gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS2B03G0880900	Chr2B	491823168	491827765	-	491825466	Chr2B	482610429	482615026	-	482612727	1.0	0.999
gene:TraesCS2B03G0881100	Chr2B	492147117	492158591	+	492152854	Chr2B	482933734	482945211	+	482939472	1.0	1.0
gene:TraesCS2B03G0881900	Chr2B	492637452	492638927	+	492638189	Chr2B	483425221	483426696	+	483425958	1.0	1.0
gene:TraesCS2B03G0882300	Chr2B	492737852	492742667	+	492740259	Chr2B	483525754	483530569	+	483528161	1.0	0.999
gene:TraesCS2B03G0882500	Chr2B	492751772	492757227	-	492754499	Chr2B	483539550	483545005	-	483542277	1.0	1.0
gene:TraesCS2B03G0882600	Chr2B	492755221	492755529	+	492755375	Chr2B	483542999	483543307	+	483543153	1.0	1.0
gene:TraesCS2B03G0882800	Chr2B	493031740	493032636	-	493032188	Chr2B	483818638	483819534	-	483819086	1.0	1.0
gene:TraesCS2B03G0882900	Chr2B	493034990	493035693	-	493035341	Chr2B	483821888	483822591	-	483822239	1.0	1.0
gene:TraesCS2B03G0883100	Chr2B	493072863	493077950	-	493075406	Chr2B	483859624	483864711	-	483862167	1.0	1.0
gene:TraesCS2B03G0883400	Chr2B	493183111	493189509	-	493186310	Chr2B	483969259	483975654	-	483972456	1.0	1.0
gene:TraesCS2B03G0884000	Chr2B	493304402	493305863	+	493305132	Chr2B	484089001	484090462	+	484089731	1.0	0.999
gene:TraesCS2B03G0884200	Chr2B	493455534	493458590	-	493457062	Chr2B	484240138	484243194	-	484241666	1.0	1.0
gene:TraesCS2B03G0884900	Chr2B	493574272	493576128	+	493575200	Chr2B	484359251	484361107	+	484360179	1.0	1.0
gene:TraesCS2B03G0885100	Chr2B	493584499	493586166	-	493585332	Chr2B	484369479	484371146	-	484370312	1.0	1.0
gene:TraesCS2B03G0885500	Chr2B	493888017	493889727	-	493888872	Chr2B	484672941	484674651	-	484673796	1.0	1.0
gene:TraesCS2B03G0885800	Chr2B	494008118	494009499	-	494008808	Chr2B	484792846	484794227	-	484793536	1.0	1.0
gene:TraesCS2B03G0886000	Chr2B	494030756	494033808	-	494032282	Chr2B	484815525	484818577	-	484817051	1.0	1.0
gene:TraesCS2B03G0886100	Chr2B	494060414	494065110	-	494062762	Chr2B	484845192	484849888	-	484847540	1.0	1.0
gene:TraesCS2B03G0886800	Chr2B	494252057	494253353	+	494252705	Chr2B	485036922	485038218	+	485037570	1.0	1.0
gene:TraesCS2B03G0887400	Chr2B	494326029	494332073	-	494329051	Chr2B	485110908	485116954	-	485113931	1.0	0.999
gene:TraesCS2B03G0887500	Chr2B	494712524	494716768	+	494714646	Chr2B	485497421	485501671	+	485499546	1.0	0.999
gene:TraesCS2B03G0887600	Chr2B	494717524	494722037	+	494719780	Chr2B	485502427	485506940	+	485504683	1.0	1.0
gene:TraesCS2B03G0887700	Chr2B	494865907	494875845	+	494870876	Chr2B	485650444	485660382	+	485655413	1.0	1.0
gene:TraesCS2B03G0887800	Chr2B	494892109	494896141	+	494894125	Chr2B	485676645	485680677	+	485678661	1.0	1.0
gene:TraesCS2B03G0887900	Chr2B	494964903	494968491	+	494966697	Chr2B	485748847	485752435	+	485750641	1.0	0.999
gene:TraesCS2B03G0888100	Chr2B	495074578	495076552	+	495075565	Chr2B	485858323	485860297	+	485859310	1.0	1.0
gene:TraesCS2B03G0888200	Chr2B	495086615	495089790	+	495088202	Chr2B	485870365	485873540	+	485871952	1.0	1.0
gene:TraesCS2B03G0888300	Chr2B	495097893	495100139	+	495099016	Chr2B	485881641	485883872	+	485882756	1.0	1.0
gene:TraesCS2B03G0888400	Chr2B	495106571	495108180	-	495107375	Chr2B	485890304	485891913	-	485891108	1.0	0.998
gene:TraesCS2B03G0888500	Chr2B	495108549	495110715	-	495109632	Chr2B	485892282	485894448	-	485893365	1.0	1.0
gene:TraesCS2B03G0888600	Chr2B	495354127	495360583	-	495357355	Chr2B	486137580	486144036	-	486140808	1.0	1.0
gene:TraesCS2B03G0888900	Chr2B	496125938	496126225	-	496126081	Chr2B	486904872	486905159	-	486905015	1.0	1.0
gene:TraesCS2B03G0889000	Chr2B	496130277	496131263	+	496130770	Chr2B	486909210	486910196	+	486909703	1.0	1.0
gene:TraesCS2B03G0889100	Chr2B	496131191	496141611	-	496136401	Chr2B	486910124	486920538	-	486915331	1.0	0.999
gene:TraesCS2B03G0889300	Chr2B	496312338	496314351	+	496313344	Chr2B	487100661	487102674	+	487101667	1.0	1.0
gene:TraesCS2B03G0889500	Chr2B	496314909	496317919	-	496316414	Chr2B	487103232	487106242	-	487104737	1.0	1.0
gene:TraesCS2B03G0889600	Chr2B	496319035	496325396	-	496322215	Chr2B	487107358	487113719	-	487110538	1.0	1.0
gene:TraesCS2B03G0890000	Chr2B	496760809	496764812	-	496762810	Chr2B	487546748	487550751	-	487548749	1.0	1.0
gene:TraesCS2B03G0890200	Chr2B	496980739	496986416	+	496983577	Chr2B	487766075	487771752	+	487768913	1.0	1.0
gene:TraesCS2B03G0890300	Chr2B	496987409	496987717	+	496987563	Chr2B	487772745	487773053	+	487772899	1.0	1.0
gene:TraesCS2B03G0890600	Chr2B	497031379	497033337	+	497032358	Chr2B	487816717	487818675	+	487817696	1.0	1.0
gene:TraesCS2B03G0890800	Chr2B	497113071	497114551	+	497113811	Chr2B	487898413	487899893	+	487899153	1.0	1.0
gene:TraesCS2B03G0890900	Chr2B	497120402	497121910	-	497121156	Chr2B	487905746	487907254	-	487906500	1.0	1.0
gene:TraesCS2B03G0891000	Chr2B	497124753	497131305	+	497128029	Chr2B	487910097	487916647	+	487913372	1.0	1.0
gene:TraesCS2B03G0891100	Chr2B	497133350	497134860	+	497134105	Chr2B	487918709	487920255	+	487919482	1.0	1.0
gene:TraesCS2B03G0891200	Chr2B	497146551	497148221	+	497147386	Chr2B	487931955	487933625	+	487932790	1.0	1.0
gene:TraesCS2B03G0891300	Chr2B	497148813	497149398	-	497149105	Chr2B	487934217	487934802	-	487934509	1.0	1.0
gene:TraesCS2B03G0891400	Chr2B	497467729	497472565	+	497470147	Chr2B	488252552	488257388	+	488254970	1.0	1.0
gene:TraesCS2B03G0891700	Chr2B	497534835	497536613	+	497535724	Chr2B	488317020	488318798	+	488317909	1.0	1.0
gene:TraesCS2B03G0892800	Chr2B	497601620	497601919	-	497601769	Chr2B	488382599	488382898	-	488382748	1.0	1.0
gene:TraesCS2B03G0893200	Chr2B	497963611	497966368	+	497964989	Chr2B	488744640	488747397	+	488746018	1.0	1.0
gene:TraesCS2B03G0893300	Chr2B	497988409	497990032	+	497989220	Chr2B	488769444	488771067	+	488770255	1.0	1.0
gene:TraesCS2B03G0893500	Chr2B	498437839	498452084	+	498444961	Chr2B	489216688	489230939	+	489223813	1.0	1.0
gene:TraesCS2B03G0893700	Chr2B	498983922	498987117	-	498985519	Chr2B	489758975	489762170	-	489760572	1.0	1.0
gene:TraesCS2B03G0894000	Chr2B	499138766	499139475	+	499139120	Chr2B	489913762	489914471	+	489914116	1.0	1.0
gene:TraesCS2B03G0894100	Chr2B	499139736	499141353	-	499140544	Chr2B	489914732	489916349	-	489915540	1.0	1.0
gene:TraesCS2B03G0894200	Chr2B	499168931	499171015	-	499169973	Chr2B	489943923	489946007	-	489944965	1.0	1.0
gene:TraesCS2B03G0894300	Chr2B	499295529	499298888	+	499297208	Chr2B	490070530	490073889	+	490072209	1.0	0.999
gene:TraesCS2B03G0894500	Chr2B	499463009	499465611	-	499464310	Chr2B	490238010	490240614	-	490239312	1.0	1.0
gene:TraesCS2B03G0894600	Chr2B	499469131	499469988	-	499469559	Chr2B	490244134	490244991	-	490244562	1.0	1.0
gene:TraesCS2B03G0894900	Chr2B	499820967	499823572	-	499822269	Chr2B	490595587	490598192	-	490596889	1.0	1.0
gene:TraesCS2B03G0895100	Chr2B	500070619	500071711	+	500071165	Chr2B	490843000	490844092	+	490843546	1.0	1.0
gene:TraesCS2B03G0895200	Chr2B	500196244	500197672	+	500196958	Chr2B	490968619	490970047	+	490969333	1.0	1.0
gene:TraesCS2B03G0895300	Chr2B	500251166	500253890	+	500252528	Chr2B	491023546	491026270	+	491024908	1.0	1.0
gene:TraesCS2B03G0895400	Chr2B	500253674	500255886	-	500254780	Chr2B	491026054	491028266	-	491027160	1.0	1.0
gene:TraesCS2B03G0895500	Chr2B	500256186	500259166	-	500257676	Chr2B	491028567	491031547	-	491030057	1.0	1.0
gene:TraesCS2B03G0895600	Chr2B	500390704	500394655	+	500392679	Chr2B	491160559	491164511	+	491162535	1.0	1.0
gene:TraesCS2B03G0895700	Chr2B	500395674	500397686	-	500396680	Chr2B	491165530	491167542	-	491166536	1.0	1.0
gene:TraesCS2B03G0895800	Chr2B	500719783	500723781	-	500721782	Chr2B	491489889	491493892	-	491491890	1.0	0.998
gene:TraesCS2B03G0895900	Chr2B	500724877	500727204	-	500726040	Chr2B	491494988	491497315	-	491496151	1.0	0.999
gene:TraesCS2B03G0896000	Chr2B	500741838	500742386	+	500742112	Chr2B	491511970	491512518	+	491512244	1.0	0.997
gene:TraesCS2B03G0896100	Chr2B	500820046	500823508	-	500821777	Chr2B	491590192	491593654	-	491591923	1.0	1.0
gene:TraesCS2B03G0896200	Chr2B	500896505	500900316	-	500898410	Chr2B	491666657	491670468	-	491668562	1.0	0.999
gene:TraesCS2B03G0896400	Chr2B	501057146	501061489	+	501059317	Chr2B	491827086	491831429	+	491829257	1.0	1.0
gene:TraesCS2B03G0896500	Chr2B	501078630	501080009	+	501079319	Chr2B	491848468	491849847	+	491849157	1.0	0.999
gene:TraesCS2B03G0897300	Chr2B	501345300	501345851	+	501345575	Chr2B	492112636	492113187	+	492112911	1.0	1.0
gene:TraesCS2B03G0897500	Chr2B	501353390	501361970	-	501357680	Chr2B	492120745	492129325	-	492125035	1.0	0.999
gene:TraesCS2B03G0897800	Chr2B	501530901	501532535	-	501531718	Chr2B	492298653	492300286	-	492299469	1.0	1.0
gene:TraesCS2B03G0897900	Chr2B	501662028	501666974	+	501664501	Chr2B	492421487	492426432	+	492423959	1.0	1.0
gene:TraesCS2B03G0898100	Chr2B	501668108	501669115	-	501668611	Chr2B	492427566	492428573	-	492428069	1.0	1.0
gene:TraesCS2B03G0898200	Chr2B	501750559	501751355	-	501750957	Chr2B	492509885	492510681	-	492510283	1.0	1.0
gene:TraesCS2B03G0898600	Chr2B	501812639	501815628	+	501814133	Chr2B	492571970	492574959	+	492573464	1.0	1.0
gene:TraesCS2B03G0898800	Chr2B	502076257	502085901	+	502081079	Chr2B	492834989	492844633	+	492839811	1.0	0.996
gene:TraesCS2B03G0898900	Chr2B	502086241	502087256	+	502086748	Chr2B	492844973	492845988	+	492845480	1.0	0.998
gene:TraesCS2B03G0899100	Chr2B	502348344	502358353	+	502353348	Chr2B	493105821	493115827	+	493110824	1.0	1.0
gene:TraesCS2B03G0899200	Chr2B	502361102	502364356	+	502362729	Chr2B	493118576	493121830	+	493120203	1.0	1.0
gene:TraesCS2B03G0899300	Chr2B	502363646	502365347	-	502364496	Chr2B	493121120	493122821	-	493121970	1.0	1.0
gene:TraesCS2B03G0899500	Chr2B	502375386	502376032	+	502375709	Chr2B	493132857	493133503	+	493133180	1.0	1.0
gene:TraesCS2B03G0899600	Chr2B	502380631	502386218	-	502383424	Chr2B	493138100	493143687	-	493140893	1.0	1.0
gene:TraesCS2B03G0899700	Chr2B	502468025	502473271	+	502470648	Chr2B	493225431	493230713	+	493228072	1.0	1.0
gene:TraesCS2B03G0899900	Chr2B	502492421	502501749	-	502497085	Chr2B	493249853	493259181	-	493254517	1.0	1.0
gene:TraesCS2B03G0900100	Chr2B	502953777	502954676	+	502954226	Chr2B	493710441	493711340	+	493710890	1.0	1.0
gene:TraesCS2B03G0900200	Chr2B	502970850	502974729	+	502972789	Chr2B	493727464	493731343	+	493729403	1.0	1.0
gene:TraesCS2B03G0900300	Chr2B	502972105	502977280	-	502974692	Chr2B	493728719	493733894	-	493731306	1.0	1.0
gene:TraesCS2B03G0900400	Chr2B	503147776	503148063	+	503147919	Chr2B	493904407	493904694	+	493904550	1.0	0.996
gene:TraesCS2B03G0900600	Chr2B	503236938	503241381	-	503239159	Chr2B	493993036	493997479	-	493995257	1.0	0.999
gene:TraesCS2B03G0900800	Chr2B	503254156	503258139	-	503256147	Chr2B	494010254	494014237	-	494012245	1.0	1.0
gene:TraesCS2B03G0900900	Chr2B	503259397	503264865	-	503262131	Chr2B	494015495	494020963	-	494018229	1.0	0.999
gene:TraesCS2B03G0901200	Chr2B	503415097	503421819	-	503418458	Chr2B	494171219	494177941	-	494174580	1.0	0.999
gene:TraesCS2B03G0901500	Chr2B	503800260	503801563	-	503800911	Chr2B	494555662	494556965	-	494556313	1.0	1.0
gene:TraesCS2B03G0901600	Chr2B	503984001	503984618	-	503984309	Chr2B	494739406	494740023	-	494739714	1.0	1.0
gene:TraesCS2B03G0901700	Chr2B	503989668	503990184	-	503989926	Chr2B	494745073	494745589	-	494745331	1.0	1.0
gene:TraesCS2B03G0901800	Chr2B	503994136	503994967	-	503994551	Chr2B	494749541	494750372	-	494749956	1.0	1.0
gene:TraesCS2B03G0902100	Chr2B	504066977	504067718	-	504067347	Chr2B	494807896	494808637	-	494808266	1.0	1.0
gene:TraesCS2B03G0902400	Chr2B	504192066	504192775	-	504192420	Chr2B	494932241	494932950	-	494932595	1.0	1.0
gene:TraesCS2B03G0902500	Chr2B	504200943	504201628	-	504201285	Chr2B	494941128	494941813	-	494941470	1.0	1.0
gene:TraesCS2B03G0902600	Chr2B	504231049	504231402	-	504231225	Chr2B	494971234	494971587	-	494971410	1.0	1.0
gene:TraesCS2B03G0902700	Chr2B	504288842	504289321	-	504289081	Chr2B	495029028	495029507	-	495029267	1.0	1.0
gene:TraesCS2B03G0902900	Chr2B	504470683	504471384	-	504471033	Chr2B	495210192	495210893	-	495210542	1.0	1.0
gene:TraesCS2B03G0903000	Chr2B	504473011	504473541	-	504473276	Chr2B	495212520	495213050	-	495212785	1.0	0.997
gene:TraesCS2B03G0903100	Chr2B	504475168	504480029	-	504477598	Chr2B	495214677	495219538	-	495217107	1.0	1.0
gene:TraesCS2B03G0903600	Chr2B	504631785	504632429	-	504632107	Chr2B	495371266	495371910	-	495371588	1.0	1.0
gene:TraesCS2B03G0903700	Chr2B	504660939	504661639	-	504661289	Chr2B	495400419	495401120	-	495400769	1.0	0.998
gene:TraesCS2B03G0903800	Chr2B	504715467	504718691	-	504717079	Chr2B	495454946	495458171	-	495456558	1.0	1.0
gene:TraesCS2B03G0904100	Chr2B	504755525	504758779	-	504757152	Chr2B	495494987	495498240	-	495496613	0.999	0.998
gene:TraesCS2B03G0904900	Chr2B	505963064	505966042	+	505964553	Chr2B	496498294	496501273	+	496499783	0.999	0.999
gene:TraesCS2B03G0905000	Chr2B	505967183	505967353	-	505967268	Chr2B	496502414	496502584	-	496502499	1.0	1.0
gene:TraesCS2B03G0905100	Chr2B	505970546	505972776	-	505971661	Chr2B	496505790	496508020	-	496506905	1.0	1.0
gene:TraesCS2B03G0905200	Chr2B	505986101	505988973	-	505987537	Chr2B	496521351	496524223	-	496522787	1.0	1.0
gene:TraesCS2B03G0905300	Chr2B	506427533	506429148	-	506428340	Chr2B	496961261	496962876	-	496962068	1.0	1.0
gene:TraesCS2B03G0905400	Chr2B	506534474	506545349	-	506539911	Chr2B	497067993	497078869	-	497073431	1.0	1.0
gene:TraesCS2B03G0905700	Chr2B	507656321	507657775	+	507657048	Chr2B	498184688	498186142	+	498185415	1.0	1.0
gene:TraesCS2B03G0905800	Chr2B	507666118	507669099	-	507667608	Chr2B	498194481	498197462	-	498195971	1.0	1.0
gene:TraesCS2B03G0906300	Chr2B	508302069	508309265	-	508305667	Chr2B	498821276	498828472	-	498824874	1.0	0.999
gene:TraesCS2B03G0906400	Chr2B	508563629	508564307	-	508563968	Chr2B	499082818	499083496	-	499083157	1.0	0.998
gene:TraesCS2B03G0906500	Chr2B	508698617	508702465	-	508700541	Chr2B	499217794	499221642	-	499219718	1.0	1.0
gene:TraesCS2B03G0906700	Chr2B	508821499	508822098	+	508821798	Chr2B	499340716	499341315	+	499341015	1.0	1.0
gene:TraesCS2B03G0907600	Chr2B	508943586	508944366	-	508943976	Chr2B	499461746	499462526	-	499462136	1.0	1.0
gene:TraesCS2B03G0907700	Chr2B	508944608	508945628	-	508945118	Chr2B	499462768	499463788	-	499463278	1.0	1.0
gene:TraesCS2B03G0908000	Chr2B	509112212	509116881	+	509114546	Chr2B	499629177	499633846	+	499631511	1.0	1.0
gene:TraesCS2B03G0909000	Chr2B	510105321	510106310	+	510105815	Chr2B	500621291	500622280	+	500621785	1.0	1.0
gene:TraesCS2B03G0909700	Chr2B	511503058	511510841	+	511506949	Chr2B	502000984	502008767	+	502004875	1.0	0.999
gene:TraesCS2B03G0909800	Chr2B	511511747	511516926	+	511514336	Chr2B	502009673	502014852	+	502012262	1.0	0.999
gene:TraesCS2B03G0909900	Chr2B	511514982	511516932	-	511515957	Chr2B	502012908	502014858	-	502013883	1.0	1.0
gene:TraesCS2B03G0910200	Chr2B	511704061	511705875	+	511704968	Chr2B	502201063	502202877	+	502201970	1.0	1.0
gene:TraesCS2B03G0910600	Chr2B	511813159	511816976	+	511815067	Chr2B	502309603	502313420	+	502311511	1.0	1.0
gene:TraesCS2B03G0910700	Chr2B	511820884	511822257	-	511821570	Chr2B	502317328	502318701	-	502318014	1.0	1.0
gene:TraesCS2B03G0910800	Chr2B	511832982	511835934	+	511834458	Chr2B	502329425	502332377	+	502330901	1.0	1.0
gene:TraesCS2B03G0910900	Chr2B	511836873	511837692	-	511837282	Chr2B	502333316	502334135	-	502333725	1.0	1.0
gene:TraesCS2B03G0911100	Chr2B	511988497	511997212	-	511992854	Chr2B	502484131	502492846	-	502488488	1.0	0.999
gene:TraesCS2B03G0911500	Chr2B	512259774	512268914	-	512264344	Chr2B	502753237	502762377	-	502757807	1.0	1.0
gene:TraesCS2B03G0911600	Chr2B	512378417	512379640	-	512379028	Chr2B	502871882	502873105	-	502872493	1.0	1.0
gene:TraesCS2B03G0911700	Chr2B	512380621	512385583	-	512383102	Chr2B	502874086	502879049	-	502876567	1.0	1.0
gene:TraesCS2B03G0911800	Chr2B	512528820	512530133	+	512529476	Chr2B	503022294	503023607	+	503022950	1.0	1.0
gene:TraesCS2B03G0912000	Chr2B	512534010	512534540	-	512534275	Chr2B	503027484	503028014	-	503027749	1.0	1.0
gene:TraesCS2B03G0912100	Chr2B	512538497	512543521	+	512541009	Chr2B	503031975	503036999	+	503034487	1.0	1.0
gene:TraesCS2B03G0912300	Chr2B	512550159	512550809	+	512550484	Chr2B	503043640	503044290	+	503043965	1.0	1.0
gene:TraesCS2B03G0912500	Chr2B	512806916	512807500	+	512807208	Chr2B	503299235	503299819	+	503299527	1.0	1.0
gene:TraesCS2B03G0912700	Chr2B	512834083	512835909	-	512834996	Chr2B	503326401	503328227	-	503327314	1.0	1.0
gene:TraesCS2B03G0912900	Chr2B	512886078	512887654	-	512886866	Chr2B	503378388	503379964	-	503379176	1.0	1.0
gene:TraesCS2B03G0913400	Chr2B	513063835	513067241	-	513065538	Chr2B	503556273	503559679	-	503557976	1.0	1.0
gene:TraesCS2B03G0913700	Chr2B	513549199	513552816	+	513551007	Chr2B	504027345	504030962	+	504029153	1.0	1.0
gene:TraesCS2B03G0913900	Chr2B	513553585	513560459	-	513557022	Chr2B	504031731	504038605	-	504035168	1.0	1.0
gene:TraesCS2B03G0914000	Chr2B	513856944	513859234	-	513858089	Chr2B	504331082	504333372	-	504332227	1.0	1.0
gene:TraesCS2B03G0914500	Chr2B	513998656	514003017	+	514000836	Chr2B	504472613	504476973	+	504474793	1.0	1.0
gene:TraesCS2B03G0914600	Chr2B	514153657	514158553	+	514156105	Chr2B	504627555	504632451	+	504630003	1.0	1.0
gene:TraesCS2B03G0914900	Chr2B	514228483	514231705	+	514230094	Chr2B	504702396	504705618	+	504704007	1.0	1.0
gene:TraesCS2B03G0915000	Chr2B	514263717	514268589	-	514266153	Chr2B	504737655	504742527	-	504740091	1.0	0.999
gene:TraesCS2B03G0915100	Chr2B	514389756	514390244	-	514390000	Chr2B	504863567	504864055	-	504863811	1.0	1.0
gene:TraesCS2B03G0915400	Chr2B	514408753	514410441	-	514409597	Chr2B	504882589	504884277	-	504883433	1.0	1.0
gene:TraesCS2B03G0917300	Chr2B	515242213	515246987	-	515244600	Chr2B	505730384	505735159	-	505732771	1.0	1.0
gene:TraesCS2B03G0917400	Chr2B	515457690	515461367	-	515459528	Chr2B	505945978	505949671	-	505947824	1.0	0.995
gene:TraesCS2B03G0917500	Chr2B	515552291	515555903	-	515554097	Chr2B	506040604	506044216	-	506042410	1.0	1.0
gene:TraesCS2B03G0918000	Chr2B	515800733	515805535	-	515803134	Chr2B	506282827	506287627	-	506285227	1.0	1.0
gene:TraesCS2B03G0918100	Chr2B	515838602	515841350	-	515839976	Chr2B	506320691	506323439	-	506322065	1.0	1.0
gene:TraesCS2B03G0918400	Chr2B	515873687	515877834	-	515875760	Chr2B	506355761	506359908	-	506357834	1.0	1.0
gene:TraesCS2B03G0918500	Chr2B	515956453	515958099	-	515957276	Chr2B	506438528	506440174	-	506439351	1.0	0.999
gene:TraesCS2B03G0919000	Chr2B	516224193	516225007	-	516224600	Chr2B	506706177	506706991	-	506706584	1.0	1.0
gene:TraesCS2B03G0919200	Chr2B	516253918	516256533	-	516255225	Chr2B	506735912	506738527	-	506737219	1.0	1.0
gene:TraesCS2B03G0919300	Chr2B	516282555	516288312	+	516285433	Chr2B	506764551	506770308	+	506767429	1.0	1.0
gene:TraesCS2B03G0919400	Chr2B	516289066	516292538	-	516290802	Chr2B	506771062	506774228	-	506772645	1.0	1.0
gene:TraesCS2B03G0919500	Chr2B	516407482	516410169	-	516408825	Chr2B	506887991	506890502	-	506889246	0.997	0.961
gene:TraesCS2B03G0919700	Chr2B	516687186	516691020	+	516689103	Chr2B	507165723	507169557	+	507167640	1.0	1.0
gene:TraesCS2B03G0920600	Chr2B	516989187	516995225	+	516992206	Chr2B	507467148	507473188	+	507470168	1.0	1.0
gene:TraesCS2B03G0920700	Chr2B	516995552	516999345	+	516997448	Chr2B	507473515	507477308	+	507475411	1.0	0.999
gene:TraesCS2B03G0921100	Chr2B	517607533	517610659	-	517609096	Chr2B	508089274	508092400	-	508090837	1.0	1.0
gene:TraesCS2B03G0922200	Chr2B	518029511	518030415	-	518029963	Chr2B	508511010	508511914	-	508511462	1.0	1.0
gene:TraesCS2B03G0922300	Chr2B	518090525	518091913	+	518091219	Chr2B	508570964	508572352	+	508571658	1.0	1.0
gene:TraesCS2B03G0922400	Chr2B	518091401	518095296	-	518093348	Chr2B	508571840	508575735	-	508573787	1.0	1.0
gene:TraesCS2B03G0922600	Chr2B	518419764	518421502	-	518420633	Chr2B	508903967	508905705	-	508904836	1.0	1.0
gene:TraesCS2B03G0922700	Chr2B	518423084	518426028	-	518424556	Chr2B	508907300	508910244	-	508908772	1.0	1.0
gene:TraesCS2B03G0922800	Chr2B	518426120	518429699	+	518427909	Chr2B	508910336	508913915	+	508912125	1.0	1.0
gene:TraesCS2B03G0922900	Chr2B	518610881	518613727	+	518612304	Chr2B	509095111	509097957	+	509096534	1.0	1.0
gene:TraesCS2B03G0923000	Chr2B	518613640	518617832	-	518615736	Chr2B	509097870	509102061	-	509099965	1.0	0.998
gene:TraesCS2B03G0923100	Chr2B	518810621	518811838	+	518811229	Chr2B	509294846	509296063	+	509295454	1.0	1.0
gene:TraesCS2B03G0923200	Chr2B	518816941	518817447	+	518817194	Chr2B	509301172	509301678	+	509301425	1.0	0.998
gene:TraesCS2B03G0923300	Chr2B	518820182	518822320	-	518821251	Chr2B	509304413	509306551	-	509305482	1.0	1.0
gene:TraesCS2B03G0923400	Chr2B	518822735	518823958	-	518823346	Chr2B	509306966	509308192	-	509307579	1.0	1.0
gene:TraesCS2B03G0923600	Chr2B	518920604	518922328	-	518921466	Chr2B	509404494	509406218	-	509405356	1.0	1.0
gene:TraesCS2B03G0924100	Chr2B	519175110	519180380	+	519177745	Chr2B	509636890	509642158	+	509639524	1.0	1.0
gene:TraesCS2B03G0924200	Chr2B	519181328	519184905	-	519183116	Chr2B	509643106	509646683	-	509644894	1.0	1.0
gene:TraesCS2B03G0924300	Chr2B	519293949	519301160	+	519297554	Chr2B	509755615	509762826	+	509759220	1.0	1.0
gene:TraesCS2B03G0924400	Chr2B	519301211	519302599	-	519301905	Chr2B	509762877	509764265	-	509763571	1.0	1.0
gene:TraesCS2B03G0924700	Chr2B	520067200	520073012	+	520070106	Chr2B	510532957	510538769	+	510535863	1.0	1.0
gene:TraesCS2B03G0924900	Chr2B	520318689	520322030	+	520320359	Chr2B	510782662	510786003	+	510784332	1.0	1.0
gene:TraesCS2B03G0925100	Chr2B	520357518	520359144	+	520358331	Chr2B	510821498	510823124	+	510822311	1.0	1.0
gene:TraesCS2B03G0925200	Chr2B	520362384	520366833	+	520364608	Chr2B	510826371	510830820	+	510828595	1.0	1.0
gene:TraesCS2B03G0925300	Chr2B	520371800	520372871	-	520372335	Chr2B	510835784	510836855	-	510836319	1.0	0.999
gene:TraesCS2B03G0926300	Chr2B	520635342	520636817	-	520636079	Chr2B	511098484	511099959	-	511099221	1.0	1.0
gene:TraesCS2B03G0926400	Chr2B	520919755	520921925	+	520920840	Chr2B	511381856	511384026	+	511382941	1.0	1.0
gene:TraesCS2B03G0926500	Chr2B	520923486	520934611	-	520929048	Chr2B	511385587	511396711	-	511391149	1.0	1.0
gene:TraesCS2B03G0927000	Chr2B	521262335	521264300	+	521263317	Chr2B	511723278	511725243	+	511724260	1.0	1.0
gene:TraesCS2B03G0927300	Chr2B	521289038	521289549	-	521289293	Chr2B	511749720	511750231	-	511749975	1.0	1.0
gene:TraesCS2B03G0927400	Chr2B	521291376	521295755	-	521293565	Chr2B	511752058	511756437	-	511754247	1.0	1.0
gene:TraesCS2B03G0927500	Chr2B	521296706	521305887	-	521301296	Chr2B	511757355	511766536	-	511761945	1.0	1.0
gene:TraesCS2B03G0928000	Chr2B	521474708	521480068	+	521477388	Chr2B	511935383	511940741	+	511938062	1.0	1.0
gene:TraesCS2B03G0928100	Chr2B	521482351	521484342	-	521483346	Chr2B	511943024	511945015	-	511944019	1.0	1.0
gene:TraesCS2B03G0928200	Chr2B	521488322	521490458	-	521489390	Chr2B	511948995	511951131	-	511950063	1.0	1.0
gene:TraesCS2B03G0928300	Chr2B	521505644	521510551	-	521508097	Chr2B	511965630	511970538	-	511968084	1.0	0.999
gene:TraesCS2B03G0928400	Chr2B	521598263	521601345	-	521599804	Chr2B	512058136	512061219	-	512059677	1.0	1.0
gene:TraesCS2B03G0928500	Chr2B	521690029	521690918	+	521690473	Chr2B	512148877	512149766	+	512149321	1.0	1.0
gene:TraesCS2B03G0928800	Chr2B	521704438	521706305	+	521705371	Chr2B	512163290	512165157	+	512164223	1.0	1.0
gene:TraesCS2B03G0929000	Chr2B	521715712	521717832	+	521716772	Chr2B	512174565	512176685	+	512175625	1.0	1.0
gene:TraesCS2B03G0929100	Chr2B	522036143	522041198	+	522038670	Chr2B	512494754	512499809	+	512497281	1.0	1.0
gene:TraesCS2B03G0929200	Chr2B	522041142	522047513	-	522044327	Chr2B	512499753	512506124	-	512502938	1.0	1.0
gene:TraesCS2B03G0929400	Chr2B	522326327	522329086	-	522327706	Chr2B	512783676	512786436	-	512785056	1.0	1.0
