gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS7A03G0786400	Chr7A	463824240	463825789	-	463825014	Chr7A	465698795	465700344	-	465699569	1.0	0.999
gene:TraesCS7A03G0786500	Chr7A	463879981	463882420	-	463881200	Chr7A	465754708	465757147	-	465755927	1.0	1.0
gene:TraesCS7A03G0786700	Chr7A	463987206	463989572	+	463988389	Chr7A	465861961	465864343	+	465863152	0.997	0.997
gene:TraesCS7A03G0787300	Chr7A	464470261	464477450	+	464473855	Chr7A	466342977	466350166	+	466346571	1.0	1.0
gene:TraesCS7A03G0787400	Chr7A	464477698	464479719	+	464478708	Chr7A	466350414	466352435	+	466351424	1.0	1.0
gene:TraesCS7A03G0788800	Chr7A	465080814	465085028	+	465082921	Chr7A	466959009	466963075	+	466961042	1.0	0.995
gene:TraesCS7A03G0789000	Chr7A	465340450	465341874	+	465341162	Chr7A	467217627	467219051	+	467218339	1.0	1.0
gene:TraesCS7A03G0789200	Chr7A	465390319	465392635	-	465391477	Chr7A	467267522	467269837	-	467268679	0.998	0.998
gene:TraesCS7A03G0789700	Chr7A	466154836	466160038	+	466157437	Chr7A	468037623	468042826	+	468040224	1.0	0.998
gene:TraesCS7A03G0789800	Chr7A	466251836	466252134	-	466251985	Chr7A	468134003	468134301	-	468134152	1.0	1.0
gene:TraesCS7A03G0790700	Chr7A	466648825	466650257	-	466649541	Chr7A	468529531	468530963	-	468530247	1.0	1.0
gene:TraesCS7A03G0791100	Chr7A	466676560	466680217	+	466678388	Chr7A	468557266	468560923	+	468559094	1.0	1.0
gene:TraesCS7A03G0791200	Chr7A	466685554	466691056	+	466688305	Chr7A	468566260	468571762	+	468569011	1.0	1.0
gene:TraesCS7A03G0791500	Chr7A	466790132	466795611	-	466792871	Chr7A	468657114	468662593	-	468659853	1.0	1.0
gene:TraesCS7A03G0791800	Chr7A	467300142	467323727	+	467311934	Chr7A	469164992	469188580	+	469176786	1.0	1.0
gene:TraesCS7A03G0792300	Chr7A	467329711	467331555	+	467330633	Chr7A	469194324	469196168	+	469195246	1.0	0.999
gene:TraesCS7A03G0792400	Chr7A	467411441	467411794	+	467411617	Chr7A	469276049	469276402	+	469276225	1.0	0.997
gene:TraesCS7A03G0792500	Chr7A	467545869	467550045	+	467547957	Chr7A	469410503	469414679	+	469412591	1.0	1.0
gene:TraesCS7A03G0793100	Chr7A	467983515	467992857	+	467988186	Chr7A	469846541	469855883	+	469851212	1.0	1.0
gene:TraesCS7A03G0793200	Chr7A	468098427	468102307	+	468100367	Chr7A	469961444	469965324	+	469963384	1.0	1.0
gene:TraesCS7A03G0793400	Chr7A	468577401	468578982	+	468578191	Chr7A	470440488	470442070	+	470441279	1.0	0.996
gene:TraesCS7A03G0793600	Chr7A	468604391	468609248	+	468606819	Chr7A	470467480	470472337	+	470469908	1.0	1.0
gene:TraesCS7A03G0793700	Chr7A	468910008	468912566	-	468911287	Chr7A	470773157	470775715	-	470774436	1.0	1.0
gene:TraesCS7A03G0793800	Chr7A	468914179	468924967	-	468919573	Chr7A	470777337	470788122	-	470782729	0.997	0.997
gene:TraesCS7A03G0794200	Chr7A	469776057	469777340	-	469776698	Chr7A	471751931	471753214	-	471752572	1.0	1.0
gene:TraesCS7A03G0794600	Chr7A	470090391	470124886	-	470107638	Chr7A	472062855	472097355	-	472080105	1.0	1.0
gene:TraesCS7A03G0794900	Chr7A	470534750	470540819	-	470537784	Chr7A	472507424	472513493	-	472510458	1.0	1.0
gene:TraesCS7A03G0795000	Chr7A	470573785	470578361	+	470576073	Chr7A	472546450	472551027	+	472548738	1.0	1.0
gene:TraesCS7A03G0795300	Chr7A	470578737	470581330	-	470580033	Chr7A	472551403	472553996	-	472552699	1.0	1.0
gene:TraesCS7A03G0795500	Chr7A	470581798	470589023	-	470585410	Chr7A	472554464	472561686	-	472558075	1.0	1.0
gene:TraesCS7A03G0795800	Chr7A	470839067	470842144	+	470840605	Chr7A	472810195	472813272	+	472811733	1.0	1.0
gene:TraesCS7A03G0796000	Chr7A	471213931	471218025	+	471215978	Chr7A	473185996	473190090	+	473188043	1.0	1.0
gene:TraesCS7A03G0796500	Chr7A	472174189	472184071	+	472179130	Chr7A	474148503	474158388	+	474153445	1.0	1.0
gene:TraesCS7A03G0796800	Chr7A	472623959	472624654	+	472624306	Chr7A	474595520	474596215	+	474595867	1.0	1.0
gene:TraesCS7A03G0796900	Chr7A	472781781	472786659	-	472784220	Chr7A	474752302	474757180	-	474754741	1.0	0.998
gene:TraesCS7A03G0797200	Chr7A	473152229	473154105	+	473153167	Chr7A	475122720	475124596	+	475123658	1.0	1.0
gene:TraesCS7A03G0797800	Chr7A	473674579	473677426	+	473676002	Chr7A	475645048	475647904	+	475646476	1.0	1.0
gene:TraesCS7A03G0798700	Chr7A	474296238	474296735	+	474296486	Chr7A	476271897	476272394	+	476272145	1.0	1.0
gene:TraesCS7A03G0798800	Chr7A	474297094	474302120	-	474299607	Chr7A	476272753	476277779	-	476275266	1.0	1.0
gene:TraesCS7A03G0799000	Chr7A	474899998	474900985	+	474900491	Chr7A	476875714	476876701	+	476876207	1.0	1.0
gene:TraesCS7A03G0799100	Chr7A	474905538	474908939	-	474907238	Chr7A	476881254	476884655	-	476882954	1.0	1.0
gene:TraesCS7A03G0799800	Chr7A	475107006	475109023	-	475108014	Chr7A	477081591	477083608	-	477082599	1.0	1.0
gene:TraesCS7A03G0800000	Chr7A	475193795	475197412	+	475195603	Chr7A	477167583	477171200	+	477169391	1.0	1.0
gene:TraesCS7A03G0800200	Chr7A	475225830	475226678	+	475226254	Chr7A	477199628	477200476	+	477200052	1.0	1.0
gene:TraesCS7A03G0800300	Chr7A	475306460	475311188	-	475308824	Chr7A	477278951	477283679	-	477281315	1.0	1.0
gene:TraesCS7A03G0800400	Chr7A	475312257	475312878	+	475312567	Chr7A	477284748	477285369	+	477285058	1.0	1.0
gene:TraesCS7A03G0800700	Chr7A	475570340	475570717	-	475570528	Chr7A	477541015	477541392	-	477541203	1.0	1.0
gene:TraesCS7A03G0800800	Chr7A	475577553	475578572	+	475578062	Chr7A	477548228	477549247	+	477548737	1.0	0.999
gene:TraesCS7A03G0801000	Chr7A	475709365	475709709	-	475709537	Chr7A	477680063	477680407	-	477680235	1.0	1.0
gene:TraesCS7A03G0801100	Chr7A	475856625	475858764	+	475857694	Chr7A	477827359	477829498	+	477828428	1.0	1.0
gene:TraesCS7A03G0801200	Chr7A	475866965	475867606	-	475867285	Chr7A	477837697	477838338	-	477838017	1.0	1.0
gene:TraesCS7A03G0801500	Chr7A	476122087	476123231	+	476122659	Chr7A	478092834	478093978	+	478093406	1.0	0.999
gene:TraesCS7A03G0802000	Chr7A	476426710	476430374	+	476428542	Chr7A	478382554	478386218	+	478384386	1.0	0.999
gene:TraesCS7A03G0802400	Chr7A	476493529	476497025	+	476495277	Chr7A	478449226	478452722	+	478450974	1.0	1.0
gene:TraesCS7A03G0802600	Chr7A	476499091	476501872	+	476500481	Chr7A	478454790	478457571	+	478456180	1.0	1.0
gene:TraesCS7A03G0802700	Chr7A	476868304	476869784	+	476869044	Chr7A	478823978	478825458	+	478824718	1.0	1.0
gene:TraesCS7A03G0802800	Chr7A	476872442	476880227	-	476876334	Chr7A	478828116	478835902	-	478832009	1.0	1.0
gene:TraesCS7A03G0803600	Chr7A	477536232	477537926	-	477537079	Chr7A	479488897	479490591	-	479489744	1.0	1.0
gene:TraesCS7A03G0803800	Chr7A	477784264	477785499	+	477784881	Chr7A	479735097	479736332	+	479735714	1.0	1.0
gene:TraesCS7A03G0804200	Chr7A	477912831	477920106	-	477916468	Chr7A	479864020	479871312	-	479867666	1.0	1.0
gene:TraesCS7A03G0804400	Chr7A	477972105	477973012	+	477972558	Chr7A	479923925	479924832	+	479924378	1.0	1.0
gene:TraesCS7A03G0804600	Chr7A	478104966	478105896	+	478105431	Chr7A	480055948	480056878	+	480056413	1.0	1.0
gene:TraesCS7A03G0804700	Chr7A	478191895	478195276	+	478193585	Chr7A	480142887	480146268	+	480144577	1.0	1.0
gene:TraesCS7A03G0804900	Chr7A	478201191	478201780	+	478201485	Chr7A	480152187	480152776	+	480152481	1.0	1.0
gene:TraesCS7A03G0805000	Chr7A	478206269	478210132	-	478208200	Chr7A	480157263	480161127	-	480159195	1.0	1.0
gene:TraesCS7A03G0805100	Chr7A	478213484	478215630	+	478214557	Chr7A	480164479	480166625	+	480165552	1.0	1.0
gene:TraesCS7A03G0805200	Chr7A	478217689	478219186	+	478218437	Chr7A	480168684	480170181	+	480169432	1.0	1.0
gene:TraesCS7A03G0805500	Chr7A	478576794	478579960	+	478578377	Chr7A	480527868	480531034	+	480529451	1.0	1.0
gene:TraesCS7A03G0805600	Chr7A	478581005	478585649	+	478583327	Chr7A	480532079	480536723	+	480534401	1.0	1.0
gene:TraesCS7A03G0805700	Chr7A	478587074	478591144	+	478589109	Chr7A	480538148	480542224	+	480540186	1.0	0.998
gene:TraesCS7A03G0805800	Chr7A	478591248	478594545	-	478592896	Chr7A	480542328	480545625	-	480543976	1.0	1.0
gene:TraesCS7A03G0806000	Chr7A	478812685	478814679	+	478813682	Chr7A	480764017	480766011	+	480765014	1.0	1.0
gene:TraesCS7A03G0806100	Chr7A	478816507	478823507	-	478820007	Chr7A	480767839	480774840	-	480771339	1.0	1.0
gene:TraesCS7A03G0806400	Chr7A	479080049	479081353	-	479080701	Chr7A	481025065	481026369	-	481025717	1.0	1.0
gene:TraesCS7A03G0806500	Chr7A	479456219	479457124	-	479456671	Chr7A	481400985	481401890	-	481401437	1.0	1.0
gene:TraesCS7A03G0807000	Chr7A	479495246	479497875	-	479496560	Chr7A	481440008	481442637	-	481441322	1.0	1.0
gene:TraesCS7A03G0807200	Chr7A	479874643	479875765	+	479875204	Chr7A	481819402	481820524	+	481819963	1.0	1.0
gene:TraesCS7A03G0807300	Chr7A	480055214	480058586	+	480056900	Chr7A	482000006	482003378	+	482001692	1.0	1.0
gene:TraesCS7A03G0807400	Chr7A	480088511	480089143	+	480088827	Chr7A	482033312	482033953	+	482033632	1.0	0.985
gene:TraesCS7A03G0807500	Chr7A	480246808	480247599	-	480247203	Chr7A	482183998	482184789	-	482184393	1.0	1.0
gene:TraesCS7A03G0808100	Chr7A	481190926	481196937	+	481193931	Chr7A	483135880	483141891	+	483138885	1.0	1.0
gene:TraesCS7A03G0808200	Chr7A	481207228	481210353	-	481208790	Chr7A	483152184	483155309	-	483153746	1.0	1.0
gene:TraesCS7A03G0808300	Chr7A	481213274	481213873	+	481213573	Chr7A	483158224	483158823	+	483158523	1.0	1.0
gene:TraesCS7A03G0808400	Chr7A	481214096	481215101	-	481214598	Chr7A	483159046	483160051	-	483159548	1.0	1.0
gene:TraesCS7A03G0808500	Chr7A	481216169	481218788	-	481217478	Chr7A	483161119	483163738	-	483162428	1.0	1.0
gene:TraesCS7A03G0808700	Chr7A	481296066	481305546	-	481300806	Chr7A	483241017	483250210	-	483245613	1.0	1.0
gene:TraesCS7A03G0809000	Chr7A	481461856	481463708	-	481462782	Chr7A	483406550	483408402	-	483407476	1.0	1.0
gene:TraesCS7A03G0809100	Chr7A	481464907	481468676	-	481466791	Chr7A	483409601	483413370	-	483411485	1.0	1.0
gene:TraesCS7A03G0809300	Chr7A	481512048	481514653	-	481513350	Chr7A	483456763	483459368	-	483458065	1.0	1.0
gene:TraesCS7A03G0809800	Chr7A	482081565	482090709	-	482086137	Chr7A	484025559	484034706	-	484030132	1.0	1.0
gene:TraesCS7A03G0810200	Chr7A	482367991	482369515	-	482368753	Chr7A	484307789	484309313	-	484308551	1.0	0.999
gene:TraesCS7A03G0810300	Chr7A	482428486	482429558	+	482429022	Chr7A	484367816	484368888	+	484368352	1.0	0.999
gene:TraesCS7A03G0810400	Chr7A	482768429	482773370	+	482770899	Chr7A	484706850	484711792	+	484709321	1.0	1.0
gene:TraesCS7A03G0810500	Chr7A	482773347	482774853	-	482774100	Chr7A	484711769	484713275	-	484712522	1.0	1.0
gene:TraesCS7A03G0810700	Chr7A	482845812	482850557	-	482848184	Chr7A	484784248	484788993	-	484786620	1.0	1.0
gene:TraesCS7A03G0810800	Chr7A	482850699	482855157	+	482852928	Chr7A	484789135	484793593	+	484791364	1.0	1.0
gene:TraesCS7A03G0810900	Chr7A	482855865	482857549	+	482856707	Chr7A	484794301	484795985	+	484795143	1.0	1.0
gene:TraesCS7A03G0811000	Chr7A	483611018	483612649	+	483611833	Chr7A	485540935	485542566	+	485541750	1.0	1.0
gene:TraesCS7A03G0811200	Chr7A	484100819	484103304	+	484102061	Chr7A	486029864	486032349	+	486031106	1.0	1.0
gene:TraesCS7A03G0811300	Chr7A	484104416	484106772	-	484105594	Chr7A	486033461	486035817	-	486034639	1.0	0.999
gene:TraesCS7A03G0811800	Chr7A	485504268	485507720	-	485505994	Chr7A	487417952	487421409	-	487419680	0.999	0.989
gene:TraesCS7A03G0811900	Chr7A	485823113	485833135	+	485828124	Chr7A	487736467	487746489	+	487741478	1.0	1.0
gene:TraesCS7A03G0812100	Chr7A	485837314	485843742	+	485840528	Chr7A	487750669	487757097	+	487753883	1.0	1.0
gene:TraesCS7A03G0812300	Chr7A	485944941	485951233	-	485948087	Chr7A	487858289	487864601	-	487861445	1.0	1.0
gene:TraesCS7A03G0812700	Chr7A	486465426	486468410	-	486466918	Chr7A	488377460	488380444	-	488378952	1.0	1.0
gene:TraesCS7A03G0812800	Chr7A	486573723	486577048	-	486575385	Chr7A	488485564	488488889	-	488487226	1.0	1.0
gene:TraesCS7A03G0812900	Chr7A	486732570	486738106	-	486735338	Chr7A	488637042	488642578	-	488639810	1.0	1.0
gene:TraesCS7A03G0813400	Chr7A	486969289	486989948	-	486979618	Chr7A	488872498	488892681	-	488882589	1.0	1.0
gene:TraesCS7A03G0814000	Chr7A	488000780	488001217	+	488000998	Chr7A	489907752	489908189	+	489907970	1.0	1.0
gene:TraesCS7A03G0814200	Chr7A	488056079	488057759	-	488056919	Chr7A	489961921	489963601	-	489962761	1.0	1.0
gene:TraesCS7A03G0814800	Chr7A	488204640	488204852	+	488204746	Chr7A	490109388	490109601	+	490109494	1.0	0.995
gene:TraesCS7A03G0814900	Chr7A	488207662	488213778	+	488210720	Chr7A	490112411	490118527	+	490115469	1.0	1.0
gene:TraesCS7A03G0815000	Chr7A	488321032	488325622	+	488323327	Chr7A	490225796	490230386	+	490228091	1.0	1.0
gene:TraesCS7A03G0815600	Chr7A	488435329	488435774	-	488435551	Chr7A	490339951	490340396	-	490340173	1.0	1.0
gene:TraesCS7A03G0816300	Chr7A	488460835	488464693	+	488462764	Chr7A	490365461	490369326	+	490367393	1.0	1.0
gene:TraesCS7A03G0816500	Chr7A	488635961	488637323	+	488636642	Chr7A	490533572	490534935	+	490534253	1.0	1.0
gene:TraesCS7A03G0816900	Chr7A	488763678	488765137	+	488764407	Chr7A	490660745	490662204	+	490661474	1.0	1.0
gene:TraesCS7A03G0817000	Chr7A	488776027	488785341	-	488780684	Chr7A	490673078	490682396	-	490677737	1.0	1.0
gene:TraesCS7A03G0817200	Chr7A	488832356	488835872	+	488834114	Chr7A	490729416	490732932	+	490731174	1.0	1.0
gene:TraesCS7A03G0817300	Chr7A	488836638	488836925	-	488836781	Chr7A	490733698	490733985	-	490733841	1.0	1.0
gene:TraesCS7A03G0817600	Chr7A	488840111	488840794	-	488840452	Chr7A	490737172	490737855	-	490737513	1.0	1.0
gene:TraesCS7A03G0817900	Chr7A	489431238	489438375	-	489434806	Chr7A	491327796	491334932	-	491331364	1.0	1.0
gene:TraesCS7A03G0818000	Chr7A	489441078	489443177	-	489442127	Chr7A	491337635	491339734	-	491338684	1.0	1.0
gene:TraesCS7A03G0818100	Chr7A	489735825	489738689	-	489737257	Chr7A	491631560	491634424	-	491632992	1.0	1.0
gene:TraesCS7A03G0818600	Chr7A	489846298	489847980	-	489847139	Chr7A	491742048	491743730	-	491742889	1.0	1.0
gene:TraesCS7A03G0818700	Chr7A	489850440	489850709	+	489850574	Chr7A	491745914	491746183	+	491746048	1.0	1.0
gene:TraesCS7A03G0818800	Chr7A	489928892	489929155	-	489929023	Chr7A	491823401	491823664	-	491823532	1.0	1.0
gene:TraesCS7A03G0819000	Chr7A	489936830	489937093	-	489936961	Chr7A	491831348	491831611	-	491831479	1.0	0.996
gene:TraesCS7A03G0819100	Chr7A	489982582	489985318	+	489983950	Chr7A	491877134	491879871	+	491878502	1.0	1.0
gene:TraesCS7A03G0819600	Chr7A	490379587	490383893	+	490381740	Chr7A	492273833	492278140	+	492275986	1.0	0.999
gene:TraesCS7A03G0819700	Chr7A	490388440	490392917	+	490390678	Chr7A	492282687	492287164	+	492284925	1.0	1.0
gene:TraesCS7A03G0819800	Chr7A	490394770	490409581	-	490402175	Chr7A	492289016	492303828	-	492296422	1.0	1.0
gene:TraesCS7A03G0820000	Chr7A	490413874	490415510	-	490414692	Chr7A	492308173	492309809	-	492308991	1.0	1.0
gene:TraesCS7A03G0820200	Chr7A	490445604	490446930	-	490446267	Chr7A	492339904	492341230	-	492340567	1.0	1.0
gene:TraesCS7A03G0820500	Chr7A	490473366	490474469	-	490473917	Chr7A	492367668	492368771	-	492368219	1.0	1.0
gene:TraesCS7A03G0820600	Chr7A	490874901	490886198	+	490880549	Chr7A	492768496	492779796	+	492774146	1.0	1.0
gene:TraesCS7A03G0820700	Chr7A	490932489	490943685	+	490938087	Chr7A	492826090	492837712	+	492831901	1.0	0.999
gene:TraesCS7A03G0820800	Chr7A	491157480	491162001	+	491159740	Chr7A	493051574	493056095	+	493053834	1.0	1.0
gene:TraesCS7A03G0820900	Chr7A	491162362	491167451	-	491164906	Chr7A	493056457	493061546	-	493059001	1.0	1.0
gene:TraesCS7A03G0821000	Chr7A	491480670	491481201	+	491480935	Chr7A	493373514	493374045	+	493373779	1.0	1.0
gene:TraesCS7A03G0821100	Chr7A	491482919	491491716	-	491487317	Chr7A	493376484	493385049	-	493380766	0.911	0.911
gene:TraesCS7A03G0821400	Chr7A	491708423	491710843	+	491709633	Chr7A	493601609	493604029	+	493602819	1.0	0.999
gene:TraesCS7A03G0821600	Chr7A	491853217	491856758	+	491854987	Chr7A	493746052	493749593	+	493747822	1.0	1.0
gene:TraesCS7A03G0821800	Chr7A	491858504	491861165	+	491859834	Chr7A	493751339	493754001	+	493752670	1.0	0.999
gene:TraesCS7A03G0822100	Chr7A	491934209	491941673	+	491937941	Chr7A	493826755	493834219	+	493830487	1.0	0.999
gene:TraesCS7A03G0822200	Chr7A	491941675	491944429	-	491943052	Chr7A	493834221	493836975	-	493835598	1.0	0.999
gene:TraesCS7A03G0822400	Chr7A	491976517	491978145	-	491977331	Chr7A	493869061	493870689	-	493869875	1.0	1.0
gene:TraesCS7A03G0822700	Chr7A	492372849	492374233	-	492373541	Chr7A	494264992	494266376	-	494265684	1.0	1.0
gene:TraesCS7A03G0822800	Chr7A	492374583	492384744	-	492379663	Chr7A	494266726	494276890	-	494271808	1.0	0.999
gene:TraesCS7A03G0822900	Chr7A	492708248	492721315	-	492714781	Chr7A	494607282	494620378	-	494613830	1.0	1.0
gene:TraesCS7A03G0823000	Chr7A	493381433	493383978	+	493382705	Chr7A	495280481	495283026	+	495281753	1.0	1.0
gene:TraesCS7A03G0823300	Chr7A	494335742	494340413	+	494338077	Chr7A	496229499	496234174	+	496231836	1.0	1.0
gene:TraesCS7A03G0823400	Chr7A	494380027	494381060	+	494380543	Chr7A	496273797	496274830	+	496274313	1.0	1.0
gene:TraesCS7A03G0823500	Chr7A	494381722	494386857	-	494384289	Chr7A	496275492	496280627	-	496278059	1.0	1.0
gene:TraesCS7A03G0823800	Chr7A	494490260	494495900	-	494493080	Chr7A	496384024	496389624	-	496386824	0.977	0.977
gene:TraesCS7A03G0824000	Chr7A	494602472	494617155	+	494609813	Chr7A	496496205	496510908	+	496503556	0.999	0.976
gene:TraesCS7A03G0824100	Chr7A	494621697	494623004	-	494622350	Chr7A	496515450	496516759	-	496516104	1.0	0.993
gene:TraesCS7A03G0824400	Chr7A	495044652	495053851	+	495049251	Chr7A	496927544	496936827	+	496932185	1.0	1.0
gene:TraesCS7A03G0824500	Chr7A	495076957	495078849	+	495077903	Chr7A	496959915	496961807	+	496960861	1.0	1.0
gene:TraesCS7A03G0824700	Chr7A	495179295	495184653	+	495181974	Chr7A	497062254	497067612	+	497064933	1.0	1.0
gene:TraesCS7A03G0824800	Chr7A	495185250	495190576	-	495187913	Chr7A	497068209	497073535	-	497070872	1.0	1.0
gene:TraesCS7A03G0825200	Chr7A	495468284	495469499	-	495468891	Chr7A	497351327	497352542	-	497351934	1.0	0.999
gene:TraesCS7A03G0825500	Chr7A	495535404	495541623	+	495538513	Chr7A	497418454	497424673	+	497421563	1.0	1.0
gene:TraesCS7A03G0825700	Chr7A	495778924	495784845	+	495781884	Chr7A	497660800	497666721	+	497663760	1.0	1.0
gene:TraesCS7A03G0826200	Chr7A	496074344	496078276	+	496076310	Chr7A	497956319	497960251	+	497958285	1.0	1.0
gene:TraesCS7A03G0826400	Chr7A	496180248	496181657	+	496180952	Chr7A	498062239	498063648	+	498062943	1.0	1.0
gene:TraesCS7A03G0826600	Chr7A	496291724	496293626	+	496292675	Chr7A	498174696	498176598	+	498175647	1.0	1.0
gene:TraesCS7A03G0826800	Chr7A	496442490	496464473	+	496453481	Chr7A	498325462	498347445	+	498336453	1.0	1.0
gene:TraesCS7A03G0826900	Chr7A	496470387	496472808	+	496471597	Chr7A	498353359	498355780	+	498354569	1.0	0.999
gene:TraesCS7A03G0827700	Chr7A	496844364	496863172	-	496853768	Chr7A	498726092	498744900	-	498735496	1.0	1.0
gene:TraesCS7A03G0828000	Chr7A	496982864	496984529	-	496983696	Chr7A	498864591	498866256	-	498865423	1.0	1.0
gene:TraesCS7A03G0828100	Chr7A	497019634	497020539	-	497020086	Chr7A	498901350	498902255	-	498901802	1.0	1.0
gene:TraesCS7A03G0828200	Chr7A	497286758	497290551	+	497288654	Chr7A	499168496	499172289	+	499170392	1.0	1.0
gene:TraesCS7A03G0828400	Chr7A	497297026	497301506	+	497299266	Chr7A	499178763	499183243	+	499181003	1.0	1.0
gene:TraesCS7A03G0828700	Chr7A	497311256	497312635	-	497311945	Chr7A	499192996	499194415	-	499193705	1.0	1.0
gene:TraesCS7A03G0828800	Chr7A	497313371	497316566	+	497314968	Chr7A	499195150	499198345	+	499196747	1.0	1.0
gene:TraesCS7A03G0828900	Chr7A	497556129	497558152	+	497557140	Chr7A	499437613	499439636	+	499438624	1.0	1.0
gene:TraesCS7A03G0829100	Chr7A	497650532	497658195	-	497654363	Chr7A	499532013	499539668	-	499535840	1.0	1.0
gene:TraesCS7A03G0829300	Chr7A	497800342	497801371	+	497800856	Chr7A	499675058	499676087	+	499675572	1.0	1.0
gene:TraesCS7A03G0829400	Chr7A	497831670	497832191	+	497831930	Chr7A	499706392	499706913	+	499706652	1.0	1.0
gene:TraesCS7A03G0829500	Chr7A	497868841	497871335	-	497870088	Chr7A	499743565	499746059	-	499744812	1.0	1.0
gene:TraesCS7A03G0829900	Chr7A	497897768	497908494	-	497903131	Chr7A	499772093	499782481	-	499777287	1.0	1.0
gene:TraesCS7A03G0830300	Chr7A	498325963	498332037	+	498329000	Chr7A	500199329	500205408	+	500202368	1.0	0.998
gene:TraesCS7A03G0830900	Chr7A	498685130	498686026	+	498685578	Chr7A	500558057	500558953	+	500558505	1.0	0.998
gene:TraesCS7A03G0831300	Chr7A	498950241	498952888	+	498951564	Chr7A	500823096	500825743	+	500824419	1.0	1.0
gene:TraesCS7A03G0831400	Chr7A	498964372	498981145	-	498972758	Chr7A	500837226	500853830	-	500845528	1.0	0.999
gene:TraesCS7A03G0831800	Chr7A	499623302	499625539	+	499624420	Chr7A	501493487	501495724	+	501494605	1.0	1.0
gene:TraesCS7A03G0832200	Chr7A	499728501	499730085	+	499729293	Chr7A	501598624	501600208	+	501599416	1.0	1.0
gene:TraesCS7A03G0832300	Chr7A	499730126	499731767	-	499730946	Chr7A	501600249	501601890	-	501601069	1.0	1.0
gene:TraesCS7A03G0832400	Chr7A	499736170	499750734	-	499743452	Chr7A	501606299	501620863	-	501613581	0.999	0.999
gene:TraesCS7A03G0832600	Chr7A	499763444	499765661	-	499764552	Chr7A	501633580	501635797	-	501634688	1.0	1.0
gene:TraesCS7A03G0832800	Chr7A	499772812	499774219	-	499773515	Chr7A	501642961	501644368	-	501643664	1.0	0.999
gene:TraesCS7A03G0833000	Chr7A	500242625	500248159	+	500245392	Chr7A	502107247	502112781	+	502110014	1.0	1.0
gene:TraesCS7A03G0833100	Chr7A	500291372	500300098	-	500295735	Chr7A	502155973	502164672	-	502160322	1.0	1.0
gene:TraesCS7A03G0833400	Chr7A	500975323	501018726	+	500997024	Chr7A	502839533	502881039	+	502860286	1.0	1.0
gene:TraesCS7A03G0834700	Chr7A	501165651	501168357	-	501167004	Chr7A	503027651	503030357	-	503029004	1.0	1.0
gene:TraesCS7A03G0834800	Chr7A	501475826	501479331	-	501477578	Chr7A	503337858	503341363	-	503339610	1.0	0.999
gene:TraesCS7A03G0835800	Chr7A	501921055	501937653	+	501929354	Chr7A	503782991	503799773	+	503791382	0.993	0.993
gene:TraesCS7A03G0835900	Chr7A	501972028	501974994	+	501973511	Chr7A	503834314	503837280	+	503835797	1.0	0.999
gene:TraesCS7A03G0836000	Chr7A	502012748	502014315	+	502013531	Chr7A	503875002	503876569	+	503875785	1.0	0.999
gene:TraesCS7A03G0836500	Chr7A	502054675	502058309	+	502056492	Chr7A	503916590	503920183	+	503918386	1.0	1.0
gene:TraesCS7A03G0836700	Chr7A	502420542	502422613	-	502421577	Chr7A	504268578	504270651	-	504269614	1.0	0.998
gene:TraesCS7A03G0836800	Chr7A	502775344	502782950	-	502779147	Chr7A	504623741	504631327	-	504627534	1.0	0.998
gene:TraesCS7A03G0836900	Chr7A	502783803	502784213	-	502784008	Chr7A	504632180	504632590	-	504632385	1.0	0.997
gene:TraesCS7A03G0837500	Chr7A	503122652	503126465	+	503124558	Chr7A	504954036	504957850	+	504955943	1.0	0.998
gene:TraesCS7A03G0837600	Chr7A	503126675	503133241	-	503129958	Chr7A	504958060	504964626	-	504961343	1.0	0.999
gene:TraesCS7A03G0837700	Chr7A	503563051	503565318	-	503564184	Chr7A	505378538	505380807	-	505379672	1.0	0.998
gene:TraesCS7A03G0839000	Chr7A	504134155	504135420	+	504134787	Chr7A	505952533	505953799	+	505953166	1.0	0.99
gene:TraesCS7A03G0839100	Chr7A	504306981	504311516	-	504309248	Chr7A	506125378	506129911	-	506127644	0.999	0.998
gene:TraesCS7A03G0839700	Chr7A	504505263	504510868	+	504508065	Chr7A	506311519	506317124	+	506314321	1.0	0.999
gene:TraesCS7A03G0839800	Chr7A	504747103	504752153	+	504749628	Chr7A	506538086	506543146	+	506540616	1.0	1.0
gene:TraesCS7A03G0840000	Chr7A	505234262	505240311	+	505237286	Chr7A	507029581	507035629	+	507032605	1.0	1.0
gene:TraesCS7A03G0840100	Chr7A	505240991	505245989	-	505243490	Chr7A	507036310	507041312	-	507038811	0.999	0.997
gene:TraesCS7A03G0840200	Chr7A	505246695	505258914	-	505252804	Chr7A	507042018	507054275	-	507048146	0.997	0.996
gene:TraesCS7A03G0840800	Chr7A	505331055	505339066	-	505335060	Chr7A	507130354	507138365	-	507134359	1.0	0.999
gene:TraesCS7A03G0841100	Chr7A	505731813	505734712	-	505733262	Chr7A	507498463	507501362	-	507499912	1.0	0.997
