gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS1D03G0484600	Chr1D	264273340	264274786	+	264274063	Chr1D	260158311	260159757	+	260159034	1.0	1.0
gene:TraesCS1D03G0484500	Chr1D	264270306	264280709	+	264275507	Chr1D	260155277	260165774	+	260160525	1.0	1.0
gene:TraesCS1D03G0484700	Chr1D	264282092	264285086	+	264283589	Chr1D	260167157	260170151	+	260168654	1.0	1.0
gene:TraesCS1D03G0484900	Chr1D	264284300	264290033	-	264287166	Chr1D	260169365	260175098	-	260172231	1.0	1.0
gene:TraesCS1D03G0485000	Chr1D	264386747	264389386	-	264388066	Chr1D	260271864	260274503	-	260273183	1.0	1.0
gene:TraesCS1D03G0485100	Chr1D	264426474	264428565	-	264427519	Chr1D	260311593	260313684	-	260312638	1.0	1.0
gene:TraesCS1D03G0485400	Chr1D	264438961	264439997	-	264439479	Chr1D	260324085	260325121	-	260324603	1.0	1.0
gene:TraesCS1D03G0485600	Chr1D	264562819	264563947	+	264563383	Chr1D	260447617	260448745	+	260448181	1.0	1.0
gene:TraesCS1D03G0485700	Chr1D	264582299	264583450	+	264582874	Chr1D	260466967	260468118	+	260467542	1.0	1.0
gene:TraesCS1D03G0485900	Chr1D	264793084	264794054	-	264793569	Chr1D	260677821	260678791	-	260678306	1.0	1.0
gene:TraesCS1D03G0486000	Chr1D	264796530	264797607	+	264797068	Chr1D	260681266	260682343	+	260681804	1.0	1.0
gene:TraesCS1D03G0486100	Chr1D	264831734	264832441	+	264832087	Chr1D	260716422	260717129	+	260716775	1.0	1.0
gene:TraesCS1D03G0486300	Chr1D	264846134	264847252	-	264846693	Chr1D	260730823	260731941	-	260731382	1.0	1.0
gene:TraesCS1D03G0486500	Chr1D	264854245	264855408	+	264854826	Chr1D	260738934	260740097	+	260739515	1.0	1.0
gene:TraesCS1D03G0486600	Chr1D	264869124	264871224	-	264870174	Chr1D	260753813	260755913	-	260754863	1.0	1.0
gene:TraesCS1D03G0486700	Chr1D	264878141	264879184	+	264878662	Chr1D	260762838	260763881	+	260763359	1.0	1.0
gene:TraesCS1D03G0486800	Chr1D	264885013	264886379	+	264885696	Chr1D	260769710	260771076	+	260770393	1.0	0.998
gene:TraesCS1D03G0486900	Chr1D	265018131	265019249	+	265018690	Chr1D	260902799	260903917	+	260903358	1.0	1.0
gene:TraesCS1D03G0487000	Chr1D	265068163	265071881	+	265070022	Chr1D	260952888	260956606	+	260954747	1.0	1.0
gene:TraesCS1D03G0487300	Chr1D	265246483	265256989	-	265251736	Chr1D	261131176	261141682	-	261136429	1.0	1.0
gene:TraesCS1D03G0487400	Chr1D	265612502	265614856	+	265613679	Chr1D	261495524	261497878	+	261496701	1.0	1.0
gene:TraesCS1D03G0487600	Chr1D	265738892	265739593	-	265739242	Chr1D	261620740	261621441	-	261621090	1.0	1.0
gene:TraesCS1D03G0489000	Chr1D	268196246	268196899	+	268196572	Chr1D	264077542	264078196	+	264077869	1.0	0.998
gene:TraesCS1D03G0489100	Chr1D	268196908	268199260	+	268198084	Chr1D	264078242	264080587	+	264079414	0.994	0.994
gene:TraesCS1D03G0490100	Chr1D	268700314	268700700	-	268700507	Chr1D	264579743	264580129	-	264579936	1.0	1.0
gene:TraesCS1D03G0490200	Chr1D	269859880	269860972	+	269860426	Chr1D	265735037	265736129	+	265735583	1.0	1.0
gene:TraesCS1D03G0490300	Chr1D	269894434	269899609	+	269897021	Chr1D	265769456	265774631	+	265772043	1.0	1.0
gene:TraesCS1D03G0490400	Chr1D	269898885	269899538	-	269899211	Chr1D	265773907	265774560	-	265774233	1.0	1.0
gene:TraesCS1D03G0490500	Chr1D	269903342	269906460	-	269904901	Chr1D	265777933	265781051	-	265779492	1.0	1.0
gene:TraesCS1D03G0490700	Chr1D	270107936	270109439	+	270108687	Chr1D	265982275	265983778	+	265983026	1.0	1.0
gene:TraesCS1D03G0490800	Chr1D	270112228	270113343	+	270112785	Chr1D	265986568	265987683	+	265987125	1.0	1.0
gene:TraesCS1D03G0491000	Chr1D	270305555	270321737	+	270313646	Chr1D	266179963	266196193	+	266188078	1.0	0.999
gene:TraesCS1D03G0491200	Chr1D	270500916	270504730	+	270502823	Chr1D	266373670	266377481	+	266375575	1.0	0.997
gene:TraesCS1D03G0492000	Chr1D	271047799	271052542	-	271050170	Chr1D	266920450	266925193	-	266922821	1.0	1.0
gene:TraesCS1D03G0492100	Chr1D	271217028	271220759	+	271218893	Chr1D	267089039	267092769	+	267090904	0.999	0.998
gene:TraesCS1D03G0492200	Chr1D	271438580	271444125	-	271441352	Chr1D	267309989	267315534	-	267312761	1.0	0.999
gene:TraesCS1D03G0492300	Chr1D	271447678	271448736	-	271448207	Chr1D	267319152	267320210	-	267319681	1.0	1.0
gene:TraesCS1D03G0492400	Chr1D	271452226	271453536	-	271452881	Chr1D	267323700	267325010	-	267324355	1.0	1.0
gene:TraesCS1D03G0492500	Chr1D	271455784	271476461	-	271466122	Chr1D	267327258	267347938	-	267337598	1.0	0.999
gene:TraesCS1D03G0492600	Chr1D	271863255	271882870	+	271873062	Chr1D	267733667	267753282	+	267743474	1.0	0.996
gene:TraesCS1D03G0492900	Chr1D	271912385	271912957	+	271912671	Chr1D	267782264	267782836	+	267782550	1.0	1.0
gene:TraesCS1D03G0493100	Chr1D	271916165	271916603	-	271916384	Chr1D	267786044	267786481	-	267786262	0.997	0.997
gene:TraesCS1D03G0493200	Chr1D	271916967	271917560	+	271917263	Chr1D	267786845	267787438	+	267787141	1.0	1.0
gene:TraesCS1D03G0493300	Chr1D	271917755	271918472	-	271918113	Chr1D	267787633	267788350	-	267787991	1.0	1.0
gene:TraesCS1D03G0493700	Chr1D	271925087	271927049	+	271926068	Chr1D	267795019	267796981	+	267796000	1.0	1.0
gene:TraesCS1D03G0493800	Chr1D	271934786	271935127	-	271934956	Chr1D	267804723	267805064	-	267804893	1.0	1.0
gene:TraesCS1D03G0493900	Chr1D	271935419	271937333	-	271936376	Chr1D	267805356	267807270	-	267806313	1.0	1.0
gene:TraesCS1D03G0494600	Chr1D	272023038	272025307	-	272024172	Chr1D	267893046	267895315	-	267894180	1.0	1.0
gene:TraesCS1D03G0494800	Chr1D	272234499	272239273	-	272236886	Chr1D	268099739	268104513	-	268102126	1.0	1.0
gene:TraesCS1D03G0495100	Chr1D	272327827	272329213	-	272328520	Chr1D	268192994	268194317	-	268193655	1.0	1.0
gene:TraesCS1D03G0495400	Chr1D	272526490	272529004	+	272527747	Chr1D	268391663	268394177	+	268392920	1.0	1.0
gene:TraesCS1D03G0495500	Chr1D	272528940	272531180	-	272530060	Chr1D	268394113	268396353	-	268395233	1.0	1.0
gene:TraesCS1D03G0496000	Chr1D	272736631	272738847	+	272737739	Chr1D	268599637	268601853	+	268600745	1.0	1.0
gene:TraesCS1D03G0496200	Chr1D	272793543	272798493	-	272796018	Chr1D	268656526	268661476	-	268659001	1.0	1.0
gene:TraesCS1D03G0496800	Chr1D	273785268	273787879	+	273786573	Chr1D	269653062	269655666	+	269654364	1.0	1.0
gene:TraesCS1D03G0497000	Chr1D	274320085	274320882	+	274320483	Chr1D	270192855	270193652	+	270193253	1.0	1.0
gene:TraesCS1D03G0497100	Chr1D	274337427	274337888	-	274337657	Chr1D	270210353	270210814	-	270210583	1.0	1.0
gene:TraesCS1D03G0497300	Chr1D	274685560	274689692	+	274687626	Chr1D	270557371	270561503	+	270559437	1.0	1.0
gene:TraesCS1D03G0498000	Chr1D	275037102	275045543	-	275041322	Chr1D	270908916	270917465	-	270913190	1.0	0.999
gene:TraesCS1D03G0498100	Chr1D	275248925	275252932	-	275250928	Chr1D	271130665	271134672	-	271132668	1.0	0.999
gene:TraesCS1D03G0498300	Chr1D	276460351	276463655	+	276462003	Chr1D	274145822	274149126	+	274147474	1.0	1.0
gene:TraesCS1D03G0498400	Chr1D	276464556	276467032	+	276465794	Chr1D	274150027	274152503	+	274151265	1.0	1.0
gene:TraesCS1D03G0498700	Chr1D	276554258	276558179	+	276556218	Chr1D	274239731	274243652	+	274241691	1.0	1.0
gene:TraesCS1D03G0499200	Chr1D	276902434	276903075	+	276902754	Chr1D	274577408	274578049	+	274577728	1.0	1.0
gene:TraesCS1D03G0499400	Chr1D	277113198	277114256	-	277113727	Chr1D	274786479	274787537	-	274787008	1.0	0.999
gene:TraesCS1D03G0499500	Chr1D	277115190	277118636	-	277116913	Chr1D	274788471	274791917	-	274790194	1.0	1.0
gene:TraesCS1D03G0499600	Chr1D	277588609	277596355	+	277592482	Chr1D	275258571	275266317	+	275262444	1.0	1.0
gene:TraesCS1D03G0499800	Chr1D	277782675	277784694	-	277783684	Chr1D	275453004	275455024	-	275454014	1.0	0.999
gene:TraesCS1D03G0499900	Chr1D	277787677	277793778	-	277790727	Chr1D	275458007	275464108	-	275461057	1.0	1.0
gene:TraesCS1D03G0500100	Chr1D	278235594	278245855	-	278240724	Chr1D	275897978	275908141	-	275903059	1.0	1.0
gene:TraesCS1D03G0500700	Chr1D	278264212	278268059	-	278266135	Chr1D	275926001	275929848	-	275927924	1.0	1.0
gene:TraesCS1D03G0500900	Chr1D	278423820	278424728	+	278424274	Chr1D	276085708	276086616	+	276086162	1.0	1.0
gene:TraesCS1D03G0501100	Chr1D	278425790	278426131	+	278425960	Chr1D	276087678	276088019	+	276087848	1.0	1.0
gene:TraesCS1D03G0501500	Chr1D	278433525	278433758	+	278433641	Chr1D	276095413	276095646	+	276095529	1.0	1.0
gene:TraesCS1D03G0501700	Chr1D	278587809	278589228	-	278588518	Chr1D	276249714	276251133	-	276250423	1.0	1.0
gene:TraesCS1D03G0501900	Chr1D	279143784	279149379	+	279146581	Chr1D	276805140	276810735	+	276807937	1.0	1.0
gene:TraesCS1D03G0502100	Chr1D	279170766	279175736	+	279173251	Chr1D	276831760	276836730	+	276834245	1.0	1.0
gene:TraesCS1D03G0502200	Chr1D	279176120	279180196	-	279178158	Chr1D	276837114	276841190	-	276839152	1.0	1.0
gene:TraesCS1D03G0502500	Chr1D	279420925	279422434	+	279421679	Chr1D	277078613	277080122	+	277079367	1.0	1.0
gene:TraesCS1D03G0503100	Chr1D	279761441	279763528	+	279762484	Chr1D	277418238	277420325	+	277419281	1.0	1.0
gene:TraesCS1D03G0503600	Chr1D	280013170	280030182	-	280021676	Chr1D	277670227	277687239	-	277678733	1.0	0.999
gene:TraesCS1D03G0503700	Chr1D	280666954	280667682	-	280667318	Chr1D	278290439	278291167	-	278290803	1.0	1.0
gene:TraesCS1D03G0503900	Chr1D	280764302	280766489	+	280765395	Chr1D	278387795	278389982	+	278388888	1.0	1.0
gene:TraesCS1D03G0504200	Chr1D	280773798	280779760	-	280776779	Chr1D	278397291	278403253	-	278400272	1.0	1.0
gene:TraesCS1D03G0504300	Chr1D	281179111	281181644	+	281180377	Chr1D	278802790	278805323	+	278804056	1.0	1.0
gene:TraesCS1D03G0504400	Chr1D	281181915	281192589	-	281187252	Chr1D	278805594	278816268	-	278810931	1.0	1.0
gene:TraesCS1D03G0504700	Chr1D	281607667	281608872	+	281608269	Chr1D	279240991	279242196	+	279241593	1.0	1.0
gene:TraesCS1D03G0504800	Chr1D	281758929	281759937	+	281759433	Chr1D	279392277	279393285	+	279392781	1.0	1.0
gene:TraesCS1D03G0504900	Chr1D	281764082	281764982	-	281764532	Chr1D	279397373	279398273	-	279397823	1.0	1.0
gene:TraesCS1D03G0505000	Chr1D	281765151	281765559	+	281765355	Chr1D	279398442	279398850	+	279398646	1.0	1.0
gene:TraesCS1D03G0505100	Chr1D	281768964	281770729	-	281769846	Chr1D	279402255	279404020	-	279403137	1.0	0.999
gene:TraesCS1D03G0505900	Chr1D	282183367	282185763	-	282184565	Chr1D	279816732	279819128	-	279817930	1.0	1.0
gene:TraesCS1D03G0506400	Chr1D	282589753	282590238	+	282589995	Chr1D	280222994	280223479	+	280223236	1.0	1.0
gene:TraesCS1D03G0506600	Chr1D	282592764	282596957	-	282594860	Chr1D	280226005	280230198	-	280228101	1.0	1.0
gene:TraesCS1D03G0506700	Chr1D	282598731	282602724	+	282600727	Chr1D	280231972	280235965	+	280233968	1.0	1.0
gene:TraesCS1D03G0506800	Chr1D	282603476	282606743	-	282605109	Chr1D	280236717	280239981	-	280238349	1.0	1.0
gene:TraesCS1D03G0507000	Chr1D	282877152	282879088	-	282878120	Chr1D	280510341	280512277	-	280511309	1.0	1.0
gene:TraesCS1D03G0507100	Chr1D	282880563	282886664	-	282883613	Chr1D	280513752	280519853	-	280516802	1.0	1.0
gene:TraesCS1D03G0507200	Chr1D	283337023	283347082	+	283342052	Chr1D	280967316	280976666	+	280971991	0.967	0.967
gene:TraesCS1D03G0507400	Chr1D	283367751	283374776	+	283371263	Chr1D	280997041	281004066	+	281000553	1.0	1.0
gene:TraesCS1D03G0507600	Chr1D	284026521	284032659	+	284029590	Chr1D	281653007	281659145	+	281656076	1.0	1.0
gene:TraesCS1D03G0507700	Chr1D	284051756	284054636	+	284053196	Chr1D	281677884	281680764	+	281679324	1.0	1.0
gene:TraesCS1D03G0507800	Chr1D	284054547	284059321	-	284056934	Chr1D	281680675	281685449	-	281683062	1.0	1.0
gene:TraesCS1D03G0508100	Chr1D	284793339	284795668	+	284794503	Chr1D	282417013	282419342	+	282418177	1.0	1.0
gene:TraesCS1D03G0508400	Chr1D	284839404	284841823	+	284840613	Chr1D	282463075	282465494	+	282464284	1.0	1.0
gene:TraesCS1D03G0508600	Chr1D	284936475	284941787	+	284939131	Chr1D	282543817	282549129	+	282546473	1.0	1.0
gene:TraesCS1D03G0508500	Chr1D	284935835	284944654	-	284940244	Chr1D	282543177	282551996	-	282547586	1.0	1.0
gene:TraesCS1D03G0508800	Chr1D	284945203	284949166	-	284947184	Chr1D	282552545	282556508	-	282554526	1.0	1.0
gene:TraesCS1D03G0508900	Chr1D	285370882	285372518	-	285371700	Chr1D	282984787	282986423	-	282985605	1.0	1.0
gene:TraesCS1D03G0509000	Chr1D	285590574	285592194	-	285591384	Chr1D	283204488	283206108	-	283205298	1.0	1.0
gene:TraesCS1D03G0509100	Chr1D	285598218	285600618	-	285599418	Chr1D	283212133	283214539	-	283213336	1.0	1.0
gene:TraesCS1D03G0509200	Chr1D	285600849	285603556	-	285602202	Chr1D	283214770	283217477	-	283216123	1.0	1.0
gene:TraesCS1D03G0509300	Chr1D	285606375	285610700	-	285608537	Chr1D	283220257	283224582	-	283222419	1.0	1.0
gene:TraesCS1D03G0509400	Chr1D	285611929	285617838	-	285614883	Chr1D	283225811	283231720	-	283228765	1.0	1.0
gene:TraesCS1D03G0509600	Chr1D	286202508	286204088	+	286203298	Chr1D	283804519	283806099	+	283805309	1.0	1.0
gene:TraesCS1D03G0509700	Chr1D	286204621	286216111	+	286210366	Chr1D	283806632	283818123	+	283812377	1.0	1.0
gene:TraesCS1D03G0509900	Chr1D	286217478	286220211	+	286218844	Chr1D	283819490	283822223	+	283820856	1.0	1.0
gene:TraesCS1D03G0510000	Chr1D	286220631	286224752	-	286222691	Chr1D	283822643	283826764	-	283824703	1.0	1.0
gene:TraesCS1D03G0510100	Chr1D	286226561	286229397	-	286227979	Chr1D	283828575	283831422	-	283829998	0.999	0.998
gene:TraesCS1D03G0510200	Chr1D	286268795	286270327	+	286269561	Chr1D	283870830	283872362	+	283871596	1.0	1.0
gene:TraesCS1D03G0510400	Chr1D	286270984	286274190	-	286272587	Chr1D	283873019	283876231	-	283874625	1.0	0.992
gene:TraesCS1D03G0510700	Chr1D	286690044	286693757	+	286691900	Chr1D	284289770	284293483	+	284291626	1.0	1.0
gene:TraesCS1D03G0510800	Chr1D	286695625	286697983	+	286696804	Chr1D	284295351	284297709	+	284296530	1.0	1.0
gene:TraesCS1D03G0511000	Chr1D	286888723	286891359	+	286890041	Chr1D	284487264	284489900	+	284488582	1.0	1.0
gene:TraesCS1D03G0511100	Chr1D	286892233	286892985	+	286892609	Chr1D	284490774	284491526	+	284491150	1.0	1.0
gene:TraesCS1D03G0511200	Chr1D	286894683	286896493	-	286895588	Chr1D	284493224	284495034	-	284494129	1.0	1.0
gene:TraesCS1D03G0511300	Chr1D	286949397	286955238	-	286952317	Chr1D	284545103	284550673	-	284547888	1.0	1.0
gene:TraesCS1D03G0511400	Chr1D	287353877	287356756	+	287355316	Chr1D	284948804	284951683	+	284950243	1.0	1.0
gene:TraesCS1D03G0511600	Chr1D	287560221	287562999	+	287561610	Chr1D	285154661	285157439	+	285156050	1.0	1.0
gene:TraesCS1D03G0511800	Chr1D	287690131	287690631	-	287690381	Chr1D	285284002	285284502	-	285284252	1.0	1.0
gene:TraesCS1D03G0511900	Chr1D	287693086	287695408	+	287694247	Chr1D	285286957	285289281	+	285288119	1.0	0.998
gene:TraesCS1D03G0512000	Chr1D	287695522	287698548	+	287697035	Chr1D	285289395	285292421	+	285290908	1.0	1.0
gene:TraesCS1D03G0512200	Chr1D	287698640	287701153	-	287699896	Chr1D	285292513	285295026	-	285293769	1.0	1.0
gene:TraesCS1D03G0512400	Chr1D	288082862	288085731	+	288084296	Chr1D	285674311	285677180	+	285675745	1.0	1.0
gene:TraesCS1D03G0512500	Chr1D	288085135	288098059	-	288091597	Chr1D	285676584	285689508	-	285683046	1.0	1.0
gene:TraesCS1D03G0512600	Chr1D	288195735	288198017	-	288196876	Chr1D	285787247	285789529	-	285788388	1.0	1.0
gene:TraesCS1D03G0512900	Chr1D	288572090	288579682	+	288575886	Chr1D	286155051	286162643	+	286158847	1.0	1.0
gene:TraesCS1D03G0513400	Chr1D	288726447	288729878	+	288728162	Chr1D	286309448	286312879	+	286311163	1.0	1.0
gene:TraesCS1D03G0513500	Chr1D	289009876	289031169	-	289020522	Chr1D	286590824	286612118	-	286601471	1.0	1.0
gene:TraesCS1D03G0513600	Chr1D	289023613	289025948	+	289024780	Chr1D	286604561	286606897	+	286605729	1.0	1.0
gene:TraesCS1D03G0513800	Chr1D	289278032	289280249	+	289279140	Chr1D	286858874	286861091	+	286859982	1.0	1.0
gene:TraesCS1D03G0514100	Chr1D	289385666	289386539	+	289386102	Chr1D	286966190	286967063	+	286966626	1.0	1.0
gene:TraesCS1D03G0514300	Chr1D	289386743	289390033	-	289388388	Chr1D	286967267	286970557	-	286968912	1.0	1.0
gene:TraesCS1D03G0514600	Chr1D	290088523	290099980	-	290094251	Chr1D	287677846	287689336	-	287683591	1.0	1.0
gene:TraesCS1D03G0514700	Chr1D	290725784	290746688	+	290736236	Chr1D	288309110	288330012	+	288319561	1.0	1.0
gene:TraesCS1D03G0515200	Chr1D	290789826	290791276	+	290790551	Chr1D	288372942	288374392	+	288373667	1.0	1.0
gene:TraesCS1D03G0515300	Chr1D	290804768	290806395	+	290805581	Chr1D	288387733	288389360	+	288388546	1.0	1.0
gene:TraesCS1D03G0516200	Chr1D	291187167	291188945	+	291188056	Chr1D	288770076	288771854	+	288770965	1.0	1.0
gene:TraesCS1D03G0516600	Chr1D	291499634	291500101	+	291499867	Chr1D	289080933	289081400	+	289081166	1.0	1.0
gene:TraesCS1D03G0516700	Chr1D	291532161	291533036	-	291532598	Chr1D	289113484	289114359	-	289113921	1.0	1.0
gene:TraesCS1D03G0516900	Chr1D	291542176	291549099	-	291545637	Chr1D	289123499	289130422	-	289126960	1.0	1.0
gene:TraesCS1D03G0517000	Chr1D	291578220	291579079	+	291578649	Chr1D	289159563	289160422	+	289159992	1.0	1.0
gene:TraesCS1D03G0517200	Chr1D	292028203	292034799	+	292031501	Chr1D	289607985	289614581	+	289611283	1.0	1.0
gene:TraesCS1D03G0517300	Chr1D	292113843	292120482	-	292117162	Chr1D	289693671	289700311	-	289696991	1.0	1.0
gene:TraesCS1D03G0517600	Chr1D	292230692	292233747	-	292232219	Chr1D	289810508	289813563	-	289812035	1.0	1.0
gene:TraesCS1D03G0517700	Chr1D	292407115	292408807	+	292407961	Chr1D	289986584	289988276	+	289987430	1.0	1.0
gene:TraesCS1D03G0517800	Chr1D	292410563	292412244	-	292411403	Chr1D	289990032	289991713	-	289990872	1.0	1.0
gene:TraesCS1D03G0517900	Chr1D	292414449	292415319	-	292414884	Chr1D	289993919	289994789	-	289994354	1.0	1.0
gene:TraesCS1D03G0518300	Chr1D	292592747	292596011	+	292594379	Chr1D	290171276	290174540	+	290172908	1.0	1.0
gene:TraesCS1D03G0518700	Chr1D	293074558	293079221	+	293076889	Chr1D	290651412	290656075	+	290653743	1.0	0.998
gene:TraesCS1D03G0518800	Chr1D	293135462	293135950	-	293135706	Chr1D	290712318	290712806	-	290712562	1.0	1.0
gene:TraesCS1D03G0518900	Chr1D	293136042	293136719	-	293136380	Chr1D	290712898	290713575	-	290713236	1.0	1.0
gene:TraesCS1D03G0519200	Chr1D	293137492	293137905	-	293137698	Chr1D	290714348	290714761	-	290714554	1.0	1.0
gene:TraesCS1D03G0519400	Chr1D	293334688	293336019	-	293335353	Chr1D	290910965	290912296	-	290911630	1.0	1.0
gene:TraesCS1D03G0519500	Chr1D	293338803	293341207	-	293340005	Chr1D	290915087	290917491	-	290916289	1.0	1.0
gene:TraesCS1D03G0519600	Chr1D	293427154	293431832	-	293429493	Chr1D	291003420	291008098	-	291005759	1.0	1.0
gene:TraesCS1D03G0519700	Chr1D	293710929	293713374	+	293712151	Chr1D	291297633	291300037	+	291298835	1.0	0.977
gene:TraesCS1D03G0520000	Chr1D	294116347	294120058	+	294118202	Chr1D	291700863	291704574	+	291702718	1.0	1.0
gene:TraesCS1D03G0520300	Chr1D	294162488	294165862	-	294164175	Chr1D	291746996	291750370	-	291748683	1.0	1.0
gene:TraesCS1D03G0520400	Chr1D	294210232	294212664	-	294211448	Chr1D	291794810	291797242	-	291796026	1.0	1.0
gene:TraesCS1D03G0521000	Chr1D	294423516	294427499	+	294425507	Chr1D	292007775	292011758	+	292009766	1.0	1.0
gene:TraesCS1D03G0521300	Chr1D	294433506	294433973	-	294433739	Chr1D	292017765	292018232	-	292017998	1.0	1.0
gene:TraesCS1D03G0521400	Chr1D	294434795	294436186	+	294435490	Chr1D	292019054	292020445	+	292019749	1.0	1.0
gene:TraesCS1D03G0521500	Chr1D	294441293	294441889	-	294441591	Chr1D	292025553	292026149	-	292025851	1.0	1.0
gene:TraesCS1D03G0521800	Chr1D	294475760	294476227	+	294475993	Chr1D	292060043	292060510	+	292060276	1.0	1.0
gene:TraesCS1D03G0521900	Chr1D	294712862	294717484	-	294715173	Chr1D	292296283	292300905	-	292298594	1.0	1.0
gene:TraesCS1D03G0522200	Chr1D	295158862	295161683	+	295160272	Chr1D	292729707	292732528	+	292731117	1.0	0.999
gene:TraesCS1D03G0522300	Chr1D	295206719	295207871	+	295207295	Chr1D	292777387	292778539	+	292777963	1.0	1.0
gene:TraesCS1D03G0522900	Chr1D	295916831	295918031	+	295917431	Chr1D	293479413	293480613	+	293480013	1.0	1.0
gene:TraesCS1D03G0523000	Chr1D	296013905	296020062	+	296016983	Chr1D	293576315	293582472	+	293579393	1.0	0.998
gene:TraesCS1D03G0523200	Chr1D	296083849	296085418	+	296084633	Chr1D	293646275	293647844	+	293647059	1.0	0.999
gene:TraesCS1D03G0523300	Chr1D	296149082	296150677	+	296149879	Chr1D	293711508	293713103	+	293712305	1.0	1.0
gene:TraesCS1D03G0523400	Chr1D	296216862	296219195	+	296218028	Chr1D	293779324	293781657	+	293780490	1.0	1.0
gene:TraesCS1D03G0523500	Chr1D	296231879	296232709	+	296232294	Chr1D	293794329	293795159	+	293794744	1.0	1.0
gene:TraesCS1D03G0523600	Chr1D	296238173	296239412	-	296238792	Chr1D	293800623	293801862	-	293801242	1.0	1.0
gene:TraesCS1D03G0524100	Chr1D	296526297	296529165	+	296527731	Chr1D	294087109	294089977	+	294088543	1.0	1.0
gene:TraesCS1D03G0524300	Chr1D	296529903	296534886	-	296532394	Chr1D	294090715	294095699	-	294093207	1.0	1.0
gene:TraesCS1D03G0524400	Chr1D	296535495	296537964	-	296536729	Chr1D	294096308	294098777	-	294097542	1.0	1.0
gene:TraesCS1D03G0524600	Chr1D	296555678	296557093	-	296556385	Chr1D	294117063	294118478	-	294117770	1.0	1.0
gene:TraesCS1D03G0524700	Chr1D	296571472	296572659	-	296572065	Chr1D	294132857	294134044	-	294133450	1.0	1.0
gene:TraesCS1D03G0525100	Chr1D	296753709	296754800	+	296754254	Chr1D	294314585	294315676	+	294315130	1.0	1.0
gene:TraesCS1D03G0525200	Chr1D	296822369	296822701	+	296822535	Chr1D	294383213	294383545	+	294383379	1.0	1.0
gene:TraesCS1D03G0525400	Chr1D	296828610	296830831	-	296829720	Chr1D	294389454	294391675	-	294390564	1.0	1.0
gene:TraesCS1D03G0525500	Chr1D	296839804	296841333	+	296840568	Chr1D	294400702	294402231	+	294401466	1.0	1.0
gene:TraesCS1D03G0525700	Chr1D	297024556	297026789	+	297025672	Chr1D	294584945	294587178	+	294586061	1.0	1.0
gene:TraesCS1D03G0525900	Chr1D	297083777	297088932	-	297086354	Chr1D	294644165	294649320	-	294646742	1.0	1.0
gene:TraesCS1D03G0526000	Chr1D	297356088	297360283	+	297358185	Chr1D	294916027	294920222	+	294918124	1.0	1.0
gene:TraesCS1D03G0526100	Chr1D	297360401	297363124	-	297361762	Chr1D	294920340	294923063	-	294921701	1.0	1.0
gene:TraesCS1D03G0526300	Chr1D	297749066	297751296	+	297750181	Chr1D	295307887	295310117	+	295309002	1.0	1.0
gene:TraesCS1D03G0526400	Chr1D	297758809	297761855	+	297760332	Chr1D	295317695	295320741	+	295319218	1.0	1.0
gene:TraesCS1D03G0526600	Chr1D	297800459	297800956	+	297800707	Chr1D	295359346	295359843	+	295359594	1.0	1.0
gene:TraesCS1D03G0526700	Chr1D	297886992	297893162	-	297890077	Chr1D	295485674	295491531	-	295488602	1.0	1.0
gene:TraesCS1D03G0526900	Chr1D	297893891	297895746	+	297894818	Chr1D	295492260	295494115	+	295493187	1.0	1.0
gene:TraesCS1D03G0527000	Chr1D	298014211	298016987	+	298015599	Chr1D	295612489	295615265	+	295613877	1.0	1.0
gene:TraesCS1D03G0527200	Chr1D	298053208	298053996	+	298053602	Chr1D	295651484	295652272	+	295651878	1.0	1.0
gene:TraesCS1D03G0527300	Chr1D	298147411	298149367	+	298148389	Chr1D	295745813	295747769	+	295746791	1.0	1.0
gene:TraesCS1D03G0527400	Chr1D	298150882	298153115	-	298151998	Chr1D	295749284	295751517	-	295750400	1.0	1.0
gene:TraesCS1D03G0527600	Chr1D	298153406	298154336	+	298153871	Chr1D	295751808	295752738	+	295752273	1.0	1.0
gene:TraesCS1D03G0528000	Chr1D	298442178	298449300	+	298445739	Chr1D	296039500	296046632	+	296043066	1.0	1.0
gene:TraesCS1D03G0528100	Chr1D	298571127	298581495	+	298576311	Chr1D	296168448	296178816	+	296173632	1.0	1.0
gene:TraesCS1D03G0528300	Chr1D	298775463	298778860	-	298777161	Chr1D	296372193	296375590	-	296373891	1.0	1.0
gene:TraesCS1D03G0528400	Chr1D	298881005	298886364	+	298883684	Chr1D	296477777	296483136	+	296480456	1.0	1.0
gene:TraesCS1D03G0528600	Chr1D	298967015	298972397	+	298969706	Chr1D	296564026	296569408	+	296566717	1.0	1.0
gene:TraesCS1D03G0528800	Chr1D	299111921	299112879	-	299112400	Chr1D	296708979	296709937	-	296709458	1.0	1.0
gene:TraesCS1D03G0528900	Chr1D	299122259	299124113	+	299123186	Chr1D	296719317	296721171	+	296720244	1.0	1.0
gene:TraesCS1D03G0529000	Chr1D	299163771	299173730	-	299168750	Chr1D	296760470	296770429	-	296765449	1.0	1.0
