gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS6B03G0770600	Chr6B	482333499	482336717	-	482335108	Chr6B	500150698	500153916	-	500152307	1.0	0.997
gene:TraesCS6B03G0770800	Chr6B	482343684	482349251	-	482346467	Chr6B	500160660	500166237	-	500163448	1.0	0.997
gene:TraesCS6B03G0770900	Chr6B	482426158	482430159	-	482428158	Chr6B	500230589	500235256	-	500232922	1.0	0.967
gene:TraesCS6B03G0771000	Chr6B	482584415	482585675	-	482585045	Chr6B	500412779	500414039	-	500413409	1.0	0.996
gene:TraesCS6B03G0771200	Chr6B	482592771	482593845	-	482593308	Chr6B	500421254	500422328	-	500421791	1.0	1.0
gene:TraesCS6B03G0771300	Chr6B	482594499	482598446	-	482596472	Chr6B	500422981	500426928	-	500424954	1.0	0.999
gene:TraesCS6B03G0771700	Chr6B	482903156	482904907	-	482904031	Chr6B	500722001	500723753	-	500722877	1.0	0.997
gene:TraesCS6B03G0772000	Chr6B	483422774	483428752	+	483425763	Chr6B	501221631	501227628	+	501224629	1.0	0.996
gene:TraesCS6B03G0772100	Chr6B	483805618	483815883	+	483810750	Chr6B	501597636	501607898	+	501602767	0.999	0.996
gene:TraesCS6B03G0772400	Chr6B	483853312	483879697	+	483866504	Chr6B	501653707	501669348	+	501661527	0.998	0.994
gene:TraesCS6B03G0772800	Chr6B	483884401	483886043	+	483885222	Chr6B	501674057	501675699	+	501674878	1.0	0.998
gene:TraesCS6B03G0772900	Chr6B	483967790	483969610	-	483968700	Chr6B	501750466	501752282	-	501751374	0.996	0.995
gene:TraesCS6B03G0773400	Chr6B	484191140	484195241	+	484193190	Chr6B	501981194	501985293	+	501983243	1.0	0.994
gene:TraesCS6B03G0773500	Chr6B	484260278	484261094	-	484260686	Chr6B	502052107	502052923	-	502052515	1.0	0.995
gene:TraesCS6B03G0773600	Chr6B	484268931	484275230	+	484272080	Chr6B	502060772	502066586	+	502063679	1.0	0.982
gene:TraesCS6B03G0773700	Chr6B	484276239	484276535	-	484276387	Chr6B	502067598	502067894	-	502067746	1.0	1.0
gene:TraesCS6B03G0773900	Chr6B	484295034	484295963	-	484295498	Chr6B	502086399	502087328	-	502086863	1.0	0.998
gene:TraesCS6B03G0774100	Chr6B	484326070	484342183	-	484334126	Chr6B	502117438	502133547	-	502125492	1.0	1.0
gene:TraesCS6B03G0774400	Chr6B	484575666	484577955	-	484576810	Chr6B	502367057	502369346	-	502368201	1.0	1.0
gene:TraesCS6B03G0774700	Chr6B	484863242	484864707	-	484863974	Chr6B	502643198	502644663	-	502643930	1.0	1.0
gene:TraesCS6B03G0775000	Chr6B	484988184	484990865	+	484989524	Chr6B	502768181	502770862	+	502769521	1.0	1.0
gene:TraesCS6B03G0775600	Chr6B	485423140	485432069	+	485427604	Chr6B	503184282	503193211	+	503188746	1.0	1.0
gene:TraesCS6B03G0775700	Chr6B	485895339	485898907	+	485897123	Chr6B	503646356	503649925	+	503648140	1.0	0.999
gene:TraesCS6B03G0775900	Chr6B	485992193	485994424	+	485993308	Chr6B	503743198	503745429	+	503744313	1.0	1.0
gene:TraesCS6B03G0776000	Chr6B	485994971	485997149	+	485996060	Chr6B	503745976	503748154	+	503747065	1.0	1.0
gene:TraesCS6B03G0776100	Chr6B	485997398	485999893	-	485998645	Chr6B	503748403	503750898	-	503749650	1.0	0.999
gene:TraesCS6B03G0776200	Chr6B	486002344	486004765	-	486003554	Chr6B	503753351	503755772	-	503754561	1.0	1.0
gene:TraesCS6B03G0776400	Chr6B	486036278	486044033	-	486040155	Chr6B	503787266	503795021	-	503791143	1.0	1.0
gene:TraesCS6B03G0776800	Chr6B	486665694	486670316	+	486668005	Chr6B	504417407	504422029	+	504419718	1.0	1.0
gene:TraesCS6B03G0776900	Chr6B	486672008	486681375	-	486676691	Chr6B	504423721	504433089	-	504428405	0.999	0.999
gene:TraesCS6B03G0777300	Chr6B	486738579	486739127	-	486738853	Chr6B	504476160	504476708	-	504476434	1.0	1.0
gene:TraesCS6B03G0777600	Chr6B	486856294	486856611	+	486856452	Chr6B	504593750	504594067	+	504593908	1.0	1.0
gene:TraesCS6B03G0777700	Chr6B	486983136	486986378	-	486984757	Chr6B	504720494	504723736	-	504722115	1.0	0.999
gene:TraesCS6B03G0793300	Chr6B	500326921	500327469	+	500327195	Chr6B	499609367	499609915	-	499609641	1.0	0.991
gene:TraesCS6B03G0795200	Chr6B	502116418	502118842	+	502117630	Chr6B	527193912	527196336	-	527195124	1.0	1.0
gene:TraesCS6B03G0795500	Chr6B	502218583	502219185	+	502218884	Chr6B	527094027	527094629	-	527094328	1.0	1.0
gene:TraesCS6B03G0795600	Chr6B	502220550	502221899	-	502221224	Chr6B	527091313	527092662	+	527091987	1.0	1.0
gene:TraesCS6B03G0795700	Chr6B	502224982	502225437	-	502225209	Chr6B	527087775	527088230	+	527088002	1.0	1.0
gene:TraesCS6B03G0796500	Chr6B	502554407	502558483	+	502556445	Chr6B	526755293	526759369	-	526757331	1.0	1.0
gene:TraesCS6B03G0796600	Chr6B	502558054	502558242	-	502558148	Chr6B	526755534	526755722	+	526755628	1.0	1.0
gene:TraesCS6B03G0796800	Chr6B	503684301	503698335	+	503691318	Chr6B	525628360	525642394	-	525635377	1.0	1.0
gene:TraesCS6B03G0797100	Chr6B	503801908	503803073	-	503802490	Chr6B	525524033	525525198	+	525524615	1.0	1.0
gene:TraesCS6B03G0797200	Chr6B	504001104	504002135	-	504001619	Chr6B	525324922	525325953	+	525325437	1.0	1.0
gene:TraesCS6B03G0797300	Chr6B	504008554	504009102	+	504008828	Chr6B	525318358	525318906	-	525318632	1.0	0.995
gene:TraesCS6B03G0797700	Chr6B	504063624	504064671	-	504064147	Chr6B	525262930	525263977	+	525263453	1.0	1.0
gene:TraesCS6B03G0797800	Chr6B	504065530	504071276	-	504068403	Chr6B	525256329	525262071	+	525259200	1.0	0.999
gene:TraesCS6B03G0797900	Chr6B	504669110	504669934	+	504669522	Chr6B	524664683	524665507	-	524665095	1.0	0.997
gene:TraesCS6B03G0798100	Chr6B	505249557	505250576	+	505250066	Chr6B	524084424	524085443	-	524084933	1.0	1.0
gene:TraesCS6B03G0798300	Chr6B	505251009	505253576	-	505252292	Chr6B	524081424	524083991	+	524082707	1.0	1.0
gene:TraesCS6B03G0798500	Chr6B	505281476	505283182	-	505282329	Chr6B	524051833	524053539	+	524052686	1.0	1.0
gene:TraesCS6B03G0798600	Chr6B	505474585	505475917	-	505475251	Chr6B	523858825	523860157	+	523859491	1.0	1.0
gene:TraesCS6B03G0798900	Chr6B	505493709	505497859	+	505495784	Chr6B	523836879	523841029	-	523838954	1.0	1.0
gene:TraesCS6B03G0799100	Chr6B	505690692	505691734	-	505691213	Chr6B	523642188	523643230	+	523642709	1.0	1.0
gene:TraesCS6B03G0799500	Chr6B	506137379	506139503	+	506138441	Chr6B	522738625	522740749	-	522739687	1.0	0.999
gene:TraesCS6B03G0799600	Chr6B	506142232	506143454	-	506142843	Chr6B	522734674	522735896	+	522735285	1.0	1.0
gene:TraesCS6B03G0799700	Chr6B	506145705	506151431	-	506148568	Chr6B	522727008	522732734	+	522729871	1.0	1.0
gene:TraesCS6B03G0800300	Chr6B	506797628	506799269	-	506798448	Chr6B	522080701	522082342	+	522081521	1.0	1.0
gene:TraesCS6B03G0800700	Chr6B	507104605	507106332	+	507105468	Chr6B	521773633	521775361	-	521774497	1.0	0.999
gene:TraesCS6B03G0801100	Chr6B	507272033	507277100	-	507274566	Chr6B	521602849	521607916	+	521605382	1.0	1.0
gene:TraesCS6B03G0801200	Chr6B	507278618	507280814	+	507279716	Chr6B	521599135	521601331	-	521600233	1.0	0.999
gene:TraesCS6B03G0801400	Chr6B	507833379	507834630	-	507834004	Chr6B	521030355	521031606	+	521030980	1.0	1.0
gene:TraesCS6B03G0801600	Chr6B	508153742	508156789	-	508155265	Chr6B	520722479	520725512	+	520723995	1.0	1.0
gene:TraesCS6B03G0801800	Chr6B	508470126	508474397	-	508472261	Chr6B	520405508	520409779	+	520407643	1.0	1.0
gene:TraesCS6B03G0802000	Chr6B	508484342	508491864	-	508488103	Chr6B	520388041	520395563	+	520391802	1.0	1.0
gene:TraesCS6B03G0802100	Chr6B	508499553	508500431	-	508499992	Chr6B	520382931	520383809	+	520383370	1.0	1.0
gene:TraesCS6B03G0802300	Chr6B	508781343	508782709	-	508782026	Chr6B	520101025	520102391	+	520101708	1.0	1.0
gene:TraesCS6B03G0802500	Chr6B	509151173	509153921	+	509152547	Chr6B	519731364	519734112	-	519732738	1.0	1.0
gene:TraesCS6B03G0802600	Chr6B	509319795	509322472	+	509321133	Chr6B	519563094	519565771	-	519564432	1.0	1.0
gene:TraesCS6B03G0802800	Chr6B	509362141	509363084	+	509362612	Chr6B	519522484	519523427	-	519522955	1.0	1.0
gene:TraesCS6B03G0802900	Chr6B	509364451	509368154	+	509366302	Chr6B	519517414	519521117	-	519519265	1.0	1.0
gene:TraesCS6B03G0803100	Chr6B	509385604	509385984	+	509385794	Chr6B	519499584	519499964	-	519499774	1.0	1.0
gene:TraesCS6B03G0803600	Chr6B	509775477	509778769	+	509777123	Chr6B	519107214	519110506	-	519108860	1.0	1.0
gene:TraesCS6B03G0803700	Chr6B	509809682	509810221	-	509809951	Chr6B	519075752	519076291	+	519076021	1.0	1.0
gene:TraesCS6B03G0803900	Chr6B	510024392	510026494	+	510025443	Chr6B	518859447	518861549	-	518860498	1.0	1.0
gene:TraesCS6B03G0804100	Chr6B	510544870	510572030	-	510558450	Chr6B	518322013	518349177	+	518335595	1.0	0.999
gene:TraesCS6B03G0804700	Chr6B	510733942	510735285	-	510734613	Chr6B	518158599	518159942	+	518159270	1.0	1.0
gene:TraesCS6B03G0804800	Chr6B	510735357	510737852	-	510736604	Chr6B	518156032	518158527	+	518157279	1.0	0.999
gene:TraesCS6B03G0805300	Chr6B	510975092	510979590	-	510977341	Chr6B	517942060	517946558	+	517944309	1.0	0.999
gene:TraesCS6B03G0805400	Chr6B	511040938	511043271	-	511042104	Chr6B	517878664	517880997	+	517879830	1.0	1.0
gene:TraesCS6B03G0805600	Chr6B	511252042	511255876	+	511253959	Chr6B	517665674	517669508	-	517667591	1.0	1.0
gene:TraesCS6B03G0805800	Chr6B	511768521	511770239	+	511769380	Chr6B	517156380	517158098	-	517157239	1.0	1.0
gene:TraesCS6B03G0805900	Chr6B	511775979	511797322	+	511786650	Chr6B	517130013	517150639	-	517140326	1.0	1.0
gene:TraesCS6B03G0806200	Chr6B	511805529	511808599	-	511807064	Chr6B	517118735	517121805	+	517120270	1.0	1.0
gene:TraesCS6B03G0807000	Chr6B	512137520	512140216	-	512138868	Chr6B	516787410	516790106	+	516788758	1.0	1.0
gene:TraesCS6B03G0807100	Chr6B	512142916	512145726	-	512144321	Chr6B	516781900	516784710	+	516783305	1.0	1.0
gene:TraesCS6B03G0807300	Chr6B	512244705	512249404	+	512247054	Chr6B	516683861	516688560	-	516686210	1.0	1.0
gene:TraesCS6B03G0807500	Chr6B	512315530	512317265	-	512316397	Chr6B	516616750	516618485	+	516617617	1.0	1.0
gene:TraesCS6B03G0807600	Chr6B	512400100	512402723	+	512401411	Chr6B	516531371	516533911	-	516532641	0.998	0.998
gene:TraesCS6B03G0808400	Chr6B	512543743	512548622	+	512546182	Chr6B	516385021	516389900	-	516387460	1.0	1.0
gene:TraesCS6B03G0808700	Chr6B	512550959	512552985	-	512551972	Chr6B	516380658	516382684	+	516381671	1.0	1.0
gene:TraesCS6B03G0808800	Chr6B	512552222	512554159	+	512553190	Chr6B	516379484	516381421	-	516380452	1.0	1.0
gene:TraesCS6B03G0808900	Chr6B	512825393	512828632	+	512827012	Chr6B	516104823	516108063	-	516106443	1.0	1.0
gene:TraesCS6B03G0809000	Chr6B	512833150	512847963	-	512840556	Chr6B	516085493	516100306	+	516092899	1.0	1.0
gene:TraesCS6B03G0809800	Chr6B	513909406	513912137	-	513910771	Chr6B	515036536	515039268	+	515037902	1.0	0.993
gene:TraesCS6B03G0810000	Chr6B	513938440	513939386	+	513938913	Chr6B	515009295	515010241	-	515009768	1.0	1.0
gene:TraesCS6B03G0810100	Chr6B	514026748	514028811	+	514027779	Chr6B	514920118	514922181	-	514921149	1.0	1.0
gene:TraesCS6B03G0810200	Chr6B	514028825	514032396	-	514030610	Chr6B	514916533	514920104	+	514918318	1.0	1.0
gene:TraesCS6B03G0810500	Chr6B	514136159	514136608	+	514136383	Chr6B	514812658	514813107	-	514812882	1.0	0.997
gene:TraesCS6B03G0810600	Chr6B	514251687	514252826	+	514252256	Chr6B	514695737	514696876	-	514696306	1.0	1.0
gene:TraesCS6B03G0810700	Chr6B	514351608	514355083	+	514353345	Chr6B	514593887	514597362	-	514595624	1.0	1.0
gene:TraesCS6B03G0811100	Chr6B	514494317	514497166	-	514495741	Chr6B	514453684	514456533	+	514455108	1.0	1.0
gene:TraesCS6B03G0811300	Chr6B	514606779	514608314	-	514607546	Chr6B	514342591	514344126	+	514343358	1.0	1.0
gene:TraesCS6B03G0811400	Chr6B	514612980	514618579	-	514615779	Chr6B	514332322	514337921	+	514335121	1.0	0.999
gene:TraesCS6B03G0811700	Chr6B	514768344	514771165	+	514769754	Chr6B	514179752	514182573	-	514181162	1.0	1.0
gene:TraesCS6B03G0812000	Chr6B	514925766	514930300	+	514928033	Chr6B	514021069	514025605	-	514023337	1.0	1.0
gene:TraesCS6B03G0812100	Chr6B	514931343	514934383	-	514932863	Chr6B	514016996	514020036	+	514018516	1.0	1.0
gene:TraesCS6B03G0812300	Chr6B	514943926	514950260	+	514947093	Chr6B	514001122	514007456	-	514004289	1.0	1.0
gene:TraesCS6B03G0812600	Chr6B	515058025	515059456	-	515058740	Chr6B	513891861	513893292	+	513892576	1.0	1.0
gene:TraesCS6B03G0812800	Chr6B	515096129	515101228	-	515098678	Chr6B	513850077	513855176	+	513852626	1.0	1.0
gene:TraesCS6B03G0828100	Chr6B	524248582	524255939	+	524252260	Chr6B	542629959	542637303	+	542633631	1.0	0.994
gene:TraesCS6B03G0828900	Chr6B	524649551	524650466	-	524650008	Chr6B	542971021	542971936	-	542971478	1.0	0.998
gene:TraesCS6B03G0829000	Chr6B	524656526	524661960	-	524659243	Chr6B	542974960	542980396	-	542977678	1.0	0.998
gene:TraesCS6B03G0829100	Chr6B	524661130	524661543	+	524661336	Chr6B	542979566	542979979	+	542979772	1.0	1.0
gene:TraesCS6B03G0829200	Chr6B	524694889	524698412	-	524696650	Chr6B	543002274	543005817	-	543004045	0.998	0.965
gene:TraesCS6B03G0829500	Chr6B	525047821	525049050	-	525048435	Chr6B	543337322	543338551	-	543337936	1.0	0.998
gene:TraesCS6B03G0829800	Chr6B	525918736	525919476	+	525919106	Chr6B	544255980	544256720	+	544256350	1.0	0.997
gene:TraesCS6B03G0830200	Chr6B	526191338	526194583	+	526192960	Chr6B	544523420	544526653	+	544525036	1.0	0.999
gene:TraesCS6B03G0830400	Chr6B	526197290	526198618	-	526197954	Chr6B	544529359	544530687	-	544530023	1.0	0.99
gene:TraesCS6B03G0830300	Chr6B	526196150	526201738	+	526198944	Chr6B	544528219	544533674	+	544530946	1.0	0.998
gene:TraesCS6B03G0830500	Chr6B	526199695	526201032	-	526200363	Chr6B	544531764	544533101	-	544532432	1.0	0.999
gene:TraesCS6B03G0830600	Chr6B	526202138	526205823	-	526203980	Chr6B	544534074	544539234	-	544536654	1.0	0.995
gene:TraesCS6B03G0830900	Chr6B	526550771	526556006	+	526553388	Chr6B	544922393	544927621	+	544925007	0.998	0.995
gene:TraesCS6B03G0831000	Chr6B	526556111	526557010	-	526556560	Chr6B	544927726	544928625	-	544928175	1.0	0.996
gene:TraesCS6B03G0831500	Chr6B	526755235	526755699	+	526755467	Chr6B	545085098	545085562	+	545085330	1.0	0.997
gene:TraesCS6B03G0831700	Chr6B	526764564	526767487	-	526766025	Chr6B	545094401	545097577	-	545095989	1.0	0.997
gene:TraesCS6B03G0832000	Chr6B	526841689	526842381	-	526842035	Chr6B	545163316	545164006	-	545163661	0.997	0.995
gene:TraesCS6B03G0832100	Chr6B	527298165	527311176	+	527304670	Chr6B	545658138	545671146	+	545664642	1.0	0.996
gene:TraesCS6B03G0832400	Chr6B	527333345	527345016	+	527339180	Chr6B	545694640	545711673	+	545703156	1.0	0.987
gene:TraesCS6B03G0832500	Chr6B	527481504	527489202	-	527485353	Chr6B	545870120	545877786	-	545873953	1.0	0.983
gene:TraesCS6B03G0832800	Chr6B	527555104	527561226	+	527558165	Chr6B	545938014	545944139	+	545941076	1.0	0.998
gene:TraesCS6B03G0832900	Chr6B	527556385	527564735	-	527560560	Chr6B	545939295	545947650	-	545943472	1.0	1.0
gene:TraesCS6B03G0833200	Chr6B	527876765	527881976	+	527879370	Chr6B	546287235	546292629	+	546289932	0.995	0.994
gene:TraesCS6B03G0833600	Chr6B	527983405	527984317	-	527983861	Chr6B	546378598	546379503	-	546379050	0.992	0.99
gene:TraesCS6B03G0833900	Chr6B	528017870	528022667	-	528020268	Chr6B	546400127	546404940	-	546402533	1.0	0.998
gene:TraesCS6B03G0834000	Chr6B	528262764	528264210	+	528263487	Chr6B	546654229	546655675	+	546654952	1.0	0.998
gene:TraesCS6B03G0834100	Chr6B	528262812	528268495	-	528265653	Chr6B	546654277	546659957	-	546657117	1.0	0.997
gene:TraesCS6B03G0834300	Chr6B	528280891	528281914	-	528281402	Chr6B	546670905	546671928	-	546671416	1.0	0.996
gene:TraesCS6B03G0834700	Chr6B	528414358	528417122	-	528415740	Chr6B	546781226	546783963	-	546782594	0.99	0.987
gene:TraesCS6B03G0834900	Chr6B	528721556	528722396	-	528721976	Chr6B	547085792	547086631	-	547086211	0.998	0.992
gene:TraesCS6B03G0835100	Chr6B	528953244	528953812	-	528953528	Chr6B	547528155	547528723	-	547528439	1.0	0.997
gene:TraesCS6B03G0835400	Chr6B	529022058	529023845	-	529022951	Chr6B	547596994	547598783	-	547597888	0.999	0.992
gene:TraesCS6B03G0835700	Chr6B	529207315	529210894	+	529209104	Chr6B	547787006	547790421	+	547788713	1.0	0.996
gene:TraesCS6B03G0835900	Chr6B	529234078	529235172	+	529234625	Chr6B	547817100	547818194	+	547817647	1.0	1.0
gene:TraesCS6B03G0836400	Chr6B	529641739	529642299	+	529642019	Chr6B	548190556	548191116	+	548190836	1.0	0.996
gene:TraesCS6B03G0836600	Chr6B	529684945	529689646	+	529687295	Chr6B	548230454	548235155	+	548232804	1.0	0.997
gene:TraesCS6B03G0836700	Chr6B	529691001	529691498	-	529691249	Chr6B	548236518	548237015	-	548236766	1.0	0.997
gene:TraesCS6B03G0837600	Chr6B	530228614	530230886	-	530229750	Chr6B	548801604	548803877	-	548802740	1.0	0.998
gene:TraesCS6B03G0838100	Chr6B	530595953	530597665	-	530596809	Chr6B	549161927	549163630	-	549162778	0.986	0.976
gene:TraesCS6B03G0838500	Chr6B	530811325	530814792	+	530813058	Chr6B	549376638	549380098	+	549378368	1.0	0.998
gene:TraesCS6B03G0838900	Chr6B	531217835	531222129	+	531219982	Chr6B	549815269	549819536	+	549817402	0.997	0.994
gene:TraesCS6B03G0839000	Chr6B	531235448	531236743	+	531236095	Chr6B	549832493	549833788	+	549833140	1.0	0.999
gene:TraesCS6B03G0839400	Chr6B	531359852	531366453	+	531363152	Chr6B	549936723	549943324	+	549940023	1.0	0.998
gene:TraesCS6B03G0839500	Chr6B	531369938	531373882	+	531371910	Chr6B	549946785	549950729	+	549948757	1.0	0.998
gene:TraesCS6B03G0839600	Chr6B	531376360	531377342	+	531376851	Chr6B	549953218	549954200	+	549953709	1.0	0.996
gene:TraesCS6B03G0839700	Chr6B	531512408	531522002	+	531517205	Chr6B	550100802	550110487	+	550105644	1.0	0.997
gene:TraesCS6B03G0840300	Chr6B	531944972	531948318	+	531946645	Chr6B	550533490	550536838	+	550535164	1.0	0.997
gene:TraesCS6B03G0840400	Chr6B	532049240	532052465	-	532050852	Chr6B	550626593	550629816	-	550628204	0.999	0.992
gene:TraesCS6B03G0840700	Chr6B	532232177	532233848	-	532233012	Chr6B	550800588	550802262	-	550801425	1.0	0.994
gene:TraesCS6B03G0840900	Chr6B	533129393	533130109	-	533129751	Chr6B	551612184	551612898	-	551612541	0.997	0.995
gene:TraesCS6B03G0841000	Chr6B	533129550	533130125	+	533129837	Chr6B	551612339	551612914	+	551612626	1.0	0.998
gene:TraesCS6B03G0841200	Chr6B	533136241	533138531	-	533137386	Chr6B	551619095	551621385	-	551620240	1.0	0.998
gene:TraesCS6B03G0841400	Chr6B	533271086	533276374	+	533273730	Chr6B	551742325	551747608	+	551744966	0.999	0.997
gene:TraesCS6B03G0841500	Chr6B	533276726	533283852	-	533280289	Chr6B	551749578	551756730	-	551753154	1.0	0.992
gene:TraesCS6B03G0842100	Chr6B	533478341	533479000	+	533478670	Chr6B	551953420	551954079	+	551953749	1.0	1.0
gene:TraesCS6B03G0842300	Chr6B	533719296	533721494	-	533720395	Chr6B	552169693	552171891	-	552170792	1.0	0.998
gene:TraesCS6B03G0842400	Chr6B	533722462	533732661	-	533727561	Chr6B	552172859	552182925	-	552177892	1.0	0.998
gene:TraesCS6B03G0843400	Chr6B	534195994	534203232	-	534199613	Chr6B	552629937	552637177	-	552633557	1.0	0.998
gene:TraesCS6B03G0843800	Chr6B	534256562	534260467	-	534258514	Chr6B	552689186	552693088	-	552691137	0.999	0.998
gene:TraesCS6B03G0843900	Chr6B	534263699	534265319	-	534264509	Chr6B	552696031	552697651	-	552696841	1.0	0.998
gene:TraesCS6B03G0844000	Chr6B	534270253	534270609	-	534270431	Chr6B	552702594	552702950	-	552702772	1.0	0.98
gene:TraesCS6B03G0844400	Chr6B	534630442	534634275	+	534632358	Chr6B	553080560	553084393	+	553082476	1.0	0.998
gene:TraesCS6B03G0845000	Chr6B	534869315	534870014	+	534869664	Chr6B	553334959	553335664	+	553335311	1.0	0.988
gene:TraesCS6B03G0845100	Chr6B	534869938	534873475	-	534871706	Chr6B	553335582	553339126	-	553337354	1.0	0.995
gene:TraesCS6B03G0845300	Chr6B	534873525	534874104	+	534873814	Chr6B	553339176	553339755	+	553339465	1.0	0.998
gene:TraesCS6B03G0845400	Chr6B	534874217	534880063	-	534877140	Chr6B	553339869	553345916	-	553342892	1.0	0.966
gene:TraesCS6B03G0845500	Chr6B	534891498	534897106	-	534894302	Chr6B	553357295	553362929	-	553360112	1.0	0.999
gene:TraesCS6B03G0846000	Chr6B	534951889	534954099	-	534952994	Chr6B	553423367	553425578	-	553424472	1.0	0.999
gene:TraesCS6B03G0847300	Chr6B	535196489	535198982	+	535197735	Chr6B	553635834	553639389	+	553637611	0.999	0.997
gene:TraesCS6B03G0847600	Chr6B	535717335	535725506	+	535721420	Chr6B	554114933	554123105	+	554119019	1.0	0.999
gene:TraesCS6B03G0848000	Chr6B	536081477	536086764	+	536084120	Chr6B	554457202	554462427	+	554459814	1.0	0.997
gene:TraesCS6B03G0848100	Chr6B	536145460	536146008	-	536145734	Chr6B	554521032	554521580	-	554521306	1.0	0.991
gene:TraesCS6B03G0848200	Chr6B	536237460	536244429	+	536240944	Chr6B	554618768	554625736	+	554622252	1.0	0.999
gene:TraesCS6B03G0848300	Chr6B	536433274	536436212	+	536434743	Chr6B	554807216	554810150	+	554808683	0.997	0.996
gene:TraesCS6B03G0848400	Chr6B	536436414	536439855	-	536438134	Chr6B	554810357	554813776	-	554812066	1.0	0.998
gene:TraesCS6B03G0848700	Chr6B	536481356	536483200	-	536482278	Chr6B	554846189	554848033	-	554847111	1.0	0.997
gene:TraesCS6B03G0848900	Chr6B	536765399	536769841	+	536767620	Chr6B	555089961	555094387	+	555092174	1.0	0.998
gene:TraesCS6B03G0849000	Chr6B	536769370	536769564	-	536769467	Chr6B	555093916	555094110	-	555094013	1.0	1.0
gene:TraesCS6B03G0849100	Chr6B	536770588	536772454	-	536771521	Chr6B	555095134	555097010	-	555096072	1.0	0.981
gene:TraesCS6B03G0849300	Chr6B	537052880	537056602	+	537054741	Chr6B	555368900	555372627	+	555370763	1.0	0.995
gene:TraesCS6B03G0849400	Chr6B	537059444	537061795	+	537060619	Chr6B	555375469	555377820	+	555376644	1.0	0.999
gene:TraesCS6B03G0849500	Chr6B	537062505	537063979	-	537063242	Chr6B	555378532	555380006	-	555379269	1.0	0.998
gene:TraesCS6B03G0849800	Chr6B	537619372	537623313	+	537621342	Chr6B	555913430	555917370	+	555915400	1.0	0.997
gene:TraesCS6B03G0850200	Chr6B	537916541	537919084	+	537917812	Chr6B	556194074	556196633	+	556195353	1.0	0.996
gene:TraesCS6B03G0850300	Chr6B	538031721	538034027	+	538032874	Chr6B	556334177	556336521	+	556335349	0.999	0.978
gene:TraesCS6B03G0850800	Chr6B	538267917	538271542	+	538269729	Chr6B	556598964	556602613	+	556600788	0.996	0.972
gene:TraesCS6B03G0851000	Chr6B	538696219	538703620	+	538699919	Chr6B	557030209	557037783	+	557033996	0.999	0.999
gene:TraesCS6B03G0851100	Chr6B	538704217	538708265	+	538706241	Chr6B	557038380	557042437	+	557040408	1.0	0.994
gene:TraesCS6B03G0851200	Chr6B	538711054	538711551	+	538711302	Chr6B	557045227	557045724	+	557045475	1.0	0.997
gene:TraesCS6B03G0851300	Chr6B	538988680	538991215	-	538989947	Chr6B	557421171	557423705	-	557422438	1.0	0.998
gene:TraesCS6B03G0851600	Chr6B	539144722	539152283	-	539148502	Chr6B	557569825	557577373	-	557573599	0.998	0.996
gene:TraesCS6B03G0851700	Chr6B	539654027	539661433	-	539657730	Chr6B	557753211	557760613	-	557756912	1.0	0.997
gene:TraesCS6B03G0852100	Chr6B	539865607	539869143	-	539867375	Chr6B	557940085	557943621	-	557941853	1.0	1.0
gene:TraesCS6B03G0852700	Chr6B	539921368	539927874	-	539924621	Chr6B	558030941	558037446	-	558034193	1.0	0.999
gene:TraesCS6B03G0853100	Chr6B	540173716	540176076	+	540174896	Chr6B	558274672	558277034	+	558275853	1.0	0.996
gene:TraesCS6B03G0853200	Chr6B	540271677	540274741	+	540273209	Chr6B	558371808	558374872	+	558373340	1.0	0.998
gene:TraesCS6B03G0853400	Chr6B	540280218	540281522	-	540280870	Chr6B	558380349	558381653	-	558381001	1.0	0.998
gene:TraesCS6B03G0853600	Chr6B	540324757	540326995	-	540325876	Chr6B	558425494	558427734	-	558426614	1.0	0.998
gene:TraesCS6B03G0854000	Chr6B	540466331	540466456	+	540466393	Chr6B	558568696	558568821	+	558568758	1.0	1.0
gene:TraesCS6B03G0854100	Chr6B	540467201	540470292	+	540468746	Chr6B	558569566	558572657	+	558571111	1.0	0.999
gene:TraesCS6B03G0854200	Chr6B	540472357	540477699	-	540475028	Chr6B	558574722	558580064	-	558577393	1.0	1.0
gene:TraesCS6B03G0854800	Chr6B	541025081	541028931	-	541027006	Chr6B	559122591	559126441	-	559124516	1.0	0.999
gene:TraesCS6B03G0855000	Chr6B	541651681	541654876	+	541653278	Chr6B	559748345	559751542	+	559749943	1.0	0.998
gene:TraesCS6B03G0855400	Chr6B	542116475	542118367	+	542117421	Chr6B	560262604	560264497	+	560263550	1.0	0.999
gene:TraesCS6B03G0855600	Chr6B	542122864	542124450	+	542123657	Chr6B	560268791	560270377	+	560269584	1.0	1.0
gene:TraesCS6B03G0855900	Chr6B	542210122	542212623	+	542211372	Chr6B	560356087	560358588	+	560357337	1.0	1.0
gene:TraesCS6B03G0856000	Chr6B	542213301	542216901	+	542215101	Chr6B	560359266	560362866	+	560361066	1.0	1.0
