gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS3D03G0578100	Chr3D	343514969	343529796	+	343522382	Chr3D	348688268	348703096	+	348695682	1.0	0.999
gene:TraesCS3D03G0578400	Chr3D	343840946	343844573	+	343842759	Chr3D	349014132	349017759	+	349015945	1.0	0.999
gene:TraesCS3D03G0578500	Chr3D	343928728	343933785	-	343931256	Chr3D	349101929	349106986	-	349104457	1.0	0.999
gene:TraesCS3D03G0578900	Chr3D	344858927	344863802	+	344861364	Chr3D	350010445	350015321	+	350012883	1.0	1.0
gene:TraesCS3D03G0579200	Chr3D	344884203	344888698	-	344886450	Chr3D	350035730	350040225	-	350037977	1.0	1.0
gene:TraesCS3D03G0579300	Chr3D	344895191	344899683	-	344897437	Chr3D	350046717	350051209	-	350048963	1.0	1.0
gene:TraesCS3D03G0579400	Chr3D	345115747	345116464	-	345116105	Chr3D	350266603	350267320	-	350266961	1.0	1.0
gene:TraesCS3D03G0579600	Chr3D	345740551	345744995	+	345742773	Chr3D	350888541	350892985	+	350890763	1.0	1.0
gene:TraesCS3D03G0580700	Chr3D	346923458	346924339	+	346923898	Chr3D	352067765	352068646	+	352068205	1.0	1.0
gene:TraesCS3D03G0580800	Chr3D	347108325	347115743	-	347112034	Chr3D	352252641	352260059	-	352256350	1.0	1.0
gene:TraesCS3D03G0581200	Chr3D	347451785	347455471	+	347453628	Chr3D	352593433	352597119	+	352595276	1.0	1.0
gene:TraesCS3D03G0581400	Chr3D	347481865	347488891	-	347485378	Chr3D	352623534	352630561	-	352627047	1.0	1.0
gene:TraesCS3D03G0581500	Chr3D	347715273	347716411	-	347715842	Chr3D	352839193	352840331	-	352839762	1.0	1.0
gene:TraesCS3D03G0581600	Chr3D	347716988	347720870	-	347718929	Chr3D	352840908	352844790	-	352842849	1.0	1.0
gene:TraesCS3D03G0581700	Chr3D	347720336	347722408	+	347721372	Chr3D	352844256	352846328	+	352845292	1.0	1.0
gene:TraesCS3D03G0582000	Chr3D	347763288	347769053	+	347766170	Chr3D	352887209	352892974	+	352890091	1.0	0.997
gene:TraesCS3D03G0582100	Chr3D	348046765	348050487	+	348048626	Chr3D	353167953	353171675	+	353169814	1.0	1.0
gene:TraesCS3D03G0582200	Chr3D	348050746	348052593	+	348051669	Chr3D	353171934	353173781	+	353172857	1.0	1.0
gene:TraesCS3D03G0582300	Chr3D	348052983	348055214	-	348054098	Chr3D	353174119	353176350	-	353175234	1.0	1.0
gene:TraesCS3D03G0582500	Chr3D	348133359	348135548	+	348134453	Chr3D	353254670	353256859	+	353255764	1.0	0.996
gene:TraesCS3D03G0582600	Chr3D	348226555	348229889	+	348228222	Chr3D	353347946	353351280	+	353349613	1.0	1.0
gene:TraesCS3D03G0582700	Chr3D	348243422	348247150	+	348245286	Chr3D	353364816	353368544	+	353366680	1.0	1.0
gene:TraesCS3D03G0582800	Chr3D	348247617	348258393	-	348253005	Chr3D	353369011	353379796	-	353374403	1.0	1.0
gene:TraesCS3D03G0583100	Chr3D	348377811	348384290	+	348381050	Chr3D	353499227	353505706	+	353502466	1.0	1.0
gene:TraesCS3D03G0583200	Chr3D	348381857	348384059	-	348382958	Chr3D	353503273	353505475	-	353504374	1.0	1.0
gene:TraesCS3D03G0583500	Chr3D	348703244	348706324	+	348704784	Chr3D	353824250	353827330	+	353825790	1.0	1.0
gene:TraesCS3D03G0583700	Chr3D	348817457	348820967	+	348819212	Chr3D	353937873	353941382	+	353939627	1.0	1.0
gene:TraesCS3D03G0583800	Chr3D	348856950	348859265	+	348858107	Chr3D	353977372	353979687	+	353978529	1.0	1.0
gene:TraesCS3D03G0583900	Chr3D	348974393	348978812	+	348976602	Chr3D	354093596	354098015	+	354095805	1.0	1.0
gene:TraesCS3D03G0584000	Chr3D	348982189	349008232	+	348995210	Chr3D	354101392	354127204	+	354114298	1.0	1.0
gene:TraesCS3D03G0584300	Chr3D	349532144	349537862	-	349535003	Chr3D	354642762	354648480	-	354645621	1.0	1.0
gene:TraesCS3D03G0584500	Chr3D	349547026	349550824	-	349548925	Chr3D	354657439	354661237	-	354659338	1.0	1.0
gene:TraesCS3D03G0584600	Chr3D	349556029	349559226	-	349557627	Chr3D	354666442	354669639	-	354668040	1.0	1.0
gene:TraesCS3D03G0584800	Chr3D	349827253	349830943	-	349829098	Chr3D	354935539	354939229	-	354937384	1.0	1.0
gene:TraesCS3D03G0584900	Chr3D	350307529	350309240	-	350308384	Chr3D	355414568	355416279	-	355415423	1.0	1.0
gene:TraesCS3D03G0585100	Chr3D	350505203	350506135	+	350505669	Chr3D	355611576	355612508	+	355612042	1.0	1.0
gene:TraesCS3D03G0585300	Chr3D	351025039	351027761	+	351026400	Chr3D	356131625	356134347	+	356132986	1.0	1.0
gene:TraesCS3D03G0585400	Chr3D	351031998	351035229	-	351033613	Chr3D	356138591	356141822	-	356140206	1.0	1.0
gene:TraesCS3D03G0586000	Chr3D	351057520	351058947	-	351058233	Chr3D	356164118	356165545	-	356164831	1.0	1.0
gene:TraesCS3D03G0586100	Chr3D	351241613	351243581	+	351242597	Chr3D	356348159	356350127	+	356349143	1.0	1.0
gene:TraesCS3D03G0586400	Chr3D	351249001	351249687	+	351249344	Chr3D	356355547	356356233	+	356355890	1.0	0.997
gene:TraesCS3D03G0586500	Chr3D	351251290	351252356	+	351251823	Chr3D	356357836	356358902	+	356358369	1.0	1.0
gene:TraesCS3D03G0586900	Chr3D	351376062	351376678	-	351376370	Chr3D	356472737	356473353	-	356473045	1.0	1.0
gene:TraesCS3D03G0587600	Chr3D	352071989	352072708	-	352072348	Chr3D	357168482	357169201	-	357168841	1.0	1.0
gene:TraesCS3D03G0587700	Chr3D	352130950	352131579	-	352131264	Chr3D	357227594	357228223	-	357227908	1.0	1.0
gene:TraesCS3D03G0587800	Chr3D	352184996	352185148	+	352185072	Chr3D	357281645	357281797	+	357281721	1.0	1.0
gene:TraesCS3D03G0587900	Chr3D	352188208	352188801	-	352188504	Chr3D	357284857	357285450	-	357285153	1.0	1.0
gene:TraesCS3D03G0588000	Chr3D	352191095	352194378	-	352192736	Chr3D	357287744	357291027	-	357289385	1.0	1.0
gene:TraesCS3D03G0588200	Chr3D	352217359	352222999	-	352220179	Chr3D	357314010	357319650	-	357316830	1.0	0.998
gene:TraesCS3D03G0588400	Chr3D	352269871	352272368	-	352271119	Chr3D	357366532	357369029	-	357367780	1.0	1.0
gene:TraesCS3D03G0588600	Chr3D	352479945	352484490	-	352482217	Chr3D	357576324	357580869	-	357578596	1.0	1.0
gene:TraesCS3D03G0588900	Chr3D	352517538	352523769	-	352520653	Chr3D	357613350	357619581	-	357616465	1.0	0.999
gene:TraesCS3D03G0589100	Chr3D	352680255	352681866	+	352681060	Chr3D	357775677	357777288	+	357776482	1.0	1.0
gene:TraesCS3D03G0589500	Chr3D	352991593	352993117	+	352992355	Chr3D	358084868	358086392	+	358085630	1.0	1.0
gene:TraesCS3D03G0589700	Chr3D	353496548	353497683	-	353497115	Chr3D	358585465	358586600	-	358586032	1.0	1.0
gene:TraesCS3D03G0589800	Chr3D	353498806	353506257	-	353502531	Chr3D	358587723	358595174	-	358591448	1.0	0.999
gene:TraesCS3D03G0589900	Chr3D	353526998	353537610	+	353532304	Chr3D	358606293	358616905	+	358611599	1.0	1.0
gene:TraesCS3D03G0590100	Chr3D	353538534	353542188	-	353540361	Chr3D	358617829	358621481	-	358619655	1.0	1.0
gene:TraesCS3D03G0590300	Chr3D	353754057	353755967	-	353755012	Chr3D	358832807	358834717	-	358833762	1.0	1.0
gene:TraesCS3D03G0590400	Chr3D	353774460	353779329	-	353776894	Chr3D	358853238	358858108	-	358855673	1.0	0.999
gene:TraesCS3D03G0590500	Chr3D	353992914	353995333	+	353994123	Chr3D	359071556	359073974	+	359072765	1.0	1.0
gene:TraesCS3D03G0590600	Chr3D	354163670	354166071	+	354164870	Chr3D	359241605	359244006	+	359242805	1.0	1.0
gene:TraesCS3D03G0590700	Chr3D	354166758	354171609	-	354169183	Chr3D	359244693	359249545	-	359247119	1.0	0.999
gene:TraesCS3D03G0590800	Chr3D	354173428	354181746	-	354177587	Chr3D	359251364	359259684	-	359255524	1.0	1.0
gene:TraesCS3D03G0590900	Chr3D	354181899	354184544	+	354183221	Chr3D	359259837	359262483	+	359261160	1.0	1.0
gene:TraesCS3D03G0591100	Chr3D	354328093	354329409	-	354328751	Chr3D	359405402	359406718	-	359406060	1.0	1.0
gene:TraesCS3D03G0591200	Chr3D	354331771	354337367	-	354334569	Chr3D	359409080	359414675	-	359411877	1.0	1.0
gene:TraesCS3D03G0591600	Chr3D	354519547	354535086	+	354527316	Chr3D	359596522	359612096	+	359604309	1.0	1.0
gene:TraesCS3D03G0592000	Chr3D	354659947	354661376	+	354660661	Chr3D	359736947	359738376	+	359737661	1.0	0.998
gene:TraesCS3D03G0593000	Chr3D	355443050	355445670	+	355444360	Chr3D	360521276	360523896	+	360522586	1.0	1.0
gene:TraesCS3D03G0593100	Chr3D	355448775	355453186	-	355450980	Chr3D	360527005	360531416	-	360529210	1.0	1.0
gene:TraesCS3D03G0593300	Chr3D	355639754	355645461	+	355642607	Chr3D	360716713	360722419	+	360719566	1.0	1.0
gene:TraesCS3D03G0593400	Chr3D	355645474	355646092	-	355645783	Chr3D	360722432	360723051	-	360722741	1.0	0.998
gene:TraesCS3D03G0593500	Chr3D	355979522	355988164	+	355983843	Chr3D	361059459	361068123	+	361063791	1.0	1.0
gene:TraesCS3D03G0593600	Chr3D	355988612	355989087	-	355988849	Chr3D	361068571	361069046	-	361068808	1.0	1.0
gene:TraesCS3D03G0593700	Chr3D	355989665	355991206	-	355990435	Chr3D	361069624	361071165	-	361070394	1.0	1.0
gene:TraesCS3D03G0594100	Chr3D	356487387	356487860	-	356487623	Chr3D	361566643	361567116	-	361566879	1.0	1.0
gene:TraesCS3D03G0594300	Chr3D	356528944	356534851	-	356531897	Chr3D	361606928	361612835	-	361609881	1.0	0.999
gene:TraesCS3D03G0594400	Chr3D	356539180	356541994	+	356540587	Chr3D	361617164	361619978	+	361618571	1.0	0.999
gene:TraesCS3D03G0594500	Chr3D	356682659	356685523	-	356684091	Chr3D	361760514	361763378	-	361761946	1.0	0.999
gene:TraesCS3D03G0594600	Chr3D	356779070	356785003	+	356782036	Chr3D	361856608	361862541	+	361859574	1.0	0.999
gene:TraesCS3D03G0595700	Chr3D	356994125	356994920	-	356994522	Chr3D	362068888	362069683	-	362069285	1.0	1.0
gene:TraesCS3D03G0595600	Chr3D	356992108	356997688	+	356994898	Chr3D	362066871	362072451	+	362069661	1.0	0.999
gene:TraesCS3D03G0595800	Chr3D	357068429	357069674	+	357069051	Chr3D	362143191	362144436	+	362143813	1.0	1.0
gene:TraesCS3D03G0595900	Chr3D	357069896	357070564	-	357070230	Chr3D	362144658	362145326	-	362144992	1.0	1.0
gene:TraesCS3D03G0596000	Chr3D	357108932	357109468	+	357109200	Chr3D	362183693	362184229	+	362183961	1.0	1.0
gene:TraesCS3D03G0596200	Chr3D	357156549	357158209	-	357157379	Chr3D	362231076	362232736	-	362231906	1.0	1.0
gene:TraesCS3D03G0596600	Chr3D	357352083	357354582	+	357353332	Chr3D	362423488	362425987	+	362424737	1.0	1.0
gene:TraesCS3D03G0596700	Chr3D	357356243	357358150	+	357357196	Chr3D	362427772	362429679	+	362428725	1.0	1.0
gene:TraesCS3D03G0596900	Chr3D	357944366	357948306	-	357946336	Chr3D	363013509	363017449	-	363015479	1.0	1.0
gene:TraesCS3D03G0597100	Chr3D	357978875	357980419	-	357979647	Chr3D	363048017	363049561	-	363048789	1.0	1.0
gene:TraesCS3D03G0597400	Chr3D	358177352	358178041	+	358177696	Chr3D	363246163	363246852	+	363246507	1.0	1.0
gene:TraesCS3D03G0597500	Chr3D	358179123	358183167	-	358181145	Chr3D	363247934	363251978	-	363249956	1.0	1.0
gene:TraesCS3D03G0597600	Chr3D	358204278	358208392	-	358206335	Chr3D	363273089	363277191	-	363275140	1.0	1.0
gene:TraesCS3D03G0597700	Chr3D	358309335	358311124	-	358310229	Chr3D	363378360	363380149	-	363379254	1.0	1.0
gene:TraesCS3D03G0598000	Chr3D	358491200	358493104	+	358492152	Chr3D	363559159	363561063	+	363560111	1.0	1.0
gene:TraesCS3D03G0598100	Chr3D	358497274	358498310	-	358497792	Chr3D	363565233	363566269	-	363565751	1.0	1.0
gene:TraesCS3D03G0598200	Chr3D	358498539	358503425	-	358500982	Chr3D	363566498	363571384	-	363568941	1.0	1.0
gene:TraesCS3D03G0598300	Chr3D	358503902	358508963	-	358506432	Chr3D	363571861	363576922	-	363574391	1.0	1.0
gene:TraesCS3D03G0598500	Chr3D	358771153	358777391	-	358774272	Chr3D	363838094	363844334	-	363841214	1.0	1.0
gene:TraesCS3D03G0598800	Chr3D	358982914	358989834	+	358986374	Chr3D	364050040	364057068	+	364053554	1.0	1.0
gene:TraesCS3D03G0598900	Chr3D	359057851	359058990	+	359058420	Chr3D	364125094	364126233	+	364125663	1.0	1.0
gene:TraesCS3D03G0599000	Chr3D	359144889	359146354	-	359145621	Chr3D	364212096	364213561	-	364212828	1.0	1.0
gene:TraesCS3D03G0599100	Chr3D	359147591	359150846	-	359149218	Chr3D	364214798	364218053	-	364216425	1.0	1.0
gene:TraesCS3D03G0599200	Chr3D	359512604	359514119	-	359513361	Chr3D	364579602	364581117	-	364580359	1.0	1.0
gene:TraesCS3D03G0599400	Chr3D	359530022	359531840	+	359530931	Chr3D	364597032	364598850	+	364597941	1.0	0.999
gene:TraesCS3D03G0599600	Chr3D	359844401	359846283	-	359845342	Chr3D	364910747	364912629	-	364911688	1.0	0.999
gene:TraesCS3D03G0599700	Chr3D	359904848	359906722	-	359905785	Chr3D	364971250	364973124	-	364972187	1.0	1.0
gene:TraesCS3D03G0600000	Chr3D	360020087	360023471	+	360021779	Chr3D	365086503	365089887	+	365088195	1.0	1.0
gene:TraesCS3D03G0600300	Chr3D	360429089	360430502	+	360429795	Chr3D	365495374	365496787	+	365496080	1.0	1.0
gene:TraesCS3D03G0600500	Chr3D	360655723	360661197	-	360658460	Chr3D	365719898	365725372	-	365722635	1.0	0.999
gene:TraesCS3D03G0600600	Chr3D	360848820	360849915	+	360849367	Chr3D	365912025	365913120	+	365912572	1.0	1.0
gene:TraesCS3D03G0600700	Chr3D	360857962	360858414	+	360858188	Chr3D	365921167	365921619	+	365921393	1.0	1.0
gene:TraesCS3D03G0601200	Chr3D	360940393	360941113	+	360940753	Chr3D	366002389	366003109	+	366002749	1.0	1.0
gene:TraesCS3D03G0601400	Chr3D	360967357	360968790	+	360968073	Chr3D	366029287	366030720	+	366030003	1.0	1.0
gene:TraesCS3D03G0601600	Chr3D	361009775	361016849	-	361013312	Chr3D	366071703	366078777	-	366075240	1.0	1.0
gene:TraesCS3D03G0601700	Chr3D	361375989	361378188	+	361377088	Chr3D	366437869	366440068	+	366438968	1.0	1.0
gene:TraesCS3D03G0601800	Chr3D	361377356	361382439	-	361379897	Chr3D	366439236	366444319	-	366441777	1.0	1.0
gene:TraesCS3D03G0601900	Chr3D	361383544	361384774	-	361384159	Chr3D	366445424	366446654	-	366446039	1.0	1.0
gene:TraesCS3D03G0602100	Chr3D	361663496	361670497	+	361666996	Chr3D	366720686	366727687	+	366724186	1.0	0.999
gene:TraesCS3D03G0602400	Chr3D	361730362	361732923	+	361731642	Chr3D	366787039	366789600	+	366788319	1.0	1.0
gene:TraesCS3D03G0602500	Chr3D	361886443	361892805	+	361889624	Chr3D	366941667	366948029	+	366944848	1.0	1.0
gene:TraesCS3D03G0602600	Chr3D	361902192	361909855	-	361906023	Chr3D	366957419	366965082	-	366961250	1.0	1.0
gene:TraesCS3D03G0602700	Chr3D	361914446	361922316	-	361918381	Chr3D	366969861	366977731	-	366973796	1.0	1.0
gene:TraesCS3D03G0603000	Chr3D	361961085	361964197	+	361962641	Chr3D	367016491	367019603	+	367018047	1.0	1.0
gene:TraesCS3D03G0603100	Chr3D	361964694	361968502	+	361966598	Chr3D	367020100	367023920	+	367022010	1.0	1.0
gene:TraesCS3D03G0603500	Chr3D	362027344	362032492	-	362029918	Chr3D	367082767	367087915	-	367085341	1.0	1.0
gene:TraesCS3D03G0603700	Chr3D	362200228	362204404	-	362202316	Chr3D	367253954	367258130	-	367256042	1.0	1.0
gene:TraesCS3D03G0603800	Chr3D	362261316	362267873	-	362264594	Chr3D	367315043	367321600	-	367318321	1.0	1.0
gene:TraesCS3D03G0604000	Chr3D	362389592	362389714	+	362389653	Chr3D	367442600	367442722	+	367442661	1.0	1.0
gene:TraesCS3D03G0604400	Chr3D	362478984	362479106	+	362479045	Chr3D	367530998	367531120	+	367531059	1.0	1.0
gene:TraesCS3D03G0604500	Chr3D	362485062	362500411	+	362492736	Chr3D	367537075	367552216	+	367544645	1.0	1.0
gene:TraesCS3D03G0604800	Chr3D	362701360	362706085	+	362703722	Chr3D	367755394	367760119	+	367757756	1.0	1.0
gene:TraesCS3D03G0604900	Chr3D	362708119	362708478	-	362708298	Chr3D	367762154	367762513	-	367762333	1.0	1.0
gene:TraesCS3D03G0605000	Chr3D	362708586	362712265	-	362710425	Chr3D	367762621	367766300	-	367764460	1.0	1.0
gene:TraesCS3D03G0605100	Chr3D	362715856	362719977	+	362717916	Chr3D	367769891	367774012	+	367771951	1.0	1.0
gene:TraesCS3D03G0605300	Chr3D	363066415	363068236	+	363067325	Chr3D	368120225	368122046	+	368121135	1.0	1.0
gene:TraesCS3D03G0605400	Chr3D	363105255	363106070	+	363105662	Chr3D	368159067	368159882	+	368159474	1.0	1.0
gene:TraesCS3D03G0606400	Chr3D	363396251	363397393	-	363396822	Chr3D	368450020	368451162	-	368450591	1.0	1.0
gene:TraesCS3D03G0606600	Chr3D	363523612	363528137	-	363525874	Chr3D	368575904	368580429	-	368578166	1.0	0.999
gene:TraesCS3D03G0606700	Chr3D	363748666	363749929	-	363749297	Chr3D	368800337	368801600	-	368800968	1.0	1.0
gene:TraesCS3D03G0606800	Chr3D	363755762	363758031	-	363756896	Chr3D	368807179	368809448	-	368808313	1.0	1.0
gene:TraesCS3D03G0606900	Chr3D	364179601	364180817	+	364180209	Chr3D	369230044	369231260	+	369230652	1.0	1.0
gene:TraesCS3D03G0607000	Chr3D	364183345	364184109	-	364183727	Chr3D	369233788	369234552	-	369234170	1.0	1.0
gene:TraesCS3D03G0607200	Chr3D	364373949	364377281	+	364375615	Chr3D	369424100	369427432	+	369425766	1.0	1.0
gene:TraesCS3D03G0607700	Chr3D	364386554	364397459	-	364392006	Chr3D	369436706	369447611	-	369442158	1.0	0.998
gene:TraesCS3D03G0607900	Chr3D	364444461	364447016	-	364445738	Chr3D	369494620	369497175	-	369495897	1.0	0.997
gene:TraesCS3D03G0608100	Chr3D	364570806	364572007	+	364571406	Chr3D	369620968	369622169	+	369621568	1.0	1.0
gene:TraesCS3D03G0608300	Chr3D	364585071	364585949	+	364585510	Chr3D	369635231	369636111	+	369635671	1.0	0.997
gene:TraesCS3D03G0608400	Chr3D	364587977	364594727	-	364591352	Chr3D	369638139	369644889	-	369641514	1.0	1.0
gene:TraesCS3D03G0608500	Chr3D	364645245	364653461	-	364649353	Chr3D	369695415	369703627	-	369699521	1.0	1.0
gene:TraesCS3D03G0608900	Chr3D	364908719	364913365	+	364911042	Chr3D	369957241	369961887	+	369959564	1.0	1.0
gene:TraesCS3D03G0609000	Chr3D	364913959	364914246	+	364914102	Chr3D	369962481	369962768	+	369962624	1.0	1.0
gene:TraesCS3D03G0609100	Chr3D	364914558	364918179	-	364916368	Chr3D	369963080	369966701	-	369964890	1.0	1.0
gene:TraesCS3D03G0609200	Chr3D	364918288	364929200	-	364923744	Chr3D	369966810	369977722	-	369972266	1.0	1.0
gene:TraesCS3D03G0609300	Chr3D	365109448	365116390	+	365112919	Chr3D	370156224	370163166	+	370159695	1.0	1.0
gene:TraesCS3D03G0609400	Chr3D	365173911	365174267	-	365174089	Chr3D	370220687	370221043	-	370220865	1.0	1.0
gene:TraesCS3D03G0609600	Chr3D	365188374	365192093	-	365190233	Chr3D	370260683	370264117	-	370262400	1.0	1.0
gene:TraesCS3D03G0609700	Chr3D	365551250	365554218	+	365552734	Chr3D	370621859	370624827	+	370623343	1.0	1.0
gene:TraesCS3D03G0609900	Chr3D	365838933	365840237	+	365839585	Chr3D	370911607	370912911	+	370912259	1.0	1.0
gene:TraesCS3D03G0610000	Chr3D	365977071	365980110	+	365978590	Chr3D	371049757	371052796	+	371051276	1.0	1.0
gene:TraesCS3D03G0610100	Chr3D	366050548	366051945	+	366051246	Chr3D	371123233	371124630	+	371123931	1.0	1.0
gene:TraesCS3D03G0610600	Chr3D	366364687	366366707	-	366365697	Chr3D	371438458	371440511	-	371439484	1.0	0.983
gene:TraesCS3D03G0610800	Chr3D	366404661	366405071	+	366404866	Chr3D	371478450	371478860	+	371478655	1.0	0.997
gene:TraesCS3D03G0611100	Chr3D	366639479	366642990	+	366641234	Chr3D	371713294	371716805	+	371715049	1.0	1.0
gene:TraesCS3D03G0611200	Chr3D	366817190	366817663	-	366817426	Chr3D	371889554	371890027	-	371889790	1.0	1.0
gene:TraesCS3D03G0611300	Chr3D	366828271	366831644	+	366829957	Chr3D	371900635	371904008	+	371902321	1.0	1.0
gene:TraesCS3D03G0611400	Chr3D	366835917	366836333	-	366836125	Chr3D	371907933	371908349	-	371908141	1.0	1.0
gene:TraesCS3D03G0611500	Chr3D	366836706	366842711	+	366839708	Chr3D	371908722	371914727	+	371911724	1.0	1.0
gene:TraesCS3D03G0611600	Chr3D	366842833	366846620	-	366844726	Chr3D	371914849	371918636	-	371916742	1.0	1.0
gene:TraesCS3D03G0611700	Chr3D	367097608	367108664	-	367103136	Chr3D	372167455	372178163	-	372172809	1.0	1.0
gene:TraesCS3D03G0611900	Chr3D	367151156	367151773	-	367151464	Chr3D	372220653	372221270	-	372220961	1.0	0.996
gene:TraesCS3D03G0612000	Chr3D	367214685	367216978	-	367215831	Chr3D	372284180	372286473	-	372285326	1.0	1.0
gene:TraesCS3D03G0612300	Chr3D	367219093	367221052	+	367220072	Chr3D	372288591	372290550	+	372289570	1.0	1.0
gene:TraesCS3D03G0612400	Chr3D	367221055	367232493	-	367226774	Chr3D	372290553	372301991	-	372296272	1.0	1.0
gene:TraesCS3D03G0612900	Chr3D	367237289	367239040	-	367238164	Chr3D	372306790	372308541	-	372307665	1.0	1.0
gene:TraesCS3D03G0613000	Chr3D	367323336	367324146	-	367323741	Chr3D	372392862	372393672	-	372393267	1.0	1.0
gene:TraesCS3D03G0613200	Chr3D	367515621	367516454	-	367516037	Chr3D	372593315	372594152	-	372593733	0.998	0.992
gene:TraesCS3D03G0613500	Chr3D	367539166	367543737	-	367541451	Chr3D	372612673	372617244	-	372614958	1.0	1.0
gene:TraesCS3D03G0613600	Chr3D	367757551	367761373	-	367759462	Chr3D	372830209	372834034	-	372832121	1.0	1.0
gene:TraesCS3D03G0614000	Chr3D	368102224	368105936	+	368104080	Chr3D	373172229	373175941	+	373174085	1.0	1.0
gene:TraesCS3D03G0614100	Chr3D	368223550	368238166	+	368230858	Chr3D	373293239	373307853	+	373300546	1.0	1.0
gene:TraesCS3D03G0614200	Chr3D	368538411	368540093	-	368539252	Chr3D	373604051	373605733	-	373604892	1.0	1.0
gene:TraesCS3D03G0614300	Chr3D	368609896	368611640	+	368610768	Chr3D	373675576	373677320	+	373676448	1.0	1.0
gene:TraesCS3D03G0614500	Chr3D	368658189	368661302	+	368659745	Chr3D	373723903	373727016	+	373725459	1.0	0.999
gene:TraesCS3D03G0614600	Chr3D	368681441	368682619	-	368682030	Chr3D	373747165	373748343	-	373747754	1.0	0.999
gene:TraesCS3D03G0614700	Chr3D	368688491	368690532	+	368689511	Chr3D	373754215	373756256	+	373755235	1.0	1.0
gene:TraesCS3D03G0615300	Chr3D	369523127	369524293	-	369523710	Chr3D	374586018	374587184	-	374586601	1.0	1.0
gene:TraesCS3D03G0615400	Chr3D	369524556	369529139	-	369526847	Chr3D	374587447	374592030	-	374589738	1.0	1.0
gene:TraesCS3D03G0615700	Chr3D	370175979	370181848	-	370178913	Chr3D	375236454	375241913	-	375239183	1.0	1.0
gene:TraesCS3D03G0615800	Chr3D	370245450	370246100	-	370245775	Chr3D	375305520	375306170	-	375305845	1.0	1.0
gene:TraesCS3D03G0615900	Chr3D	370252527	370256367	-	370254447	Chr3D	375312597	375316437	-	375314517	1.0	1.0
gene:TraesCS3D03G0616200	Chr3D	370703160	370710909	-	370707034	Chr3D	375761265	375769014	-	375765139	1.0	1.0
gene:TraesCS3D03G0616600	Chr3D	371080424	371091949	+	371086186	Chr3D	376138127	376149654	+	376143890	1.0	0.999
gene:TraesCS3D03G0616700	Chr3D	371359808	371360359	+	371360083	Chr3D	376445740	376446291	+	376446015	1.0	0.997
gene:TraesCS3D03G0617000	Chr3D	371396972	371397388	+	371397180	Chr3D	376482215	376482631	+	376482423	1.0	1.0
gene:TraesCS3D03G0617200	Chr3D	371403242	371410778	+	371407010	Chr3D	376487802	376495338	+	376491570	1.0	1.0
gene:TraesCS3D03G0617300	Chr3D	371413803	371416789	+	371415296	Chr3D	376498108	376501094	+	376499601	1.0	1.0
gene:TraesCS3D03G0617500	Chr3D	371822201	371830514	+	371826357	Chr3D	376900979	376909298	+	376905138	1.0	1.0
gene:TraesCS3D03G0617800	Chr3D	371906505	371908564	+	371907534	Chr3D	376985293	376987352	+	376986322	1.0	1.0
gene:TraesCS3D03G0618000	Chr3D	372378430	372383807	+	372381118	Chr3D	377455927	377461304	+	377458615	1.0	1.0
gene:TraesCS3D03G0618300	Chr3D	372432959	372437077	-	372435018	Chr3D	377510459	377514577	-	377512518	1.0	1.0
gene:TraesCS3D03G0618800	Chr3D	372650160	372653005	-	372651582	Chr3D	377726760	377729605	-	377728182	1.0	1.0
gene:TraesCS3D03G0618900	Chr3D	372725217	372734892	+	372730054	Chr3D	377801848	377811524	+	377806686	1.0	1.0
gene:TraesCS3D03G0619300	Chr3D	373152853	373153131	+	373152992	Chr3D	378228523	378228801	+	378228662	1.0	0.996
gene:TraesCS3D03G0619200	Chr3D	373152600	373153751	-	373153175	Chr3D	378228270	378229421	-	378228845	1.0	0.994
gene:TraesCS3D03G0619400	Chr3D	373173798	373180182	-	373176990	Chr3D	378249472	378255856	-	378252664	1.0	1.0
gene:TraesCS3D03G0619700	Chr3D	373594259	373595385	+	373594822	Chr3D	378669055	378670181	+	378669618	1.0	1.0
gene:TraesCS3D03G0619800	Chr3D	373596747	373599550	-	373598148	Chr3D	378671543	378674346	-	378672944	1.0	1.0
gene:TraesCS3D03G0619900	Chr3D	373605192	373609407	-	373607299	Chr3D	378679988	378684203	-	378682095	1.0	1.0
gene:TraesCS3D03G0620600	Chr3D	373893973	373905379	-	373899676	Chr3D	378968818	378980220	-	378974519	1.0	1.0
gene:TraesCS3D03G0620700	Chr3D	373905445	373909662	+	373907553	Chr3D	378980286	378984503	+	378982394	1.0	1.0
gene:TraesCS3D03G0620800	Chr3D	373910959	373911870	+	373911414	Chr3D	378985800	378986711	+	378986255	1.0	1.0
gene:TraesCS3D03G0621200	Chr3D	374595219	374602906	+	374599062	Chr3D	379659538	379667227	+	379663382	1.0	1.0
gene:TraesCS3D03G0621500	Chr3D	374604731	374606689	-	374605710	Chr3D	379669052	379671014	-	379670033	1.0	1.0
gene:TraesCS3D03G0621600	Chr3D	374749344	374767952	+	374758648	Chr3D	379813557	379831935	+	379822746	1.0	1.0
