gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS3B03G0900800	Chr3B	580584850	580585905	-	580585377	Chr3B	587678894	587679949	-	587679421	1.0	0.999
gene:TraesCS3B03G0900900	Chr3B	580600021	580607254	-	580603637	Chr3B	587702343	587709519	-	587705931	1.0	0.993
gene:TraesCS3B03G0901300	Chr3B	580712572	580713773	-	580713172	Chr3B	587810436	587811637	-	587811036	1.0	0.995
gene:TraesCS3B03G0901600	Chr3B	580732126	580737032	-	580734579	Chr3B	587818781	587823686	-	587821233	0.999	0.997
gene:TraesCS3B03G0901900	Chr3B	580894538	580899749	-	580897143	Chr3B	588019049	588024128	-	588021588	0.981	0.981
gene:TraesCS3B03G0902100	Chr3B	580900688	580904210	-	580902449	Chr3B	588025068	588028589	-	588026828	0.999	0.995
gene:TraesCS3B03G0902300	Chr3B	581328578	581330711	+	581329644	Chr3B	588493431	588495564	+	588494497	1.0	0.995
gene:TraesCS3B03G0902500	Chr3B	581350316	581353810	+	581352063	Chr3B	588515165	588518659	+	588516912	1.0	0.997
gene:TraesCS3B03G0902600	Chr3B	581356658	581358596	-	581357627	Chr3B	588521097	588523039	-	588522068	0.999	0.99
gene:TraesCS3B03G0902700	Chr3B	581445497	581450982	-	581448239	Chr3B	588639879	588645364	-	588642621	1.0	0.997
gene:TraesCS3B03G0902900	Chr3B	581642792	581643115	-	581642953	Chr3B	588860523	588860846	-	588860684	1.0	0.993
gene:TraesCS3B03G0903000	Chr3B	581704310	581704642	-	581704476	Chr3B	588892563	588892895	-	588892729	1.0	0.99
gene:TraesCS3B03G0903400	Chr3B	581772309	581772629	-	581772469	Chr3B	588994939	588995259	-	588995099	1.0	1.0
gene:TraesCS3B03G0903600	Chr3B	581807614	581808372	-	581807993	Chr3B	589033667	589034425	-	589034046	1.0	0.997
gene:TraesCS3B03G0904000	Chr3B	581997578	582000503	+	581999040	Chr3B	589299987	589302912	+	589301449	1.0	0.996
gene:TraesCS3B03G0904100	Chr3B	582001273	582003612	-	582002442	Chr3B	589303708	589306047	-	589304877	1.0	1.0
gene:TraesCS3B03G0904400	Chr3B	582007359	582011364	+	582009361	Chr3B	589309806	589313809	+	589311807	1.0	0.995
gene:TraesCS3B03G0904500	Chr3B	582152904	582153224	+	582153064	Chr3B	589430254	589430575	+	589430414	1.0	0.993
gene:TraesCS3B03G0904600	Chr3B	582161589	582161801	+	582161695	Chr3B	589438928	589439140	+	589439034	1.0	1.0
gene:TraesCS3B03G0904700	Chr3B	582168616	582173527	+	582171071	Chr3B	589445956	589450866	+	589448411	1.0	0.999
gene:TraesCS3B03G0905000	Chr3B	582301922	582302116	+	582302019	Chr3B	589582156	589582350	+	589582253	1.0	1.0
gene:TraesCS3B03G0905300	Chr3B	582410821	582413836	+	582412328	Chr3B	589683192	589686204	+	589684698	0.998	0.998
gene:TraesCS3B03G0905400	Chr3B	582412984	582417104	-	582415044	Chr3B	589685355	589689471	-	589687413	0.997	0.997
gene:TraesCS3B03G0905600	Chr3B	582424288	582431133	-	582427710	Chr3B	589696519	589703349	-	589699934	1.0	0.999
gene:TraesCS3B03G0906100	Chr3B	582970811	582971542	+	582971176	Chr3B	590223439	590224170	+	590223804	1.0	0.995
gene:TraesCS3B03G0906200	Chr3B	583441609	583442393	+	583442001	Chr3B	590771990	590772774	+	590772382	1.0	0.997
gene:TraesCS3B03G0907600	Chr3B	583723010	583728568	+	583725789	Chr3B	590991033	590996720	+	590993876	1.0	0.996
gene:TraesCS3B03G0908200	Chr3B	584758583	584763356	+	584760969	Chr3B	592043596	592048299	+	592045947	0.951	0.931
gene:TraesCS3B03G0908400	Chr3B	585216842	585217710	-	585217276	Chr3B	592444581	592445449	-	592445015	1.0	0.987
gene:TraesCS3B03G0909400	Chr3B	586170732	586174802	+	586172767	Chr3B	593421004	593425064	+	593423034	0.982	0.982
gene:TraesCS3B03G0909500	Chr3B	586292659	586297746	+	586295202	Chr3B	593533256	593538407	+	593535831	1.0	0.999
gene:TraesCS3B03G0909600	Chr3B	586298249	586299104	+	586298676	Chr3B	593538910	593539768	+	593539339	1.0	0.995
gene:TraesCS3B03G0909700	Chr3B	586412817	586413106	-	586412961	Chr3B	593652719	593653008	-	593652863	1.0	0.996
gene:TraesCS3B03G0910300	Chr3B	586446886	586447649	-	586447267	Chr3B	593686285	593687048	-	593686666	1.0	1.0
gene:TraesCS3B03G0910400	Chr3B	586448505	586452606	-	586450555	Chr3B	593687904	593692007	-	593689955	1.0	0.998
gene:TraesCS3B03G0910600	Chr3B	586451041	586452216	+	586451628	Chr3B	593690441	593691616	+	593691028	1.0	0.999
gene:TraesCS3B03G0910700	Chr3B	586453006	586454892	-	586453949	Chr3B	593692407	593694293	-	593693350	1.0	0.998
gene:TraesCS3B03G0911100	Chr3B	586599919	586605110	+	586602514	Chr3B	593859655	593864721	+	593862188	0.968	0.966
gene:TraesCS3B03G0911200	Chr3B	586684307	586687080	+	586685693	Chr3B	593932856	593935628	+	593934242	0.999	0.999
gene:TraesCS3B03G0911300	Chr3B	586751230	586753785	+	586752507	Chr3B	593999763	594002318	+	594001040	1.0	0.999
gene:TraesCS3B03G0911400	Chr3B	586897034	586898176	-	586897605	Chr3B	594151743	594152870	-	594152306	0.986	0.972
gene:TraesCS3B03G0911500	Chr3B	586899757	586902895	+	586901326	Chr3B	594154452	594157590	+	594156021	1.0	0.998
gene:TraesCS3B03G0911700	Chr3B	586906714	586908296	-	586907505	Chr3B	594161392	594162974	-	594162183	1.0	0.999
gene:TraesCS3B03G0911800	Chr3B	586911471	586915914	-	586913692	Chr3B	594166149	594170592	-	594168370	1.0	1.0
gene:TraesCS3B03G0912000	Chr3B	586943187	586945377	+	586944282	Chr3B	594197868	594200058	+	594198963	1.0	1.0
gene:TraesCS3B03G0912100	Chr3B	586946038	586950320	+	586948179	Chr3B	594200723	594205023	+	594202873	0.997	0.979
gene:TraesCS3B03G0912200	Chr3B	586958733	586959319	+	586959026	Chr3B	594213435	594214054	+	594213744	1.0	1.0
gene:TraesCS3B03G0912300	Chr3B	586960807	586961244	+	586961025	Chr3B	594215546	594215983	+	594215764	1.0	0.988
gene:TraesCS3B03G0912500	Chr3B	587033363	587034528	+	587033945	Chr3B	594265359	594266524	+	594265941	1.0	0.995
gene:TraesCS3B03G0912900	Chr3B	587392271	587393067	+	587392669	Chr3B	594624337	594625133	+	594624735	1.0	1.0
gene:TraesCS3B03G0913000	Chr3B	587396865	587402642	+	587399753	Chr3B	594628848	594634628	+	594631738	1.0	0.999
gene:TraesCS3B03G0913400	Chr3B	587419425	587422504	-	587420964	Chr3B	594650292	594653370	-	594651831	1.0	0.998
gene:TraesCS3B03G0913800	Chr3B	587630063	587634409	-	587632236	Chr3B	594884633	594888979	-	594886806	1.0	0.999
gene:TraesCS3B03G0913900	Chr3B	587812876	587815724	-	587814300	Chr3B	595068933	595071781	-	595070357	1.0	0.999
gene:TraesCS3B03G0914200	Chr3B	587823440	587825060	+	587824250	Chr3B	595077497	595079117	+	595078307	1.0	0.999
gene:TraesCS3B03G0914300	Chr3B	587888718	587889880	+	587889299	Chr3B	595118326	595119488	+	595118907	1.0	0.998
gene:TraesCS3B03G0914400	Chr3B	587890222	587894811	+	587892516	Chr3B	595119830	595124419	+	595122124	1.0	1.0
gene:TraesCS3B03G0914500	Chr3B	587894866	587895557	-	587895211	Chr3B	595124474	595125165	-	595124819	1.0	1.0
gene:TraesCS3B03G0914600	Chr3B	587931435	587931773	+	587931604	Chr3B	595161038	595161376	+	595161207	1.0	1.0
gene:TraesCS3B03G0914700	Chr3B	587934204	587935624	+	587934914	Chr3B	595163807	595165227	+	595164517	1.0	0.999
gene:TraesCS3B03G0914800	Chr3B	587979189	587981738	-	587980463	Chr3B	595208902	595211451	-	595210176	1.0	1.0
gene:TraesCS3B03G0914900	Chr3B	588079268	588080960	-	588080114	Chr3B	595308463	595310155	-	595309309	1.0	1.0
gene:TraesCS3B03G0915300	Chr3B	588610310	588613127	+	588611718	Chr3B	595833339	595836155	+	595834747	1.0	1.0
gene:TraesCS3B03G0915400	Chr3B	588630028	588631014	+	588630521	Chr3B	595853046	595854032	+	595853539	1.0	1.0
gene:TraesCS3B03G0915800	Chr3B	588640109	588642046	+	588641077	Chr3B	595862679	595864616	+	595863647	1.0	1.0
gene:TraesCS3B03G0916000	Chr3B	588761591	588763951	-	588762771	Chr3B	595983937	595986297	-	595985117	1.0	0.999
gene:TraesCS3B03G0916100	Chr3B	589141697	589144202	+	589142949	Chr3B	596346583	596349088	+	596347835	1.0	1.0
gene:TraesCS3B03G0916200	Chr3B	589144228	589146221	-	589145224	Chr3B	596349114	596351107	-	596350110	1.0	1.0
gene:TraesCS3B03G0917000	Chr3B	589159096	589160897	-	589159996	Chr3B	596363967	596365768	-	596364867	1.0	1.0
gene:TraesCS3B03G0917200	Chr3B	589424142	589425452	-	589424797	Chr3B	596637905	596639215	-	596638560	1.0	1.0
gene:TraesCS3B03G0917300	Chr3B	589425572	589427061	+	589426316	Chr3B	596639335	596640824	+	596640079	1.0	1.0
gene:TraesCS3B03G0917500	Chr3B	589494819	589498042	-	589496430	Chr3B	596708608	596711831	-	596710219	1.0	1.0
gene:TraesCS3B03G0917600	Chr3B	589499952	589501770	+	589500861	Chr3B	596713741	596715559	+	596714650	1.0	1.0
gene:TraesCS3B03G0918100	Chr3B	589537785	589539571	+	589538678	Chr3B	596751573	596753359	+	596752466	1.0	1.0
gene:TraesCS3B03G0918200	Chr3B	589678743	589680534	+	589679638	Chr3B	596896535	596898326	+	596897430	1.0	1.0
gene:TraesCS3B03G0918300	Chr3B	589832562	589835627	+	589834094	Chr3B	597052995	597056083	+	597054539	1.0	0.989
gene:TraesCS3B03G0918400	Chr3B	589835723	589838790	-	589837256	Chr3B	597056179	597059246	-	597057712	1.0	1.0
gene:TraesCS3B03G0918500	Chr3B	589853553	589862212	-	589857882	Chr3B	597074037	597082718	-	597078377	1.0	1.0
gene:TraesCS3B03G0918600	Chr3B	589982544	589985005	-	589983774	Chr3B	597210055	597212518	-	597211286	1.0	0.998
gene:TraesCS3B03G0918900	Chr3B	590406799	590409847	+	590408323	Chr3B	597635526	597638574	+	597637050	1.0	1.0
gene:TraesCS3B03G0919100	Chr3B	590598640	590599146	-	590598893	Chr3B	597826456	597826962	-	597826709	1.0	1.0
gene:TraesCS3B03G0919500	Chr3B	590827717	590828244	-	590827980	Chr3B	598055522	598056049	-	598055785	1.0	1.0
gene:TraesCS3B03G0920400	Chr3B	590898002	590898798	-	590898400	Chr3B	598125744	598126540	-	598126142	1.0	1.0
gene:TraesCS3B03G0920500	Chr3B	590899726	590900295	-	590900010	Chr3B	598127468	598128037	-	598127752	1.0	1.0
gene:TraesCS3B03G0921000	Chr3B	590912766	590913041	-	590912903	Chr3B	598139947	598140222	-	598140084	1.0	1.0
gene:TraesCS3B03G0921100	Chr3B	590913259	590913543	-	590913401	Chr3B	598140440	598140724	-	598140582	1.0	1.0
gene:TraesCS3B03G0921500	Chr3B	590983621	590983863	-	590983742	Chr3B	598210617	598210859	-	598210738	1.0	1.0
gene:TraesCS3B03G0921600	Chr3B	590984326	590985855	-	590985090	Chr3B	598211322	598212851	-	598212086	1.0	0.999
gene:TraesCS3B03G0921800	Chr3B	591163539	591165554	+	591164546	Chr3B	598379012	598381027	+	598380019	1.0	1.0
gene:TraesCS3B03G0922000	Chr3B	591192183	591194489	+	591193336	Chr3B	598407986	598410292	+	598409139	1.0	1.0
gene:TraesCS3B03G0922400	Chr3B	591285921	591289244	-	591287582	Chr3B	598501316	598504639	-	598502977	1.0	1.0
gene:TraesCS3B03G0922500	Chr3B	591310968	591314112	-	591312540	Chr3B	598526431	598529575	-	598528003	1.0	1.0
gene:TraesCS3B03G0922700	Chr3B	591574244	591578526	-	591576385	Chr3B	598789314	598793609	-	598791461	1.0	0.982
gene:TraesCS3B03G0922800	Chr3B	591579537	591583057	-	591581297	Chr3B	598794620	598798140	-	598796380	1.0	0.999
gene:TraesCS3B03G0922900	Chr3B	591585193	591589883	+	591587538	Chr3B	598800276	598804966	+	598802621	1.0	1.0
gene:TraesCS3B03G0923000	Chr3B	591589297	591595024	-	591592160	Chr3B	598804380	598810107	-	598807243	1.0	1.0
gene:TraesCS3B03G0923500	Chr3B	591795895	591798860	+	591797377	Chr3B	599012059	599015041	+	599013550	1.0	1.0
gene:TraesCS3B03G0923600	Chr3B	592626012	592626470	+	592626241	Chr3B	599841085	599841543	+	599841314	1.0	1.0
gene:TraesCS3B03G0924300	Chr3B	593407098	593411274	+	593409186	Chr3B	600623720	600627896	+	600625808	1.0	1.0
gene:TraesCS3B03G0924400	Chr3B	593412056	593414944	+	593413500	Chr3B	600628678	600631566	+	600630122	1.0	0.997
gene:TraesCS3B03G0924500	Chr3B	593415013	593418465	-	593416739	Chr3B	600631635	600635150	-	600633392	1.0	1.0
gene:TraesCS3B03G0924700	Chr3B	593520587	593524152	-	593522369	Chr3B	600736905	600740470	-	600738687	1.0	1.0
gene:TraesCS3B03G0924800	Chr3B	593524421	593527629	+	593526025	Chr3B	600740739	600743947	+	600742343	1.0	1.0
gene:TraesCS3B03G0924900	Chr3B	593530787	593535162	+	593532974	Chr3B	600746760	600751138	+	600748949	1.0	0.995
gene:TraesCS3B03G0925000	Chr3B	593723645	593731177	-	593727411	Chr3B	600939154	600946721	-	600942937	1.0	0.966
gene:TraesCS3B03G0925100	Chr3B	593733894	593741306	-	593737600	Chr3B	600949359	600956771	-	600953065	1.0	1.0
gene:TraesCS3B03G0925200	Chr3B	593742813	593748802	-	593745807	Chr3B	600958279	600964268	-	600961273	1.0	1.0
gene:TraesCS3B03G0925600	Chr3B	593889846	593892607	-	593891226	Chr3B	601130551	601133313	-	601131932	1.0	0.986
gene:TraesCS3B03G0926000	Chr3B	593937701	593944383	-	593941042	Chr3B	601153240	601159827	-	601156533	0.974	0.957
gene:TraesCS3B03G0926100	Chr3B	594109063	594110013	-	594109538	Chr3B	601330758	601331708	-	601331233	1.0	1.0
gene:TraesCS3B03G0926200	Chr3B	594113097	594118296	+	594115696	Chr3B	601334815	601340004	+	601337409	1.0	1.0
gene:TraesCS3B03G0926400	Chr3B	594411246	594415001	+	594413123	Chr3B	601653427	601657182	+	601655304	1.0	0.997
gene:TraesCS3B03G0926300	Chr3B	594411214	594415063	+	594413138	Chr3B	601653396	601657244	+	601655320	0.999	0.997
gene:TraesCS3B03G0926500	Chr3B	594432826	594437149	-	594434987	Chr3B	601657653	601662173	-	601659913	1.0	0.997
gene:TraesCS3B03G0926600	Chr3B	594432922	594437157	-	594435039	Chr3B	601657749	601662181	-	601659965	1.0	0.998
gene:TraesCS3B03G0926700	Chr3B	594437418	594439243	-	594438330	Chr3B	601662441	601664266	-	601663353	1.0	0.999
gene:TraesCS3B03G0926800	Chr3B	594437678	594439197	-	594438437	Chr3B	601662701	601664220	-	601663460	1.0	0.999
gene:TraesCS3B03G0927100	Chr3B	594575042	594581786	+	594578414	Chr3B	601788572	601795204	+	601791888	0.999	0.993
gene:TraesCS3B03G0927200	Chr3B	595010840	595017028	+	595013934	Chr3B	602218891	602225064	+	602221977	0.991	0.985
gene:TraesCS3B03G0927300	Chr3B	595151120	595160367	+	595155743	Chr3B	602344161	602353102	+	602348631	1.0	0.996
gene:TraesCS3B03G0927500	Chr3B	595160074	595164186	-	595162130	Chr3B	602352809	602356912	-	602354860	0.995	0.991
gene:TraesCS3B03G0927600	Chr3B	595187575	595188567	+	595188071	Chr3B	602380416	602381408	+	602380912	1.0	1.0
gene:TraesCS3B03G0927900	Chr3B	595330089	595332170	+	595331129	Chr3B	602543396	602545477	+	602544436	1.0	0.997
gene:TraesCS3B03G0928100	Chr3B	595345278	595346397	+	595345837	Chr3B	602551918	602553037	+	602552477	1.0	0.995
gene:TraesCS3B03G0928200	Chr3B	595472598	595474675	-	595473636	Chr3B	602679279	602681521	-	602680400	1.0	0.902
gene:TraesCS3B03G0928300	Chr3B	595590276	595594439	-	595592357	Chr3B	602807598	602811761	-	602809679	1.0	0.999
gene:TraesCS3B03G0928400	Chr3B	595902322	595905150	+	595903736	Chr3B	603127959	603131133	+	603129546	1.0	0.904
gene:TraesCS3B03G0928500	Chr3B	595905945	595906687	-	595906316	Chr3B	603131928	603132670	-	603132299	1.0	0.994
gene:TraesCS3B03G0928800	Chr3B	596145967	596151344	+	596148655	Chr3B	603450233	603454759	+	603452496	1.0	0.994
gene:TraesCS3B03G0929100	Chr3B	596197885	596201172	-	596199528	Chr3B	603501006	603504300	-	603502653	1.0	0.997
gene:TraesCS3B03G0929200	Chr3B	596206802	596211120	-	596208961	Chr3B	603509976	603514294	-	603512135	1.0	0.999
gene:TraesCS3B03G0929300	Chr3B	596215047	596215536	-	596215291	Chr3B	603518084	603518569	-	603518326	0.996	0.987
gene:TraesCS3B03G0929400	Chr3B	596245575	596247159	-	596246367	Chr3B	603548723	603550306	-	603549514	0.998	0.988
gene:TraesCS3B03G0929500	Chr3B	596247779	596253751	-	596250765	Chr3B	603550926	603557016	-	603553971	1.0	0.998
gene:TraesCS3B03G0929800	Chr3B	596378173	596386267	-	596382220	Chr3B	603682420	603690804	-	603686612	1.0	0.998
gene:TraesCS3B03G0930200	Chr3B	596452848	596458679	-	596455763	Chr3B	603757290	603763119	-	603760204	1.0	0.999
gene:TraesCS3B03G0930700	Chr3B	596750154	596761762	+	596755958	Chr3B	604130908	604142510	+	604136709	0.995	0.989
gene:TraesCS3B03G0931500	Chr3B	596778613	596780580	+	596779596	Chr3B	604159429	604161398	+	604160413	1.0	0.987
gene:TraesCS3B03G0931700	Chr3B	596817105	596824635	-	596820870	Chr3B	604183659	604190980	-	604187319	0.92	0.919
gene:TraesCS3B03G0931800	Chr3B	597015074	597016965	+	597016019	Chr3B	604370444	604372332	+	604371388	0.997	0.992
gene:TraesCS3B03G0932100	Chr3B	597065324	597071588	+	597068456	Chr3B	604420580	604426868	+	604423724	1.0	0.985
gene:TraesCS3B03G0932200	Chr3B	597071850	597075220	-	597073535	Chr3B	604427130	604430491	-	604428810	0.995	0.992
gene:TraesCS3B03G0932300	Chr3B	597076293	597084315	-	597080304	Chr3B	604431742	604439748	-	604435745	1.0	0.997
gene:TraesCS3B03G0932400	Chr3B	597084514	597088439	-	597086476	Chr3B	604439947	604443882	-	604441914	1.0	0.998
gene:TraesCS3B03G0932700	Chr3B	597511501	597515831	+	597513666	Chr3B	604934335	604938661	+	604936498	1.0	0.998
gene:TraesCS3B03G0932900	Chr3B	597569824	597574142	-	597571983	Chr3B	604994628	604998943	-	604996785	0.998	0.994
gene:TraesCS3B03G0933000	Chr3B	597583354	597584010	-	597583682	Chr3B	605007849	605008505	-	605008177	1.0	0.998
gene:TraesCS3B03G0933300	Chr3B	597858764	597860477	-	597859620	Chr3B	605310779	605312492	-	605311635	1.0	0.996
gene:TraesCS3B03G0933400	Chr3B	597896005	597898925	+	597897465	Chr3B	605347451	605350371	+	605348911	1.0	0.998
gene:TraesCS3B03G0934100	Chr3B	598483953	598489949	+	598486951	Chr3B	605926506	605932385	+	605929445	0.968	0.968
gene:TraesCS3B03G0934200	Chr3B	598490582	598493258	+	598491920	Chr3B	605933018	605935694	+	605934356	1.0	1.0
gene:TraesCS3B03G0934300	Chr3B	598494377	598496074	-	598495225	Chr3B	605937067	605938764	-	605937915	1.0	1.0
gene:TraesCS3B03G0934400	Chr3B	598498103	598500361	+	598499232	Chr3B	605940793	605943051	+	605941922	1.0	0.999
gene:TraesCS3B03G0934600	Chr3B	598501612	598503190	-	598502401	Chr3B	605944303	605945849	-	605945076	1.0	0.999
gene:TraesCS3B03G0934800	Chr3B	598930250	598932846	-	598931548	Chr3B	606375901	606378497	-	606377199	1.0	0.998
gene:TraesCS3B03G0934900	Chr3B	598937920	598952310	+	598945115	Chr3B	606383573	606397799	+	606390686	1.0	0.998
gene:TraesCS3B03G0935000	Chr3B	599096199	599115044	-	599105621	Chr3B	606561875	606580549	-	606571212	0.999	0.998
gene:TraesCS3B03G0935100	Chr3B	599641783	599647423	+	599644603	Chr3B	607127867	607133511	+	607130689	1.0	0.997
gene:TraesCS3B03G0935200	Chr3B	599649009	599654284	+	599651646	Chr3B	607135097	607140372	+	607137734	1.0	1.0
gene:TraesCS3B03G0935300	Chr3B	599677364	599679567	-	599678465	Chr3B	607163567	607165770	-	607164668	1.0	1.0
gene:TraesCS3B03G0935400	Chr3B	599796842	599800311	-	599798576	Chr3B	607282829	607286298	-	607284563	1.0	1.0
gene:TraesCS3B03G0935500	Chr3B	599842202	599845911	-	599844056	Chr3B	607328279	607331988	-	607330133	1.0	1.0
gene:TraesCS3B03G0935600	Chr3B	599912591	599915843	+	599914217	Chr3B	607398808	607402060	+	607400434	1.0	0.999
gene:TraesCS3B03G0935700	Chr3B	600013100	600014335	+	600013717	Chr3B	607498143	607499378	+	607498760	1.0	1.0
gene:TraesCS3B03G0936000	Chr3B	600085103	600086114	-	600085608	Chr3B	607569677	607570688	-	607570182	1.0	1.0
gene:TraesCS3B03G0936100	Chr3B	600123373	600123993	-	600123683	Chr3B	607611052	607611672	-	607611362	1.0	1.0
gene:TraesCS3B03G0936300	Chr3B	600238734	600239668	-	600239201	Chr3B	607729956	607730893	-	607730424	0.996	0.953
gene:TraesCS3B03G0937300	Chr3B	600827738	600830336	-	600829037	Chr3B	608311778	608314376	-	608313077	1.0	0.998
gene:TraesCS3B03G0937500	Chr3B	600926410	600930803	+	600928606	Chr3B	608401848	608406237	+	608404042	0.998	0.996
gene:TraesCS3B03G0938000	Chr3B	601218871	601219760	-	601219315	Chr3B	608733237	608734156	-	608733696	1.0	0.996
gene:TraesCS3B03G0938300	Chr3B	601246164	601252044	-	601249104	Chr3B	608766058	608771920	-	608768989	1.0	0.998
gene:TraesCS3B03G0938400	Chr3B	601432994	601434947	+	601433970	Chr3B	608963615	608965576	+	608964595	1.0	0.99
gene:TraesCS3B03G0938500	Chr3B	601512758	601518023	+	601515390	Chr3B	609036774	609047612	+	609042193	1.0	0.996
gene:TraesCS3B03G0938700	Chr3B	601599009	601603350	+	601601179	Chr3B	609117340	609121658	+	609119499	1.0	0.998
gene:TraesCS3B03G0938900	Chr3B	601604923	601606916	+	601605919	Chr3B	609123235	609125228	+	609124231	1.0	0.999
gene:TraesCS3B03G0938800	Chr3B	601604720	601608662	-	601606691	Chr3B	609123032	609126974	-	609125003	1.0	0.999
gene:TraesCS3B03G0939200	Chr3B	601783688	601787209	+	601785448	Chr3B	609320229	609323750	+	609321989	1.0	0.998
gene:TraesCS3B03G0939400	Chr3B	601816404	601816604	+	601816504	Chr3B	609368044	609368244	+	609368144	1.0	0.99
gene:TraesCS3B03G0939500	Chr3B	601820689	601839746	-	601830217	Chr3B	609371954	609391172	-	609381563	1.0	0.997
gene:TraesCS3B03G0939800	Chr3B	601949405	601952135	-	601950770	Chr3B	609495500	609498230	-	609496865	1.0	1.0
gene:TraesCS3B03G0940500	Chr3B	602673398	602678838	+	602676118	Chr3B	610163029	610168156	+	610165592	0.996	0.994
gene:TraesCS3B03G0940700	Chr3B	603072482	603076144	+	603074313	Chr3B	610553073	610556596	+	610554834	1.0	0.999
gene:TraesCS3B03G0941100	Chr3B	603264597	603266784	+	603265690	Chr3B	610771271	610773458	+	610772364	1.0	0.997
gene:TraesCS3B03G0941400	Chr3B	603525863	603527897	+	603526880	Chr3B	611078381	611080415	+	611079398	1.0	0.987
gene:TraesCS3B03G0941700	Chr3B	603574552	603576135	-	603575343	Chr3B	611120183	611121765	-	611120974	1.0	0.998
gene:TraesCS3B03G0941800	Chr3B	603576323	603579354	+	603577838	Chr3B	611121953	611124983	+	611123468	0.999	0.997
gene:TraesCS3B03G0941900	Chr3B	603579665	603589987	-	603584826	Chr3B	611125294	611135618	-	611130456	1.0	0.998
gene:TraesCS3B03G0942000	Chr3B	603798657	603801540	-	603800098	Chr3B	611343159	611346042	-	611344600	1.0	0.999
gene:TraesCS3B03G0942300	Chr3B	603955970	603960271	+	603958120	Chr3B	611453187	611457492	+	611455339	1.0	0.998
gene:TraesCS3B03G0942600	Chr3B	604637226	604644175	+	604640700	Chr3B	612162864	612169827	+	612166345	1.0	0.998
gene:TraesCS3B03G0942900	Chr3B	604752240	604755860	-	604754050	Chr3B	612277887	612281512	-	612279699	1.0	0.99
gene:TraesCS3B03G0943300	Chr3B	605375827	605379046	+	605377436	Chr3B	612866802	612870011	+	612868406	1.0	0.999
gene:TraesCS3B03G0943700	Chr3B	605581770	605584178	-	605582974	Chr3B	613072158	613074576	-	613073367	0.998	0.988
gene:TraesCS3B03G0943800	Chr3B	605705307	605706787	+	605706047	Chr3B	613196226	613197706	+	613196966	1.0	0.997
gene:TraesCS3B03G0944200	Chr3B	606442580	606443916	+	606443248	Chr3B	613870196	613871532	+	613870864	1.0	0.999
gene:TraesCS3B03G0944300	Chr3B	606444258	606449956	-	606447107	Chr3B	613871874	613877572	-	613874723	1.0	0.999
gene:TraesCS3B03G0944400	Chr3B	606532033	606538036	-	606535034	Chr3B	613959668	613965673	-	613962670	1.0	0.995
gene:TraesCS3B03G0944700	Chr3B	607594918	607598815	-	607596866	Chr3B	614931316	614935213	-	614933264	1.0	0.999
gene:TraesCS3B03G0944900	Chr3B	607672777	607677732	-	607675254	Chr3B	615013445	615018401	-	615015923	1.0	0.996
gene:TraesCS3B03G0945000	Chr3B	607719918	607734202	-	607727060	Chr3B	615043919	615053166	-	615048542	1.0	0.998
gene:TraesCS3B03G0945400	Chr3B	607892521	607893147	-	607892834	Chr3B	615201525	615202151	-	615201838	1.0	1.0
gene:TraesCS3B03G0945500	Chr3B	607928193	607930676	+	607929434	Chr3B	615250478	615252957	+	615251717	1.0	1.0
gene:TraesCS3B03G0945600	Chr3B	607935509	607935918	-	607935713	Chr3B	615257831	615258240	-	615258035	1.0	0.997
gene:TraesCS3B03G0945700	Chr3B	608227418	608229159	+	608228288	Chr3B	615541276	615543016	+	615542146	0.999	0.999
gene:TraesCS3B03G0945900	Chr3B	608604046	608605737	+	608604891	Chr3B	615858294	615859984	+	615859139	1.0	0.998
gene:TraesCS3B03G0946300	Chr3B	608616250	608620070	+	608618160	Chr3B	616507842	616509870	+	616508856	1.0	0.963
gene:TraesCS3B03G0946400	Chr3B	608623333	608625910	+	608624621	Chr3B	616512655	616515234	+	616513944	1.0	0.996
gene:TraesCS3B03G0946600	Chr3B	608982478	608983919	-	608983198	Chr3B	616852894	616854329	-	616853611	0.995	0.993
gene:TraesCS3B03G0946900	Chr3B	609467419	609468495	+	609467957	Chr3B	617330864	617331940	+	617331402	1.0	1.0
gene:TraesCS3B03G0947000	Chr3B	609468529	609470626	-	609469577	Chr3B	617331974	617334071	-	617333022	1.0	0.999
gene:TraesCS3B03G0947600	Chr3B	609798466	609801270	-	609799868	Chr3B	617663365	617666168	-	617664766	1.0	0.997
gene:TraesCS3B03G0947800	Chr3B	610322078	610324280	+	610323179	Chr3B	618151904	618154077	+	618152990	0.978	0.974
gene:TraesCS3B03G0947900	Chr3B	610342175	610344766	+	610343470	Chr3B	618183923	618186514	+	618185218	1.0	0.998
gene:TraesCS3B03G0948000	Chr3B	610358220	610358846	+	610358533	Chr3B	618202489	618203115	+	618202802	1.0	1.0
gene:TraesCS3B03G0948700	Chr3B	610726413	610748577	-	610737495	Chr3B	618589279	618611477	-	618600378	1.0	0.998
gene:TraesCS3B03G0948900	Chr3B	611096627	611098186	+	611097406	Chr3B	618996110	618997669	+	618996889	1.0	0.997
gene:TraesCS3B03G0949200	Chr3B	611458548	611460777	-	611459662	Chr3B	619503023	619505253	-	619504138	1.0	0.998
