gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS2B03G0734000	Chr2B	399758825	399759433	+	399759129	Chr2B	394503818	394504426	+	394504122	1.0	1.0
gene:TraesCS2B03G0734100	Chr2B	399765444	399766529	+	399765986	Chr2B	394510437	394511522	+	394510979	1.0	1.0
gene:TraesCS2B03G0734400	Chr2B	399776797	399777509	-	399777153	Chr2B	394521790	394522502	-	394522146	1.0	1.0
gene:TraesCS2B03G0734500	Chr2B	399777711	399777941	+	399777826	Chr2B	394522704	394522934	+	394522819	1.0	1.0
gene:TraesCS2B03G0734700	Chr2B	399780102	399780747	-	399780424	Chr2B	394525095	394525740	-	394525417	1.0	1.0
gene:TraesCS2B03G0734800	Chr2B	399784371	399785763	-	399785067	Chr2B	394529364	394530756	-	394530060	1.0	1.0
gene:TraesCS2B03G0736500	Chr2B	400094809	400098278	+	400096543	Chr2B	394838669	394842138	+	394840403	1.0	1.0
gene:TraesCS2B03G0736800	Chr2B	400137040	400138035	+	400137537	Chr2B	394880952	394881947	+	394881449	1.0	1.0
gene:TraesCS2B03G0736900	Chr2B	400372074	400382118	+	400377096	Chr2B	395112508	395122552	+	395117530	1.0	1.0
gene:TraesCS2B03G0737100	Chr2B	400382579	400383970	+	400383274	Chr2B	395123013	395124404	+	395123708	1.0	1.0
gene:TraesCS2B03G0737200	Chr2B	400385235	400388132	-	400386683	Chr2B	395125669	395128566	-	395127117	1.0	0.999
gene:TraesCS2B03G0737400	Chr2B	400559640	400560963	-	400560301	Chr2B	395301034	395302357	-	395301695	1.0	1.0
gene:TraesCS2B03G0738600	Chr2B	401137064	401138392	-	401137728	Chr2B	395890601	395891929	-	395891265	1.0	1.0
gene:TraesCS2B03G0738900	Chr2B	401218616	401220088	+	401219352	Chr2B	395972148	395973620	+	395972884	1.0	1.0
gene:TraesCS2B03G0739100	Chr2B	401258801	401260237	+	401259519	Chr2B	395978792	395980228	+	395979510	1.0	1.0
gene:TraesCS2B03G0739700	Chr2B	401499664	401504026	+	401501845	Chr2B	396217280	396221409	+	396219344	1.0	1.0
gene:TraesCS2B03G0739900	Chr2B	401630761	401631786	-	401631273	Chr2B	396346795	396347820	-	396347307	1.0	1.0
gene:TraesCS2B03G0740100	Chr2B	401792663	401796891	-	401794777	Chr2B	396521057	396525285	-	396523171	1.0	1.0
gene:TraesCS2B03G0740400	Chr2B	402177713	402180623	+	402179168	Chr2B	396809944	396812854	+	396811399	1.0	1.0
gene:TraesCS2B03G0740500	Chr2B	402180981	402183421	+	402182201	Chr2B	396813214	396815654	+	396814434	1.0	1.0
gene:TraesCS2B03G0740700	Chr2B	402183775	402190542	-	402187158	Chr2B	396816008	396822775	-	396819391	1.0	1.0
gene:TraesCS2B03G0741000	Chr2B	402568779	402571601	+	402570190	Chr2B	397201378	397204200	+	397202789	1.0	1.0
gene:TraesCS2B03G0741300	Chr2B	402572876	402573463	-	402573169	Chr2B	397205475	397206062	-	397205768	1.0	1.0
gene:TraesCS2B03G0741800	Chr2B	402804338	402811445	+	402807891	Chr2B	397442145	397449252	+	397445698	1.0	1.0
gene:TraesCS2B03G0742000	Chr2B	402824554	402827545	+	402826049	Chr2B	397462139	397465130	+	397463634	1.0	1.0
gene:TraesCS2B03G0742400	Chr2B	403029383	403030608	+	403029995	Chr2B	397667233	397668458	+	397667845	1.0	1.0
gene:TraesCS2B03G0742500	Chr2B	403071436	403076384	-	403073910	Chr2B	397709481	397714429	-	397711955	1.0	1.0
gene:TraesCS2B03G0742900	Chr2B	403649446	403655948	+	403652697	Chr2B	398265493	398271995	+	398268744	1.0	1.0
gene:TraesCS2B03G0743300	Chr2B	403658916	403659989	-	403659452	Chr2B	398274963	398276036	-	398275499	1.0	1.0
gene:TraesCS2B03G0743600	Chr2B	404247604	404252946	-	404250275	Chr2B	398863386	398868728	-	398866057	1.0	1.0
gene:TraesCS2B03G0743700	Chr2B	404254077	404256795	-	404255436	Chr2B	398869859	398872577	-	398871218	1.0	1.0
gene:TraesCS2B03G0744400	Chr2B	404514121	404515783	+	404514952	Chr2B	399132529	399134191	+	399133360	1.0	1.0
gene:TraesCS2B03G0744600	Chr2B	404880107	404882227	+	404881167	Chr2B	399497087	399499207	+	399498147	1.0	1.0
gene:TraesCS2B03G0744900	Chr2B	404895282	404898090	-	404896686	Chr2B	399512262	399515070	-	399513666	1.0	0.999
gene:TraesCS2B03G0745000	Chr2B	405043311	405046159	-	405044735	Chr2B	399660406	399663254	-	399661830	1.0	1.0
gene:TraesCS2B03G0745200	Chr2B	405108037	405109955	-	405108996	Chr2B	399724877	399726795	-	399725836	1.0	1.0
gene:TraesCS2B03G0745400	Chr2B	405267238	405272527	-	405269882	Chr2B	399884403	399889692	-	399887047	1.0	1.0
gene:TraesCS2B03G0745700	Chr2B	405624994	405628316	-	405626655	Chr2B	400243042	400246364	-	400244703	1.0	1.0
gene:TraesCS2B03G0746500	Chr2B	405656355	405657748	+	405657051	Chr2B	400274223	400275616	+	400274919	1.0	1.0
gene:TraesCS2B03G0746600	Chr2B	405706010	405711035	-	405708522	Chr2B	400323885	400328907	-	400326396	1.0	1.0
gene:TraesCS2B03G0747000	Chr2B	405943630	405950737	-	405947183	Chr2B	400562380	400569487	-	400565933	1.0	1.0
gene:TraesCS2B03G0747300	Chr2B	406151799	406153887	-	406152843	Chr2B	400775984	400778072	-	400777028	1.0	1.0
gene:TraesCS2B03G0747600	Chr2B	406301107	406303933	+	406302520	Chr2B	400925555	400928381	+	400926968	1.0	1.0
gene:TraesCS2B03G0747700	Chr2B	406612143	406613309	+	406612726	Chr2B	401236323	401237489	+	401236906	1.0	1.0
gene:TraesCS2B03G0748000	Chr2B	407083736	407084065	-	407083900	Chr2B	401708158	401708487	-	401708322	1.0	1.0
gene:TraesCS2B03G0748200	Chr2B	407216205	407217288	+	407216746	Chr2B	401840691	401841774	+	401841232	1.0	1.0
gene:TraesCS2B03G0748400	Chr2B	407386864	407387899	+	407387381	Chr2B	402011200	402012235	+	402011717	1.0	1.0
gene:TraesCS2B03G0748500	Chr2B	407393231	407394652	-	407393941	Chr2B	402017567	402018988	-	402018277	1.0	1.0
gene:TraesCS2B03G0748900	Chr2B	408025762	408026946	+	408026354	Chr2B	402643578	402644762	+	402644170	1.0	1.0
gene:TraesCS2B03G0749200	Chr2B	408040653	408042990	-	408041821	Chr2B	402659844	402662181	-	402661012	1.0	1.0
gene:TraesCS2B03G0749300	Chr2B	408085688	408091049	-	408088368	Chr2B	402705040	402710394	-	402707717	0.998	0.998
gene:TraesCS2B03G0749500	Chr2B	408393000	408394653	+	408393826	Chr2B	403012945	403014598	+	403013771	1.0	1.0
gene:TraesCS2B03G0749600	Chr2B	408497953	408519229	+	408508591	Chr2B	403118881	403140331	+	403129606	1.0	0.999
gene:TraesCS2B03G0750400	Chr2B	408614676	408617196	+	408615936	Chr2B	403235889	403238409	+	403237149	1.0	1.0
gene:TraesCS2B03G0750500	Chr2B	408618132	408619258	-	408618695	Chr2B	403239345	403240471	-	403239908	1.0	1.0
gene:TraesCS2B03G0750600	Chr2B	408622585	408629209	-	408625897	Chr2B	403243798	403250422	-	403247110	1.0	1.0
gene:TraesCS2B03G0750800	Chr2B	409030333	409048021	+	409039177	Chr2B	403654655	403672139	+	403663397	1.0	1.0
gene:TraesCS2B03G0751400	Chr2B	409322515	409326996	-	409324755	Chr2B	403921624	403926105	-	403923864	1.0	1.0
gene:TraesCS2B03G0752500	Chr2B	409842795	409848116	-	409845455	Chr2B	404440270	404445591	-	404442930	1.0	1.0
gene:TraesCS2B03G0752800	Chr2B	410507759	410509062	+	410508410	Chr2B	405103057	405104360	+	405103708	1.0	1.0
gene:TraesCS2B03G0753100	Chr2B	410908506	410911103	-	410909804	Chr2B	405504753	405507350	-	405506051	1.0	1.0
gene:TraesCS2B03G0753300	Chr2B	411058114	411066279	-	411062196	Chr2B	405654550	405662715	-	405658632	1.0	1.0
gene:TraesCS2B03G0753800	Chr2B	411242470	411246943	-	411244706	Chr2B	405839145	405843618	-	405841381	1.0	0.999
gene:TraesCS2B03G0754200	Chr2B	411363838	411366434	+	411365136	Chr2B	405960684	405963280	+	405961982	1.0	0.999
gene:TraesCS2B03G0754300	Chr2B	411367288	411387546	-	411377417	Chr2B	405964134	405984436	-	405974285	1.0	1.0
gene:TraesCS2B03G0754700	Chr2B	411772101	411779851	-	411775976	Chr2B	406368985	406376727	-	406372856	0.992	0.992
gene:TraesCS2B03G0754800	Chr2B	411786770	411805824	-	411796297	Chr2B	406383762	406402892	-	406393327	1.0	1.0
gene:TraesCS2B03G0755600	Chr2B	412106425	412109567	-	412107996	Chr2B	406705606	406708743	-	406707174	0.995	0.995
gene:TraesCS2B03G0756600	Chr2B	412245557	412246832	-	412246194	Chr2B	406844676	406845951	-	406845313	1.0	1.0
gene:TraesCS2B03G0756800	Chr2B	412385182	412395186	-	412390184	Chr2B	406984915	406994919	-	406989917	1.0	1.0
gene:TraesCS2B03G0756900	Chr2B	412797164	412804930	+	412801047	Chr2B	407398279	407406044	+	407402161	1.0	1.0
gene:TraesCS2B03G0757100	Chr2B	412854229	412857326	-	412855777	Chr2B	407455424	407458521	-	407456972	1.0	1.0
gene:TraesCS2B03G0757300	Chr2B	412894595	412896881	-	412895738	Chr2B	407495821	407498107	-	407496964	1.0	1.0
gene:TraesCS2B03G0757500	Chr2B	413099411	413117483	+	413108447	Chr2B	407701003	407719075	+	407710039	1.0	1.0
gene:TraesCS2B03G0758000	Chr2B	413430406	413435670	-	413433038	Chr2B	408030009	408035273	-	408032641	1.0	1.0
gene:TraesCS2B03G0758200	Chr2B	413906446	413910024	+	413908235	Chr2B	408513070	408516648	+	408514859	1.0	1.0
gene:TraesCS2B03G0758300	Chr2B	413940846	413942611	+	413941728	Chr2B	408547490	408549255	+	408548372	1.0	1.0
gene:TraesCS2B03G0758400	Chr2B	413948101	413949673	+	413948887	Chr2B	408554768	408556340	+	408555554	1.0	1.0
gene:TraesCS2B03G0758600	Chr2B	413950499	413952347	-	413951423	Chr2B	408557166	408559013	-	408558089	1.0	1.0
gene:TraesCS2B03G0759200	Chr2B	414324929	414333656	-	414329292	Chr2B	408931634	408940204	-	408935919	1.0	1.0
gene:TraesCS2B03G0759800	Chr2B	414429937	414437963	-	414433950	Chr2B	409036553	409044579	-	409040566	1.0	1.0
gene:TraesCS2B03G0760200	Chr2B	414752010	414766931	+	414759470	Chr2B	409356778	409371690	+	409364234	1.0	0.991
gene:TraesCS2B03G0760300	Chr2B	414774228	414795362	+	414784795	Chr2B	409378987	409400121	+	409389554	1.0	1.0
gene:TraesCS2B03G0761100	Chr2B	415119067	415126476	+	415122771	Chr2B	409726862	409734271	+	409730566	1.0	1.0
gene:TraesCS2B03G0761600	Chr2B	415214093	415215959	+	415215026	Chr2B	409822026	409823892	+	409822959	1.0	1.0
gene:TraesCS2B03G0761900	Chr2B	415546401	415564866	-	415555633	Chr2B	410152125	410170589	-	410161357	1.0	1.0
gene:TraesCS2B03G0762700	Chr2B	415914303	415914755	+	415914529	Chr2B	410510491	410510943	+	410510717	1.0	1.0
gene:TraesCS2B03G0762400	Chr2B	415907839	415924069	+	415915954	Chr2B	410504028	410519932	+	410511980	1.0	0.999
gene:TraesCS2B03G0763500	Chr2B	416566969	416568795	+	416567882	Chr2B	411155929	411157755	+	411156842	1.0	1.0
gene:TraesCS2B03G0763600	Chr2B	416588488	416592848	+	416590668	Chr2B	411177491	411181986	+	411179738	1.0	1.0
gene:TraesCS2B03G0764000	Chr2B	416758972	416771660	+	416765316	Chr2B	411347396	411359865	+	411353630	1.0	1.0
gene:TraesCS2B03G0764100	Chr2B	416866349	416871018	+	416868683	Chr2B	411454622	411459291	+	411456956	1.0	1.0
gene:TraesCS2B03G0764400	Chr2B	416967961	416968146	+	416968053	Chr2B	411555782	411555967	+	411555874	1.0	1.0
gene:TraesCS2B03G0765300	Chr2B	417404480	417407740	+	417406110	Chr2B	411990914	411994174	+	411992544	1.0	0.999
gene:TraesCS2B03G0765500	Chr2B	417413769	417421468	-	417417618	Chr2B	412000204	412007903	-	412004053	1.0	1.0
gene:TraesCS2B03G0765700	Chr2B	418009585	418023629	+	418016607	Chr2B	412582881	412596846	+	412589863	1.0	1.0
gene:TraesCS2B03G0766000	Chr2B	418078843	418079541	+	418079192	Chr2B	412652232	412652930	+	412652581	1.0	1.0
gene:TraesCS2B03G0766200	Chr2B	418338922	418341176	-	418340049	Chr2B	412916732	412918986	-	412917859	1.0	1.0
gene:TraesCS2B03G0766500	Chr2B	418736838	418739219	+	418738028	Chr2B	413314029	413316410	+	413315219	1.0	1.0
gene:TraesCS2B03G0766600	Chr2B	418842586	418854909	+	418848747	Chr2B	413419859	413432182	+	413426020	1.0	1.0
gene:TraesCS2B03G0767000	Chr2B	418856849	418860849	-	418858849	Chr2B	413434122	413438122	-	413436122	1.0	1.0
gene:TraesCS2B03G0767700	Chr2B	419032359	419035176	-	419033767	Chr2B	413609603	413612721	-	413611162	1.0	1.0
gene:TraesCS2B03G0767800	Chr2B	419610225	419610422	-	419610323	Chr2B	414187746	414187943	-	414187844	1.0	1.0
gene:TraesCS2B03G0767900	Chr2B	419611711	419611902	+	419611806	Chr2B	414189439	414189630	+	414189534	1.0	1.0
gene:TraesCS2B03G0768000	Chr2B	419669293	419670247	-	419669770	Chr2B	414246520	414247474	-	414246997	1.0	1.0
gene:TraesCS2B03G0768100	Chr2B	419807975	419811400	-	419809687	Chr2B	414385159	414388584	-	414386871	1.0	1.0
gene:TraesCS2B03G0768700	Chr2B	420158466	420161362	+	420159914	Chr2B	414732657	414735553	+	414734105	1.0	0.999
gene:TraesCS2B03G0768900	Chr2B	420164244	420166704	-	420165474	Chr2B	414738435	414740895	-	414739665	1.0	1.0
gene:TraesCS2B03G0769600	Chr2B	420182344	420215329	-	420198836	Chr2B	414756465	414789739	-	414773102	1.0	1.0
gene:TraesCS2B03G0769900	Chr2B	420720361	420721128	-	420720744	Chr2B	415307928	415308695	-	415308311	1.0	1.0
gene:TraesCS2B03G0770000	Chr2B	420722636	420722971	+	420722803	Chr2B	415310440	415310775	+	415310607	1.0	1.0
gene:TraesCS2B03G0770300	Chr2B	420842291	420845142	+	420843716	Chr2B	415429671	415432522	+	415431096	1.0	1.0
gene:TraesCS2B03G0770400	Chr2B	420848504	420850590	+	420849547	Chr2B	415435944	415438030	+	415436987	1.0	0.999
gene:TraesCS2B03G0771100	Chr2B	421062171	421065007	+	421063589	Chr2B	415649853	415652689	+	415651271	1.0	1.0
gene:TraesCS2B03G0771200	Chr2B	421064794	421071126	-	421067960	Chr2B	415652476	415658810	-	415655643	1.0	1.0
gene:TraesCS2B03G0773000	Chr2B	421404663	421409460	+	421407061	Chr2B	416011395	416016192	+	416013793	1.0	1.0
gene:TraesCS2B03G0773100	Chr2B	421429337	421430837	+	421430087	Chr2B	416036086	416037586	+	416036836	1.0	1.0
gene:TraesCS2B03G0773300	Chr2B	421438148	421442908	-	421440528	Chr2B	416044897	416049657	-	416047277	1.0	0.999
gene:TraesCS2B03G0773700	Chr2B	421649581	421653155	+	421651368	Chr2B	416255982	416259546	+	416257764	0.994	0.994
gene:TraesCS2B03G0773800	Chr2B	421721010	421724488	+	421722749	Chr2B	416327603	416331081	+	416329342	1.0	1.0
gene:TraesCS2B03G0773900	Chr2B	421738662	421740464	-	421739563	Chr2B	416345253	416347055	-	416346154	1.0	1.0
gene:TraesCS2B03G0774100	Chr2B	422103944	422105884	+	422104914	Chr2B	416708459	416710399	+	416709429	1.0	1.0
gene:TraesCS2B03G0774300	Chr2B	422106973	422111068	-	422109020	Chr2B	416711488	416715592	-	416713540	1.0	1.0
gene:TraesCS2B03G0774900	Chr2B	422727166	422733307	-	422730236	Chr2B	417318045	417324017	-	417321031	1.0	1.0
gene:TraesCS2B03G0775400	Chr2B	423425015	423426714	-	423425864	Chr2B	418003625	418005325	-	418004475	1.0	0.999
gene:TraesCS2B03G0775600	Chr2B	423706069	423711607	-	423708838	Chr2B	418289783	418295321	-	418292552	1.0	1.0
gene:TraesCS2B03G0776000	Chr2B	423964005	423966809	-	423965407	Chr2B	418547858	418550662	-	418549260	1.0	1.0
gene:TraesCS2B03G0776100	Chr2B	424000828	424007906	+	424004367	Chr2B	418587003	418594081	+	418590542	1.0	1.0
gene:TraesCS2B03G0777600	Chr2B	424090441	424094854	-	424092647	Chr2B	418679117	418683530	-	418681323	1.0	1.0
gene:TraesCS2B03G0777800	Chr2B	424628370	424630836	+	424629603	Chr2B	419230297	419232763	+	419231530	1.0	1.0
gene:TraesCS2B03G0778000	Chr2B	424632942	424634583	+	424633762	Chr2B	419234869	419236510	+	419235689	1.0	0.999
gene:TraesCS2B03G0778400	Chr2B	425139837	425143489	+	425141663	Chr2B	419484599	419488251	+	419486425	1.0	1.0
gene:TraesCS2B03G0778700	Chr2B	425450229	425468531	+	425459380	Chr2B	419792202	419810513	+	419801357	1.0	1.0
gene:TraesCS2B03G0778800	Chr2B	425506801	425510269	+	425508535	Chr2B	419856122	419859590	+	419857856	1.0	1.0
gene:TraesCS2B03G0779000	Chr2B	425510823	425513503	-	425512163	Chr2B	419860144	419862824	-	419861484	1.0	1.0
gene:TraesCS2B03G0779300	Chr2B	425715609	425720673	-	425718141	Chr2B	420067008	420072072	-	420069540	1.0	1.0
gene:TraesCS2B03G0779700	Chr2B	426129489	426129764	-	426129626	Chr2B	420489985	420490260	-	420490122	1.0	1.0
gene:TraesCS2B03G0779900	Chr2B	426275748	426278191	+	426276969	Chr2B	420657393	420659836	+	420658614	1.0	1.0
gene:TraesCS2B03G0780000	Chr2B	426402920	426404248	-	426403584	Chr2B	420787549	420788877	-	420788213	1.0	1.0
gene:TraesCS2B03G0780200	Chr2B	426423819	426435662	-	426429740	Chr2B	420808496	420820395	-	420814445	1.0	1.0
gene:TraesCS2B03G0780700	Chr2B	426895730	426901795	+	426898762	Chr2B	421288330	421294284	+	421291307	1.0	1.0
gene:TraesCS2B03G0780800	Chr2B	426906142	426907902	-	426907022	Chr2B	421298631	421300391	-	421299511	1.0	0.999
gene:TraesCS2B03G0780900	Chr2B	426961600	426963432	-	426962516	Chr2B	421354088	421355920	-	421355004	1.0	0.999
gene:TraesCS2B03G0781000	Chr2B	427292918	427308997	-	427300957	Chr2B	421685051	421700657	-	421692854	1.0	1.0
gene:TraesCS2B03G0781600	Chr2B	427403578	427406039	+	427404808	Chr2B	421794700	421797158	+	421795929	0.999	0.992
gene:TraesCS2B03G0781700	Chr2B	427574116	427576818	+	427575467	Chr2B	421965598	421968300	+	421966949	1.0	0.999
gene:TraesCS2B03G0781900	Chr2B	427581682	427591486	-	427586584	Chr2B	421973167	421983033	-	421978100	1.0	1.0
gene:TraesCS2B03G0782200	Chr2B	427944568	427945615	-	427945091	Chr2B	422336304	422337351	-	422336827	1.0	1.0
gene:TraesCS2B03G0782300	Chr2B	428123813	428125362	-	428124587	Chr2B	422515798	422517347	-	422516572	1.0	1.0
gene:TraesCS2B03G0782400	Chr2B	428231831	428237526	+	428234678	Chr2B	422623853	422629548	+	422626700	1.0	1.0
gene:TraesCS2B03G0782500	Chr2B	428244415	428248369	+	428246392	Chr2B	422636291	422640258	+	422638274	1.0	0.998
gene:TraesCS2B03G0782600	Chr2B	428555887	428557191	+	428556539	Chr2B	422974425	422975729	+	422975077	1.0	1.0
gene:TraesCS2B03G0782800	Chr2B	428557625	428558608	+	428558116	Chr2B	422976163	422977146	+	422976654	1.0	0.997
gene:TraesCS2B03G0783600	Chr2B	428819143	428820904	+	428820023	Chr2B	423260201	423261962	+	423261081	1.0	0.998
gene:TraesCS2B03G0784400	Chr2B	429693126	429697473	+	429695299	Chr2B	424126719	424131216	+	424128967	0.998	0.921
gene:TraesCS2B03G0784700	Chr2B	429856274	429857054	+	429856664	Chr2B	424290706	424291470	+	424291088	0.979	0.978
gene:TraesCS2B03G0784800	Chr2B	429867098	429868174	-	429867636	Chr2B	424301622	424302698	-	424302160	1.0	0.997
gene:TraesCS2B03G0785200	Chr2B	430312668	430316369	+	430314518	Chr2B	424740792	424744494	+	424742643	1.0	0.997
gene:TraesCS2B03G0785300	Chr2B	430316296	430320746	-	430318521	Chr2B	424744421	424748873	-	424746647	1.0	0.999
gene:TraesCS2B03G0785900	Chr2B	430836776	430838186	-	430837481	Chr2B	425256087	425257497	-	425256792	1.0	0.998
gene:TraesCS2B03G0786000	Chr2B	431101174	431106721	+	431103947	Chr2B	425513633	425519176	+	425516404	0.996	0.993
gene:TraesCS2B03G0786400	Chr2B	431563425	431586300	+	431574862	Chr2B	425996305	426018946	+	426007625	1.0	0.998
gene:TraesCS2B03G0786500	Chr2B	431694324	431695035	-	431694679	Chr2B	426114955	426115666	-	426115310	1.0	1.0
gene:TraesCS2B03G0786900	Chr2B	431937752	431937964	+	431937858	Chr2B	426368163	426368375	+	426368269	1.0	0.995
gene:TraesCS2B03G0787100	Chr2B	432248808	432257782	+	432253295	Chr2B	426702366	426711334	+	426706850	0.998	0.997
gene:TraesCS2B03G0787200	Chr2B	432258180	432260790	-	432259485	Chr2B	426711732	426714342	-	426713037	1.0	1.0
gene:TraesCS2B03G0787600	Chr2B	432419010	432424150	+	432421580	Chr2B	426872515	426877457	+	426874986	0.999	0.999
gene:TraesCS2B03G0787700	Chr2B	432426171	432428372	+	432427271	Chr2B	426879586	426881787	+	426880686	1.0	0.999
gene:TraesCS2B03G0788200	Chr2B	432493833	432499717	-	432496775	Chr2B	426941603	426947511	-	426944557	0.987	0.985
gene:TraesCS2B03G0788700	Chr2B	432911543	432918349	+	432914946	Chr2B	427380804	427387456	+	427384130	1.0	0.998
gene:TraesCS2B03G0788800	Chr2B	432965967	432967084	+	432966525	Chr2B	427426447	427427564	+	427427005	1.0	0.988
gene:TraesCS2B03G0789000	Chr2B	433063634	433067105	+	433065369	Chr2B	427513665	427517136	+	427515400	1.0	0.997
gene:TraesCS2B03G0789800	Chr2B	433938441	433943090	+	433940765	Chr2B	428374861	428379452	+	428377156	1.0	0.999
gene:TraesCS2B03G0789900	Chr2B	433942689	433942880	-	433942784	Chr2B	428379051	428379242	-	428379146	1.0	1.0
gene:TraesCS2B03G0790000	Chr2B	433943656	433950181	+	433946918	Chr2B	428380017	428386281	+	428383149	0.998	0.995
gene:TraesCS2B03G0790100	Chr2B	434026949	434028963	+	434027956	Chr2B	428446892	428448906	+	428447899	1.0	0.997
gene:TraesCS2B03G0790200	Chr2B	434029345	434030756	+	434030050	Chr2B	428449288	428450699	+	428449993	1.0	1.0
gene:TraesCS2B03G0790300	Chr2B	434034681	434039556	-	434037118	Chr2B	428454556	428459431	-	428456993	1.0	0.994
gene:TraesCS2B03G0790800	Chr2B	434377550	434380198	+	434378874	Chr2B	428836284	428838932	+	428837608	1.0	0.997
gene:TraesCS2B03G0791000	Chr2B	434727932	434730344	-	434729138	Chr2B	429206650	429209075	-	429207862	1.0	0.985
gene:TraesCS2B03G0791200	Chr2B	435057475	435061424	-	435059449	Chr2B	429562226	429566166	-	429564196	1.0	0.998
gene:TraesCS2B03G0791900	Chr2B	435822673	435823077	-	435822875	Chr2B	430384668	430385072	-	430384870	1.0	0.997
gene:TraesCS2B03G0792000	Chr2B	436140777	436142825	+	436141801	Chr2B	430655203	430657252	+	430656227	1.0	0.992
gene:TraesCS2B03G0792100	Chr2B	436519307	436523919	+	436521613	Chr2B	431214011	431218623	+	431216317	1.0	0.997
gene:TraesCS2B03G0793000	Chr2B	437739776	437740447	-	437740111	Chr2B	432533171	432533842	-	432533506	1.0	0.998
gene:TraesCS2B03G0793300	Chr2B	437805589	437813934	-	437809761	Chr2B	432598188	432606538	-	432602363	1.0	0.999
gene:TraesCS2B03G0793400	Chr2B	437994994	437998699	-	437996846	Chr2B	432763701	432767406	-	432765553	1.0	0.997
gene:TraesCS2B03G0793700	Chr2B	438035342	438048764	-	438042053	Chr2B	432798516	432811936	-	432805226	1.0	0.999
gene:TraesCS2B03G0794200	Chr2B	438207462	438208305	-	438207883	Chr2B	432970148	432970990	-	432970569	0.998	0.998
gene:TraesCS2B03G0794500	Chr2B	438774493	438780555	+	438777524	Chr2B	433524448	433530509	+	433527478	0.999	0.996
gene:TraesCS2B03G0794700	Chr2B	438785290	438786006	-	438785648	Chr2B	433535299	433536015	-	433535657	1.0	0.998
gene:TraesCS2B03G0794900	Chr2B	438787797	438794606	-	438791201	Chr2B	433537806	433544613	-	433541209	1.0	0.999
gene:TraesCS2B03G0795200	Chr2B	440073002	440086136	+	440079569	Chr2B	434810642	434823964	+	434817303	0.999	0.995
gene:TraesCS2B03G0795500	Chr2B	440673071	440676102	+	440674586	Chr2B	435419044	435422058	+	435420551	1.0	0.992
gene:TraesCS2B03G0795600	Chr2B	440679812	440681008	-	440680410	Chr2B	435425766	435426961	-	435426363	1.0	1.0
gene:TraesCS2B03G0795700	Chr2B	440681389	440689240	-	440685314	Chr2B	435427342	435435231	-	435431286	1.0	0.999
gene:TraesCS2B03G0796000	Chr2B	441097162	441099903	+	441098532	Chr2B	435825975	435828716	+	435827345	1.0	1.0
gene:TraesCS2B03G0796100	Chr2B	441099497	441103093	-	441101295	Chr2B	435828310	435831907	-	435830108	1.0	1.0
gene:TraesCS2B03G0796300	Chr2B	441514948	441517523	+	441516235	Chr2B	436281635	436284210	+	436282922	1.0	1.0
gene:TraesCS2B03G0796600	Chr2B	442072331	442080814	+	442076572	Chr2B	436824229	436832712	+	436828470	1.0	0.999
gene:TraesCS2B03G0797000	Chr2B	442542549	442548656	-	442545602	Chr2B	437292725	437298831	-	437295778	1.0	1.0
gene:TraesCS2B03G0797100	Chr2B	442639021	442641056	+	442640038	Chr2B	437386807	437388842	+	437387824	1.0	1.0
gene:TraesCS2B03G0797500	Chr2B	443226335	443232609	+	443229472	Chr2B	438002258	438008513	+	438005385	1.0	0.999
gene:TraesCS2B03G0797800	Chr2B	443595807	443598172	+	443596989	Chr2B	438335252	438337620	+	438336436	1.0	0.996
gene:TraesCS2B03G0797900	Chr2B	443689051	443691547	+	443690299	Chr2B	438418782	438421283	+	438420032	1.0	0.999
gene:TraesCS2B03G0798100	Chr2B	443691612	443692510	-	443692061	Chr2B	438421348	438422246	-	438421797	1.0	1.0
gene:TraesCS2B03G0798600	Chr2B	443885796	443887276	-	443886536	Chr2B	438618715	438620195	-	438619455	1.0	0.994
gene:TraesCS2B03G0798700	Chr2B	444011806	444014129	+	444012967	Chr2B	438731243	438733570	+	438732406	1.0	0.999
gene:TraesCS2B03G0798800	Chr2B	444169482	444170270	+	444169876	Chr2B	438898046	438898834	+	438898440	1.0	0.998
gene:TraesCS2B03G0799300	Chr2B	444554419	444555663	-	444555041	Chr2B	439277409	439278652	-	439278030	0.999	0.998
gene:TraesCS2B03G0799500	Chr2B	444564734	444566555	+	444565644	Chr2B	439287776	439289597	+	439288686	1.0	0.998
gene:TraesCS2B03G0799600	Chr2B	444567657	444577980	-	444572818	Chr2B	439290700	439301111	-	439295905	1.0	0.998
gene:TraesCS2B03G0799700	Chr2B	444775851	444781630	-	444778740	Chr2B	439513311	439519090	-	439516200	1.0	0.999
gene:TraesCS2B03G0800300	Chr2B	445492224	445497517	+	445494870	Chr2B	440229312	440234605	+	440231958	1.0	0.999
gene:TraesCS2B03G0800400	Chr2B	445527635	445530488	+	445529061	Chr2B	440295352	440298205	+	440296778	1.0	1.0
gene:TraesCS2B03G0800500	Chr2B	445531508	445534715	-	445533111	Chr2B	440299225	440302433	-	440300829	1.0	0.998
gene:TraesCS2B03G0800600	Chr2B	445536549	445542405	-	445539477	Chr2B	440304268	440310124	-	440307196	1.0	0.999
