gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS7A03G0890500	Chr7A	542792065	542800876	+	542796470	Chr7A	545007494	545016306	+	545011900	1.0	0.998
gene:TraesCS7A03G0890800	Chr7A	542801155	542802197	-	542801676	Chr7A	545016585	545017627	-	545017106	1.0	1.0
gene:TraesCS7A03G0891000	Chr7A	542816716	542817453	+	542817084	Chr7A	545032149	545032886	+	545032517	1.0	1.0
gene:TraesCS7A03G0891400	Chr7A	542848185	542853858	-	542851021	Chr7A	545063622	545069295	-	545066458	1.0	1.0
gene:TraesCS7A03G0891600	Chr7A	542940901	542947130	-	542944015	Chr7A	545166101	545172309	-	545169205	0.999	0.998
gene:TraesCS7A03G0891900	Chr7A	543302568	543309391	+	543305979	Chr7A	545525999	545532647	+	545529323	0.999	0.999
gene:TraesCS7A03G0892000	Chr7A	543314317	543318523	-	543316420	Chr7A	545537316	545541522	-	545539419	1.0	1.0
gene:TraesCS7A03G0892400	Chr7A	543394963	543398321	-	543396642	Chr7A	545618052	545621410	-	545619731	1.0	1.0
gene:TraesCS7A03G0892600	Chr7A	543437546	543441387	-	543439466	Chr7A	545667553	545671394	-	545669473	1.0	1.0
gene:TraesCS7A03G0892700	Chr7A	543535529	543545869	-	543540699	Chr7A	545763823	545774065	-	545768944	1.0	1.0
gene:TraesCS7A03G0892900	Chr7A	543643136	543645351	+	543644243	Chr7A	545871578	545873793	+	545872685	1.0	1.0
gene:TraesCS7A03G0893100	Chr7A	543703843	543706196	+	543705019	Chr7A	545932061	545934414	+	545933237	1.0	1.0
gene:TraesCS7A03G0893300	Chr7A	543839352	543841184	+	543840268	Chr7A	546077058	546078890	+	546077974	1.0	1.0
gene:TraesCS7A03G0893500	Chr7A	543843043	543843624	-	543843333	Chr7A	546080749	546081330	-	546081039	1.0	1.0
gene:TraesCS7A03G0893400	Chr7A	543842994	543847924	+	543845459	Chr7A	546080700	546085630	+	546083165	1.0	1.0
gene:TraesCS7A03G0894000	Chr7A	543919451	543920832	+	543920141	Chr7A	546156261	546157642	+	546156951	1.0	1.0
gene:TraesCS7A03G0894100	Chr7A	543933530	543935027	-	543934278	Chr7A	546170473	546171970	-	546171221	1.0	1.0
gene:TraesCS7A03G0894900	Chr7A	544190682	544197345	-	544194013	Chr7A	546403515	546410178	-	546406846	1.0	1.0
gene:TraesCS7A03G0895100	Chr7A	544192578	544196051	+	544194314	Chr7A	546405411	546408884	+	546407147	1.0	0.999
gene:TraesCS7A03G0895200	Chr7A	544210113	544214968	-	544212540	Chr7A	546422499	546427362	-	546424930	1.0	1.0
gene:TraesCS7A03G0895500	Chr7A	544272195	544275766	+	544273980	Chr7A	546484583	546488154	+	546486368	1.0	1.0
gene:TraesCS7A03G0895700	Chr7A	544733675	544734269	-	544733972	Chr7A	546946050	546946644	-	546946347	1.0	0.998
gene:TraesCS7A03G0895800	Chr7A	544737637	544739903	-	544738770	Chr7A	546950012	546952278	-	546951145	1.0	1.0
gene:TraesCS7A03G0895900	Chr7A	544741252	544744534	+	544742893	Chr7A	546953628	546956910	+	546955269	1.0	0.999
gene:TraesCS7A03G0896100	Chr7A	544750745	544752285	-	544751515	Chr7A	546963122	546964662	-	546963892	1.0	1.0
gene:TraesCS7A03G0896200	Chr7A	544756917	544760388	+	544758652	Chr7A	546969627	546973098	+	546971362	1.0	1.0
gene:TraesCS7A03G0896300	Chr7A	544783220	544784570	+	544783895	Chr7A	546995937	546997287	+	546996612	1.0	0.999
gene:TraesCS7A03G0896400	Chr7A	544853545	544854981	+	544854263	Chr7A	547071070	547072506	+	547071788	1.0	1.0
gene:TraesCS7A03G0896500	Chr7A	544861439	544864396	-	544862917	Chr7A	547078964	547080365	-	547079664	0.972	0.972
gene:TraesCS7A03G0896600	Chr7A	544865965	544877768	-	544871866	Chr7A	547083336	547095172	-	547089254	1.0	1.0
gene:TraesCS7A03G0897000	Chr7A	544898339	544898705	+	544898522	Chr7A	547115775	547116141	+	547115958	1.0	1.0
gene:TraesCS7A03G0897100	Chr7A	544931327	544934084	+	544932705	Chr7A	547148897	547151654	+	547150275	1.0	1.0
gene:TraesCS7A03G0897400	Chr7A	545310292	545315726	+	545313009	Chr7A	547528552	547533986	+	547531269	1.0	1.0
gene:TraesCS7A03G0897600	Chr7A	545334863	545335807	+	545335335	Chr7A	547548146	547549090	+	547548618	1.0	1.0
gene:TraesCS7A03G0897900	Chr7A	545358347	545362772	-	545360559	Chr7A	547574925	547579350	-	547577137	1.0	1.0
gene:TraesCS7A03G0898000	Chr7A	545411783	545414728	+	545413255	Chr7A	547628070	547631015	+	547629542	1.0	1.0
gene:TraesCS7A03G0898600	Chr7A	545871795	545873730	+	545872762	Chr7A	548087985	548089920	+	548088952	1.0	1.0
gene:TraesCS7A03G0899000	Chr7A	546269590	546275646	-	546272618	Chr7A	548490310	548496366	-	548493338	1.0	1.0
gene:TraesCS7A03G0899400	Chr7A	546577947	546578490	+	546578218	Chr7A	548798832	548799375	+	548799103	1.0	1.0
gene:TraesCS7A03G0899600	Chr7A	546598513	546599231	+	546598872	Chr7A	548819348	548820066	+	548819707	1.0	1.0
gene:TraesCS7A03G0899800	Chr7A	546604494	546606859	-	546605676	Chr7A	548825329	548827694	-	548826511	1.0	1.0
gene:TraesCS7A03G0899900	Chr7A	546611030	546615249	+	546613139	Chr7A	548831561	548835780	+	548833670	1.0	1.0
gene:TraesCS7A03G0900000	Chr7A	546679275	546681910	-	546680592	Chr7A	548897568	548900203	-	548898885	1.0	1.0
gene:TraesCS7A03G0900300	Chr7A	546782620	546790051	+	546786335	Chr7A	549000668	549008218	+	549004443	1.0	1.0
gene:TraesCS7A03G0900400	Chr7A	546938451	546944041	+	546941246	Chr7A	549156270	549161860	+	549159065	1.0	1.0
gene:TraesCS7A03G0900500	Chr7A	547017351	547018263	-	547017807	Chr7A	549235340	549236252	-	549235796	1.0	1.0
gene:TraesCS7A03G0900600	Chr7A	547033268	547035666	-	547034467	Chr7A	549250889	549253287	-	549252088	1.0	1.0
gene:TraesCS7A03G0900900	Chr7A	547305894	547309676	+	547307785	Chr7A	549523762	549526761	+	549525261	0.96	0.96
gene:TraesCS7A03G0901000	Chr7A	547326329	547327791	-	547327060	Chr7A	549543334	549544796	-	549544065	1.0	1.0
gene:TraesCS7A03G0901300	Chr7A	547387895	547389012	+	547388453	Chr7A	549605010	549606127	+	549605568	1.0	1.0
gene:TraesCS7A03G0901400	Chr7A	547390760	547394552	+	547392656	Chr7A	549607875	549611667	+	549609771	1.0	1.0
gene:TraesCS7A03G0901500	Chr7A	547396806	547398523	+	547397664	Chr7A	549614004	549615721	+	549614862	1.0	1.0
gene:TraesCS7A03G0901600	Chr7A	547402126	547406472	+	547404299	Chr7A	549619578	549623677	+	549621627	0.985	0.985
gene:TraesCS7A03G0901700	Chr7A	547422196	547425052	-	547423624	Chr7A	549639488	549642344	-	549640916	1.0	1.0
gene:TraesCS7A03G0902000	Chr7A	547561344	547562771	-	547562057	Chr7A	549778262	549779689	-	549778975	1.0	1.0
gene:TraesCS7A03G0902100	Chr7A	547737999	547745113	+	547741556	Chr7A	549953916	549961030	+	549957473	1.0	1.0
gene:TraesCS7A03G0902700	Chr7A	547926715	547928583	-	547927649	Chr7A	550142919	550144787	-	550143853	1.0	1.0
gene:TraesCS7A03G0902900	Chr7A	548113874	548115791	+	548114832	Chr7A	550329174	550331091	+	550330132	1.0	1.0
gene:TraesCS7A03G0903200	Chr7A	548210219	548210476	-	548210347	Chr7A	550425207	550425464	-	550425335	1.0	1.0
gene:TraesCS7A03G0903400	Chr7A	548222487	548225386	-	548223936	Chr7A	550437475	550440374	-	550438924	1.0	1.0
gene:TraesCS7A03G0903800	Chr7A	548247641	548249490	-	548248565	Chr7A	550462631	550464480	-	550463555	1.0	1.0
gene:TraesCS7A03G0904500	Chr7A	548850428	548855164	+	548852796	Chr7A	551072399	551077135	+	551074767	1.0	1.0
gene:TraesCS7A03G0904900	Chr7A	549016824	549023247	+	549020035	Chr7A	551238983	551245407	+	551242195	1.0	1.0
gene:TraesCS7A03G0905000	Chr7A	549024777	549026927	-	549025852	Chr7A	551246937	551249087	-	551248012	1.0	1.0
gene:TraesCS7A03G0905100	Chr7A	549025102	549028752	+	549026927	Chr7A	551247262	551250912	+	551249087	1.0	1.0
gene:TraesCS7A03G0905300	Chr7A	549441679	549443062	-	549442370	Chr7A	551646839	551648222	-	551647530	1.0	1.0
gene:TraesCS7A03G0905400	Chr7A	549488185	549489368	+	549488776	Chr7A	551693352	551694535	+	551693943	1.0	1.0
gene:TraesCS7A03G0905500	Chr7A	549509075	549512015	+	549510545	Chr7A	551713758	551716698	+	551715228	1.0	1.0
gene:TraesCS7A03G0905600	Chr7A	549511848	549512276	-	549512062	Chr7A	551716531	551716959	-	551716745	1.0	1.0
gene:TraesCS7A03G0905700	Chr7A	549514029	549517033	-	549515531	Chr7A	551718712	551721716	-	551720214	1.0	1.0
gene:TraesCS7A03G0906000	Chr7A	549567956	549575170	+	549571563	Chr7A	551772354	551779568	+	551775961	1.0	0.998
gene:TraesCS7A03G0906200	Chr7A	549576929	549577420	+	549577174	Chr7A	551781326	551781817	+	551781571	1.0	1.0
gene:TraesCS7A03G0906800	Chr7A	549867443	549891747	+	549879595	Chr7A	552049394	552073814	+	552061604	1.0	0.998
gene:TraesCS7A03G0907000	Chr7A	549897726	549900282	+	549899004	Chr7A	552079634	552082190	+	552080912	1.0	1.0
gene:TraesCS7A03G0906900	Chr7A	549897721	549900291	-	549899006	Chr7A	552079629	552082199	-	552080914	1.0	1.0
gene:TraesCS7A03G0907100	Chr7A	549902386	549907894	-	549905140	Chr7A	552084294	552089802	-	552087048	1.0	1.0
gene:TraesCS7A03G0907200	Chr7A	549911862	549915415	+	549913638	Chr7A	552093770	552097323	+	552095546	1.0	1.0
gene:TraesCS7A03G0907300	Chr7A	549989437	549990816	+	549990126	Chr7A	552170850	552172229	+	552171539	1.0	0.997
gene:TraesCS7A03G0908100	Chr7A	550010280	550010930	+	550010605	Chr7A	552191695	552192345	+	552192020	1.0	1.0
gene:TraesCS7A03G0908200	Chr7A	550023169	550025132	-	550024150	Chr7A	552204433	552206396	-	552205414	1.0	0.999
gene:TraesCS7A03G0908400	Chr7A	550223484	550227392	-	550225438	Chr7A	552403645	552407553	-	552405599	1.0	0.999
gene:TraesCS7A03G0908600	Chr7A	550305948	550306601	-	550306274	Chr7A	552487112	552487765	-	552487438	1.0	1.0
gene:TraesCS7A03G0908700	Chr7A	550385277	550386872	-	550386074	Chr7A	552565890	552567485	-	552566687	1.0	1.0
gene:TraesCS7A03G0909300	Chr7A	550530044	550541792	+	550535918	Chr7A	552709625	552725208	+	552717416	1.0	1.0
gene:TraesCS7A03G0909500	Chr7A	550592164	550594388	+	550593276	Chr7A	552774519	552776738	+	552775628	1.0	1.0
gene:TraesCS7A03G0909700	Chr7A	550595905	550596699	+	550596302	Chr7A	552778255	552779049	+	552778652	1.0	1.0
gene:TraesCS7A03G0909800	Chr7A	550602863	550604982	+	550603922	Chr7A	552785213	552787332	+	552786272	1.0	1.0
gene:TraesCS7A03G0910000	Chr7A	550662688	550667723	+	550665205	Chr7A	552844395	552849430	+	552846912	1.0	1.0
gene:TraesCS7A03G0910100	Chr7A	550669287	550672673	+	550670980	Chr7A	552850820	552854206	+	552852513	1.0	1.0
gene:TraesCS7A03G0910400	Chr7A	551041559	551047543	+	551044551	Chr7A	553225139	553231141	+	553228140	0.998	0.928
gene:TraesCS7A03G0910600	Chr7A	551061857	551065658	-	551063757	Chr7A	553245453	553249254	-	553247353	1.0	1.0
gene:TraesCS7A03G0910700	Chr7A	551070314	551073022	-	551071668	Chr7A	553253749	553256457	-	553255103	1.0	1.0
gene:TraesCS7A03G0910800	Chr7A	551077503	551080162	-	551078832	Chr7A	553260938	553263597	-	553262267	1.0	1.0
gene:TraesCS7A03G0911300	Chr7A	551101517	551105129	+	551103323	Chr7A	553284080	553287692	+	553285886	1.0	1.0
gene:TraesCS7A03G0911400	Chr7A	551290439	551292567	-	551291503	Chr7A	553471218	553473346	-	553472282	1.0	1.0
gene:TraesCS7A03G0911600	Chr7A	551312639	551315364	+	551314001	Chr7A	553493418	553496143	+	553494780	1.0	1.0
gene:TraesCS7A03G0911700	Chr7A	551523299	551528576	+	551525937	Chr7A	553705126	553710403	+	553707764	1.0	1.0
gene:TraesCS7A03G0911900	Chr7A	551594862	551596244	-	551595553	Chr7A	553776583	553777965	-	553777274	1.0	1.0
gene:TraesCS7A03G0912000	Chr7A	551637485	551638474	-	551637979	Chr7A	553819283	553820272	-	553819777	1.0	1.0
gene:TraesCS7A03G0912300	Chr7A	551709820	551710949	-	551710384	Chr7A	553891639	553892768	-	553892203	1.0	1.0
gene:TraesCS7A03G0912600	Chr7A	551720302	551722377	-	551721339	Chr7A	553902151	553904226	-	553903188	1.0	1.0
gene:TraesCS7A03G0912800	Chr7A	551902201	551908423	+	551905312	Chr7A	554082056	554088311	+	554085183	1.0	1.0
gene:TraesCS7A03G0913600	Chr7A	551984733	551992282	-	551988507	Chr7A	554164062	554171610	-	554167836	1.0	1.0
gene:TraesCS7A03G0913800	Chr7A	551999888	552004129	-	552002008	Chr7A	554179718	554183959	-	554181838	1.0	1.0
gene:TraesCS7A03G0914900	Chr7A	552284042	552317001	+	552300521	Chr7A	554464293	554497394	+	554480843	1.0	1.0
gene:TraesCS7A03G0915000	Chr7A	552509387	552512713	+	552511050	Chr7A	554681546	554684872	+	554683209	1.0	1.0
gene:TraesCS7A03G0915100	Chr7A	552512888	552517844	-	552515366	Chr7A	554685047	554690003	-	554687525	1.0	1.0
gene:TraesCS7A03G0915200	Chr7A	552531004	552533538	-	552532271	Chr7A	554704835	554707369	-	554706102	1.0	1.0
gene:TraesCS7A03G0915300	Chr7A	552945780	552946403	-	552946091	Chr7A	555115840	555116463	-	555116151	1.0	1.0
gene:TraesCS7A03G0915400	Chr7A	552955371	552956162	-	552955766	Chr7A	555125431	555126222	-	555125826	1.0	1.0
gene:TraesCS7A03G0915700	Chr7A	552962459	552963255	-	552962857	Chr7A	555132508	555133304	-	555132906	1.0	1.0
gene:TraesCS7A03G0915800	Chr7A	553045947	553050153	-	553048050	Chr7A	555215969	555220089	-	555218029	0.936	0.936
gene:TraesCS7A03G0916200	Chr7A	553300440	553301982	-	553301211	Chr7A	555459993	555461535	-	555460764	1.0	1.0
gene:TraesCS7A03G0916400	Chr7A	553470317	553474116	+	553472216	Chr7A	555629974	555633773	+	555631873	1.0	1.0
gene:TraesCS7A03G0916600	Chr7A	553653927	553662566	+	553658246	Chr7A	555814122	555822761	+	555818441	1.0	1.0
gene:TraesCS7A03G0916700	Chr7A	553690866	553691435	+	553691150	Chr7A	555851328	555851897	+	555851612	1.0	1.0
gene:TraesCS7A03G0916800	Chr7A	553991560	553993173	+	553992366	Chr7A	556153254	556154867	+	556154060	1.0	1.0
gene:TraesCS7A03G0917200	Chr7A	554235848	554238258	+	554237053	Chr7A	556397567	556399977	+	556398772	1.0	1.0
gene:TraesCS7A03G0917300	Chr7A	554238526	554242320	-	554240423	Chr7A	556400245	556403906	-	556402075	1.0	1.0
gene:TraesCS7A03G0917400	Chr7A	554248097	554251577	+	554249837	Chr7A	556409795	556413275	+	556411535	1.0	1.0
gene:TraesCS7A03G0917600	Chr7A	555478143	555478763	+	555478453	Chr7A	557621824	557622444	+	557622134	1.0	1.0
gene:TraesCS7A03G0917700	Chr7A	555479457	555481935	-	555480696	Chr7A	557623138	557625616	-	557624377	1.0	1.0
gene:TraesCS7A03G0918700	Chr7A	556611480	556615227	+	556613353	Chr7A	558758301	558762008	+	558760154	0.982	0.982
gene:TraesCS7A03G0919700	Chr7A	556968064	556975134	-	556971599	Chr7A	559113778	559120848	-	559117313	1.0	1.0
gene:TraesCS7A03G0919800	Chr7A	557159479	557161244	+	557160361	Chr7A	559304202	559305971	+	559305086	1.0	0.997
gene:TraesCS7A03G0919900	Chr7A	557161362	557165182	-	557163272	Chr7A	559306089	559309909	-	559307999	1.0	1.0
gene:TraesCS7A03G0920000	Chr7A	557294545	557298681	+	557296613	Chr7A	559439222	559443358	+	559441290	1.0	1.0
gene:TraesCS7A03G0920100	Chr7A	557302880	557309297	+	557306088	Chr7A	559447557	559453974	+	559450765	1.0	1.0
gene:TraesCS7A03G0920200	Chr7A	557311809	557315684	+	557313746	Chr7A	559456486	559460393	+	559458439	1.0	0.987
gene:TraesCS7A03G0920400	Chr7A	557317723	557319642	-	557318682	Chr7A	559462432	559464351	-	559463391	1.0	1.0
gene:TraesCS7A03G0920500	Chr7A	557674851	557677176	+	557676013	Chr7A	559819561	559821886	+	559820723	1.0	1.0
gene:TraesCS7A03G0920600	Chr7A	557674949	557682301	-	557678625	Chr7A	559819659	559827043	-	559823351	1.0	0.999
gene:TraesCS7A03G0920900	Chr7A	557921879	557924611	+	557923245	Chr7A	560067161	560069893	+	560068527	1.0	1.0
gene:TraesCS7A03G0921100	Chr7A	558305862	558311334	+	558308598	Chr7A	560451629	560457101	+	560454365	1.0	1.0
gene:TraesCS7A03G0921300	Chr7A	558315219	558322126	+	558318672	Chr7A	560460986	560467893	+	560464439	1.0	1.0
gene:TraesCS7A03G0921600	Chr7A	558401683	558406486	-	558404084	Chr7A	560546285	560551088	-	560548686	1.0	1.0
gene:TraesCS7A03G0921700	Chr7A	558413475	558414278	+	558413876	Chr7A	560558077	560558880	+	560558478	1.0	1.0
gene:TraesCS7A03G0921800	Chr7A	558414831	558416875	-	558415853	Chr7A	560559433	560561477	-	560560455	1.0	1.0
gene:TraesCS7A03G0921900	Chr7A	558421843	558423793	-	558422818	Chr7A	560566294	560568244	-	560567269	1.0	1.0
gene:TraesCS7A03G0922000	Chr7A	558426186	558428022	-	558427104	Chr7A	560570637	560572473	-	560571555	1.0	1.0
gene:TraesCS7A03G0922200	Chr7A	558771370	558774116	+	558772743	Chr7A	560937125	560939871	+	560938498	1.0	1.0
gene:TraesCS7A03G0922400	Chr7A	559340806	559341078	-	559340942	Chr7A	561506129	561506401	-	561506265	1.0	1.0
gene:TraesCS7A03G0922500	Chr7A	559355478	559358497	+	559356987	Chr7A	561520798	561523817	+	561522307	1.0	1.0
gene:TraesCS7A03G0922700	Chr7A	559384143	559385787	-	559384965	Chr7A	561549814	561551458	-	561550636	1.0	1.0
gene:TraesCS7A03G0922800	Chr7A	559391199	559393233	-	559392216	Chr7A	561556611	561558645	-	561557628	1.0	1.0
gene:TraesCS7A03G0922900	Chr7A	559396550	559398539	-	559397544	Chr7A	561562025	561564014	-	561563019	1.0	1.0
gene:TraesCS7A03G0923000	Chr7A	559422125	559423324	-	559422724	Chr7A	561587601	561588800	-	561588200	1.0	1.0
gene:TraesCS7A03G0923300	Chr7A	559538605	559542065	-	559540335	Chr7A	561703922	561707382	-	561705652	1.0	1.0
gene:TraesCS7A03G0923400	Chr7A	559565669	559568475	+	559567072	Chr7A	561737965	561740771	+	561739368	1.0	1.0
gene:TraesCS7A03G0923700	Chr7A	559570055	559580056	-	559575055	Chr7A	561742351	561752352	-	561747351	1.0	1.0
gene:TraesCS7A03G0923800	Chr7A	559581931	559587617	-	559584774	Chr7A	561754227	561759948	-	561757087	1.0	0.983
gene:TraesCS7A03G0923900	Chr7A	559823868	559824707	-	559824287	Chr7A	561997613	561998452	-	561998032	1.0	1.0
gene:TraesCS7A03G0924000	Chr7A	559852089	559855187	+	559853638	Chr7A	562025833	562028931	+	562027382	1.0	1.0
gene:TraesCS7A03G0924100	Chr7A	559858032	559860535	+	559859283	Chr7A	562031625	562034128	+	562032876	1.0	1.0
gene:TraesCS7A03G0924300	Chr7A	560016833	560019242	-	560018037	Chr7A	562199554	562201963	-	562200758	1.0	1.0
gene:TraesCS7A03G0924600	Chr7A	560055128	560056384	-	560055756	Chr7A	562237204	562238460	-	562237832	1.0	0.999
gene:TraesCS7A03G0924700	Chr7A	560056506	560069104	+	560062805	Chr7A	562238582	562251360	+	562244971	1.0	1.0
gene:TraesCS7A03G0924800	Chr7A	560069773	560072504	+	560071138	Chr7A	562252029	562254760	+	562253394	1.0	1.0
gene:TraesCS7A03G0924900	Chr7A	560073201	560075057	+	560074129	Chr7A	562255457	562257313	+	562256385	1.0	1.0
gene:TraesCS7A03G0925000	Chr7A	560075803	560082797	-	560079300	Chr7A	562258059	562265053	-	562261556	1.0	1.0
gene:TraesCS7A03G0925100	Chr7A	560084481	560089195	-	560086838	Chr7A	562266737	562271480	-	562269108	1.0	1.0
gene:TraesCS7A03G0925200	Chr7A	560207305	560210726	+	560209015	Chr7A	562401081	562404502	+	562402791	1.0	0.999
gene:TraesCS7A03G0925300	Chr7A	560228168	560230651	+	560229409	Chr7A	562421946	562424429	+	562423187	1.0	1.0
gene:TraesCS7A03G0925500	Chr7A	560234776	560241540	+	560238158	Chr7A	562428554	562435318	+	562431936	1.0	0.999
gene:TraesCS7A03G0925700	Chr7A	560265086	560268168	-	560266627	Chr7A	562458863	562462019	-	562460441	1.0	1.0
gene:TraesCS7A03G0926200	Chr7A	560388200	560390347	-	560389273	Chr7A	562582588	562584735	-	562583661	1.0	1.0
gene:TraesCS7A03G0926300	Chr7A	560410226	560413735	+	560411980	Chr7A	562604613	562608122	+	562606367	1.0	1.0
gene:TraesCS7A03G0926400	Chr7A	560413875	560416300	-	560415087	Chr7A	562608262	562610687	-	562609474	1.0	1.0
gene:TraesCS7A03G0926700	Chr7A	560466218	560469609	+	560467913	Chr7A	562660351	562663742	+	562662046	1.0	1.0
gene:TraesCS7A03G0926800	Chr7A	560477553	560485657	-	560481605	Chr7A	562671685	562679789	-	562675737	1.0	1.0
gene:TraesCS7A03G0926900	Chr7A	560567484	560572496	+	560569990	Chr7A	562761124	562766051	+	562763587	1.0	0.999
gene:TraesCS7A03G0927000	Chr7A	560674459	560674752	-	560674605	Chr7A	562868159	562868452	-	562868305	1.0	1.0
gene:TraesCS7A03G0927100	Chr7A	560674463	560678008	+	560676235	Chr7A	562868163	562871708	+	562869935	1.0	1.0
gene:TraesCS7A03G0927200	Chr7A	560814756	560816331	-	560815543	Chr7A	563008414	563009989	-	563009201	1.0	1.0
gene:TraesCS7A03G0927300	Chr7A	560826726	560827897	-	560827311	Chr7A	563020384	563021555	-	563020969	1.0	1.0
gene:TraesCS7A03G0927500	Chr7A	561458531	561460372	+	561459451	Chr7A	563656901	563658742	+	563657821	1.0	1.0
gene:TraesCS7A03G0928000	Chr7A	561794230	561801544	-	561797887	Chr7A	563986559	563991830	-	563989194	0.962	0.961
gene:TraesCS7A03G0928200	Chr7A	561983908	561986527	-	561985217	Chr7A	564176242	564178861	-	564177551	1.0	0.996
gene:TraesCS7A03G0928400	Chr7A	562000658	562005948	-	562003303	Chr7A	564192765	564198050	-	564195407	1.0	1.0
gene:TraesCS7A03G0928500	Chr7A	562011997	562014148	-	562013072	Chr7A	564204320	564206471	-	564205395	1.0	0.999
gene:TraesCS7A03G0928800	Chr7A	562309746	562315223	+	562312484	Chr7A	564502787	564508272	+	564505529	1.0	0.907
gene:TraesCS7A03G0928900	Chr7A	562319249	562320829	+	562320039	Chr7A	564513252	564514832	+	564514042	1.0	1.0
gene:TraesCS7A03G0929000	Chr7A	562560908	562561306	-	562561107	Chr7A	564755570	564755968	-	564755769	1.0	1.0
gene:TraesCS7A03G0929100	Chr7A	562688735	562691162	+	562689948	Chr7A	564885785	564888212	+	564886998	1.0	1.0
gene:TraesCS7A03G0929200	Chr7A	562690125	562694957	-	562692541	Chr7A	564887175	564892006	-	564889590	0.999	0.999
gene:TraesCS7A03G0929600	Chr7A	563136081	563142714	+	563139397	Chr7A	565336645	565344969	+	565340807	1.0	1.0
gene:TraesCS7A03G0929700	Chr7A	563296564	563298530	+	563297547	Chr7A	565498988	565500954	+	565499971	1.0	1.0
gene:TraesCS7A03G0929800	Chr7A	563320886	563323399	+	563322142	Chr7A	565523484	565525997	+	565524740	1.0	1.0
gene:TraesCS7A03G0929900	Chr7A	563323675	563327224	-	563325449	Chr7A	565526273	565529822	-	565528047	1.0	1.0
gene:TraesCS7A03G0930000	Chr7A	563327851	563332721	-	563330286	Chr7A	565530449	565535285	-	565532867	1.0	0.997
gene:TraesCS7A03G0930100	Chr7A	563908870	563910560	+	563909715	Chr7A	566113069	566114759	+	566113914	1.0	1.0
gene:TraesCS7A03G0930200	Chr7A	564174355	564176639	-	564175497	Chr7A	566378616	566380900	-	566379758	1.0	1.0
gene:TraesCS7A03G0930400	Chr7A	564226624	564234936	+	564230780	Chr7A	566430871	566439229	+	566435050	1.0	1.0
gene:TraesCS7A03G0930800	Chr7A	564801003	564801997	-	564801500	Chr7A	567003091	567004085	-	567003588	1.0	1.0
gene:TraesCS7A03G0931500	Chr7A	565093118	565095995	-	565094556	Chr7A	567294769	567297646	-	567296207	1.0	1.0
gene:TraesCS7A03G0931600	Chr7A	565216523	565220602	-	565218562	Chr7A	567418361	567422598	-	567420479	1.0	0.999
gene:TraesCS7A03G0931700	Chr7A	565494531	565499026	+	565496778	Chr7A	567696650	567701145	+	567698897	1.0	1.0
gene:TraesCS7A03G0931900	Chr7A	565501077	565501983	-	565501530	Chr7A	567703196	567704102	-	567703649	1.0	1.0
gene:TraesCS7A03G0932000	Chr7A	565507296	565508617	+	565507956	Chr7A	567709207	567710528	+	567709867	1.0	1.0
gene:TraesCS7A03G0932100	Chr7A	565515904	565516190	-	565516047	Chr7A	567717816	567718102	-	567717959	1.0	1.0
gene:TraesCS7A03G0932300	Chr7A	565518969	565519247	+	565519108	Chr7A	567720881	567721159	+	567721020	1.0	1.0
gene:TraesCS7A03G0932200	Chr7A	565518775	565520680	-	565519727	Chr7A	567720687	567722592	-	567721639	1.0	1.0
gene:TraesCS7A03G0932600	Chr7A	565527219	565532616	-	565529917	Chr7A	567728973	567734370	-	567731671	1.0	1.0
gene:TraesCS7A03G0932700	Chr7A	565534813	565537777	-	565536295	Chr7A	567736559	567739523	-	567738041	1.0	1.0
gene:TraesCS7A03G0932800	Chr7A	565618778	565619617	+	565619197	Chr7A	567820515	567821354	+	567820934	1.0	1.0
gene:TraesCS7A03G0932900	Chr7A	565619712	565627205	-	565623458	Chr7A	567821449	567828942	-	567825195	1.0	1.0
gene:TraesCS7A03G0933000	Chr7A	565714861	565719356	+	565717108	Chr7A	567916362	567920857	+	567918609	1.0	1.0
gene:TraesCS7A03G0933200	Chr7A	565792540	565796966	+	565794753	Chr7A	567994075	567998501	+	567996288	1.0	1.0
gene:TraesCS7A03G0933300	Chr7A	565798207	565802037	+	565800122	Chr7A	567999732	568003560	+	568001646	0.997	0.994
gene:TraesCS7A03G0933500	Chr7A	565906646	565909135	-	565907890	Chr7A	568108279	568110774	-	568109526	1.0	1.0
gene:TraesCS7A03G0933700	Chr7A	565916668	565918421	-	565917544	Chr7A	568118307	568120060	-	568119183	1.0	1.0
gene:TraesCS7A03G0933900	Chr7A	566011893	566012605	+	566012249	Chr7A	568213651	568214363	+	568214007	1.0	1.0
gene:TraesCS7A03G0934100	Chr7A	566084719	566088343	+	566086531	Chr7A	568286673	568290297	+	568288485	1.0	1.0
gene:TraesCS7A03G0934200	Chr7A	566129765	566132144	+	566130954	Chr7A	568331720	568334099	+	568332909	1.0	1.0
gene:TraesCS7A03G0934300	Chr7A	566186239	566197496	+	566191867	Chr7A	568387917	568399027	+	568393472	0.99	0.989
gene:TraesCS7A03G0934400	Chr7A	566216685	566218252	-	566217468	Chr7A	568418251	568419818	-	568419034	1.0	1.0
gene:TraesCS7A03G0934700	Chr7A	566803941	566811946	-	566807943	Chr7A	569006544	569014547	-	569010545	1.0	0.999
