gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS3B03G0938500	Chr3B	601512758	601518023	+	601515390	Chr3B	609931293	609936558	+	609933925	1.0	1.0
gene:TraesCS3B03G0938700	Chr3B	601599009	601603350	+	601601179	Chr3B	610017558	610021899	+	610019728	1.0	1.0
gene:TraesCS3B03G0938900	Chr3B	601604923	601606916	+	601605919	Chr3B	610023472	610025465	+	610024468	1.0	1.0
gene:TraesCS3B03G0938800	Chr3B	601604720	601608662	-	601606691	Chr3B	610023269	610027211	-	610025240	1.0	1.0
gene:TraesCS3B03G0939200	Chr3B	601783688	601787209	+	601785448	Chr3B	610202206	610205727	+	610203966	1.0	1.0
gene:TraesCS3B03G0939300	Chr3B	601786763	601818582	-	601802672	Chr3B	610205281	610237100	-	610221190	1.0	1.0
gene:TraesCS3B03G0939400	Chr3B	601816404	601816604	+	601816504	Chr3B	610234922	610235122	+	610235022	1.0	1.0
gene:TraesCS3B03G0939500	Chr3B	601820689	601839746	-	601830217	Chr3B	610238824	610257913	-	610248368	1.0	0.999
gene:TraesCS3B03G0939800	Chr3B	601949405	601952135	-	601950770	Chr3B	610367583	610370313	-	610368948	1.0	1.0
gene:TraesCS3B03G0940500	Chr3B	602673398	602678838	+	602676118	Chr3B	611085692	611090816	+	611088254	1.0	1.0
gene:TraesCS3B03G0940700	Chr3B	603072482	603076144	+	603074313	Chr3B	611483996	611487529	+	611485762	1.0	1.0
gene:TraesCS3B03G0941100	Chr3B	603264597	603266784	+	603265690	Chr3B	611676005	611678192	+	611677098	1.0	1.0
gene:TraesCS3B03G0941400	Chr3B	603525863	603527897	+	603526880	Chr3B	611937362	611939396	+	611938379	1.0	1.0
gene:TraesCS3B03G0941700	Chr3B	603574552	603576135	-	603575343	Chr3B	611986051	611987634	-	611986842	1.0	1.0
gene:TraesCS3B03G0941800	Chr3B	603576323	603579354	+	603577838	Chr3B	611987822	611990853	+	611989337	1.0	1.0
gene:TraesCS3B03G0941900	Chr3B	603579665	603589987	-	603584826	Chr3B	611991164	612001486	-	611996325	1.0	1.0
gene:TraesCS3B03G0942000	Chr3B	603798657	603801540	-	603800098	Chr3B	612210156	612213039	-	612211597	1.0	1.0
gene:TraesCS3B03G0942300	Chr3B	603955970	603960271	+	603958120	Chr3B	612367485	612371786	+	612369635	1.0	1.0
gene:TraesCS3B03G0942600	Chr3B	604637226	604644175	+	604640700	Chr3B	613046776	613053725	+	613050250	1.0	1.0
gene:TraesCS3B03G0942900	Chr3B	604752240	604755860	-	604754050	Chr3B	613161797	613165417	-	613163607	1.0	1.0
gene:TraesCS3B03G0943300	Chr3B	605375827	605379046	+	605377436	Chr3B	613785244	613788463	+	613786853	1.0	1.0
gene:TraesCS3B03G0943700	Chr3B	605581770	605584178	-	605582974	Chr3B	613991118	613993526	-	613992322	1.0	0.999
gene:TraesCS3B03G0943800	Chr3B	605705307	605706787	+	605706047	Chr3B	614114673	614116153	+	614115413	1.0	1.0
gene:TraesCS3B03G0944200	Chr3B	606442580	606443916	+	606443248	Chr3B	614847756	614849092	+	614848424	1.0	1.0
gene:TraesCS3B03G0944300	Chr3B	606444258	606449956	-	606447107	Chr3B	614849434	614855132	-	614852283	1.0	1.0
gene:TraesCS3B03G0944400	Chr3B	606532033	606538036	-	606535034	Chr3B	614937216	614943219	-	614940217	1.0	1.0
gene:TraesCS3B03G0944700	Chr3B	607594918	607598815	-	607596866	Chr3B	615989373	615993270	-	615991321	1.0	0.999
gene:TraesCS3B03G0944900	Chr3B	607672777	607677732	-	607675254	Chr3B	616067544	616072500	-	616070022	1.0	0.997
gene:TraesCS3B03G0945000	Chr3B	607719918	607734202	-	607727060	Chr3B	616114679	616128963	-	616121821	1.0	1.0
gene:TraesCS3B03G0945400	Chr3B	607892521	607893147	-	607892834	Chr3B	616287288	616287914	-	616287601	1.0	1.0
gene:TraesCS3B03G0945500	Chr3B	607928193	607930676	+	607929434	Chr3B	616322960	616325443	+	616324201	1.0	1.0
gene:TraesCS3B03G0945600	Chr3B	607935509	607935918	-	607935713	Chr3B	616330276	616330685	-	616330480	1.0	1.0
gene:TraesCS3B03G0945700	Chr3B	608227418	608229159	+	608228288	Chr3B	616622145	616623886	+	616623015	1.0	1.0
gene:TraesCS3B03G0945900	Chr3B	608604046	608605737	+	608604891	Chr3B	616997391	616999082	+	616998236	1.0	1.0
gene:TraesCS3B03G0946300	Chr3B	608616250	608620070	+	608618160	Chr3B	617009596	617013416	+	617011506	1.0	1.0
gene:TraesCS3B03G0946400	Chr3B	608623333	608625910	+	608624621	Chr3B	617016679	617019256	+	617017967	1.0	1.0
gene:TraesCS3B03G0946600	Chr3B	608982478	608983919	-	608983198	Chr3B	617373670	617375111	-	617374390	1.0	1.0
gene:TraesCS3B03G0946900	Chr3B	609467419	609468495	+	609467957	Chr3B	617856339	617857415	+	617856877	1.0	1.0
gene:TraesCS3B03G0947000	Chr3B	609468529	609470626	-	609469577	Chr3B	617857449	617859546	-	617858497	1.0	1.0
gene:TraesCS3B03G0947100	Chr3B	609498801	609499178	+	609498989	Chr3B	617887724	617888101	+	617887912	1.0	1.0
gene:TraesCS3B03G0947600	Chr3B	609798466	609801270	-	609799868	Chr3B	618186976	618189780	-	618188378	1.0	1.0
gene:TraesCS3B03G0947800	Chr3B	610322078	610324280	+	610323179	Chr3B	618708477	618710679	+	618709578	1.0	1.0
gene:TraesCS3B03G0947900	Chr3B	610342175	610344766	+	610343470	Chr3B	618728573	618731164	+	618729868	1.0	1.0
gene:TraesCS3B03G0948000	Chr3B	610358220	610358846	+	610358533	Chr3B	618744610	618745236	+	618744923	1.0	1.0
gene:TraesCS3B03G0948700	Chr3B	610726413	610748577	-	610737495	Chr3B	619112796	619134960	-	619123878	1.0	1.0
gene:TraesCS3B03G0948900	Chr3B	611096627	611098186	+	611097406	Chr3B	619481717	619483276	+	619482496	1.0	1.0
gene:TraesCS3B03G0949200	Chr3B	611458548	611460777	-	611459662	Chr3B	619843757	619845986	-	619844871	1.0	1.0
gene:TraesCS3B03G0949400	Chr3B	611467096	611470431	-	611468763	Chr3B	619852306	619855641	-	619853973	1.0	1.0
gene:TraesCS3B03G0949800	Chr3B	611477125	611481741	-	611479433	Chr3B	619862335	619866951	-	619864643	1.0	1.0
gene:TraesCS3B03G0950000	Chr3B	611645806	611650986	-	611648396	Chr3B	620031153	620036333	-	620033743	1.0	1.0
gene:TraesCS3B03G0950500	Chr3B	611898021	611899310	+	611898665	Chr3B	620282826	620284115	+	620283470	1.0	1.0
gene:TraesCS3B03G0950700	Chr3B	611902315	611902857	+	611902586	Chr3B	620287123	620287665	+	620287394	1.0	1.0
gene:TraesCS3B03G0950600	Chr3B	611902283	611907792	-	611905037	Chr3B	620287091	620292600	-	620289845	1.0	1.0
gene:TraesCS3B03G0950800	Chr3B	612010710	612011380	+	612011045	Chr3B	620395518	620396188	+	620395853	1.0	1.0
gene:TraesCS3B03G0951000	Chr3B	612090280	612091824	+	612091052	Chr3B	620475094	620476638	+	620475866	1.0	1.0
gene:TraesCS3B03G0951100	Chr3B	612092638	612092964	+	612092801	Chr3B	620477452	620477778	+	620477615	1.0	1.0
gene:TraesCS3B03G0951200	Chr3B	612132059	612134689	+	612133374	Chr3B	620516698	620519328	+	620518013	1.0	1.0
gene:TraesCS3B03G0952100	Chr3B	612469516	612470372	+	612469944	Chr3B	620853690	620854546	+	620854118	1.0	1.0
gene:TraesCS3B03G0952200	Chr3B	612492224	612496988	+	612494606	Chr3B	620884558	620889322	+	620886940	1.0	1.0
gene:TraesCS3B03G0952300	Chr3B	612503149	612503997	-	612503573	Chr3B	620895487	620896335	-	620895911	1.0	1.0
gene:TraesCS3B03G0952500	Chr3B	612509198	612515528	-	612512363	Chr3B	620901536	620907867	-	620904701	1.0	1.0
gene:TraesCS3B03G0952600	Chr3B	612516231	612521001	-	612518616	Chr3B	620908573	620913343	-	620910958	1.0	0.999
gene:TraesCS3B03G0952700	Chr3B	612586453	612588774	+	612587613	Chr3B	620978793	620981114	+	620979953	1.0	1.0
gene:TraesCS3B03G0952800	Chr3B	612614691	612615690	-	612615190	Chr3B	621007031	621008030	-	621007530	1.0	1.0
gene:TraesCS3B03G0952900	Chr3B	612805703	612808336	+	612807019	Chr3B	621198096	621200729	+	621199412	1.0	1.0
gene:TraesCS3B03G0953000	Chr3B	612823207	612825095	-	612824151	Chr3B	621214654	621216542	-	621215598	1.0	1.0
gene:TraesCS3B03G0953200	Chr3B	612856105	612856993	+	612856549	Chr3B	621247552	621248440	+	621247996	1.0	1.0
gene:TraesCS3B03G0953400	Chr3B	612879820	612881314	-	612880567	Chr3B	621271267	621272761	-	621272014	1.0	1.0
gene:TraesCS3B03G0953900	Chr3B	613148371	613150204	+	613149287	Chr3B	621541062	621542895	+	621541978	1.0	1.0
gene:TraesCS3B03G0954000	Chr3B	613153477	613155217	+	613154347	Chr3B	621546168	621547908	+	621547038	1.0	1.0
gene:TraesCS3B03G0954100	Chr3B	613158832	613163240	+	613161036	Chr3B	621551523	621555928	+	621553725	1.0	1.0
gene:TraesCS3B03G0954200	Chr3B	613225045	613232736	+	613228890	Chr3B	621617736	621625427	+	621621581	1.0	1.0
gene:TraesCS3B03G0954600	Chr3B	613502786	613503067	-	613502926	Chr3B	621895200	621895481	-	621895340	1.0	1.0
gene:TraesCS3B03G0954700	Chr3B	613503239	613504304	-	613503771	Chr3B	621895653	621896718	-	621896185	1.0	1.0
gene:TraesCS3B03G0955000	Chr3B	613942866	613944842	+	613943854	Chr3B	622335045	622337021	+	622336033	1.0	1.0
gene:TraesCS3B03G0955100	Chr3B	613952914	613953201	+	613953057	Chr3B	622345093	622345380	+	622345236	1.0	1.0
gene:TraesCS3B03G0955200	Chr3B	614007308	614009275	-	614008291	Chr3B	622399499	622401466	-	622400482	1.0	1.0
gene:TraesCS3B03G0955400	Chr3B	614023733	614024885	+	614024309	Chr3B	622415924	622417076	+	622416500	1.0	1.0
gene:TraesCS3B03G0955500	Chr3B	614029715	614030306	-	614030010	Chr3B	622421906	622422497	-	622422201	1.0	1.0
gene:TraesCS3B03G0956600	Chr3B	614920989	614921339	+	614921164	Chr3B	623310327	623310677	+	623310502	1.0	1.0
gene:TraesCS3B03G0956900	Chr3B	615745574	615746011	-	615745792	Chr3B	624134286	624134723	-	624134504	1.0	1.0
gene:TraesCS3B03G0957300	Chr3B	615926911	615929053	+	615927982	Chr3B	624315448	624317590	+	624316519	1.0	1.0
gene:TraesCS3B03G0957400	Chr3B	616392216	616396144	+	616394180	Chr3B	624781871	624785799	+	624783835	1.0	1.0
gene:TraesCS3B03G0957900	Chr3B	617309971	617316180	+	617313075	Chr3B	625697467	625703676	+	625700571	1.0	1.0
gene:TraesCS3B03G0958100	Chr3B	617317249	617317488	+	617317368	Chr3B	625704745	625704984	+	625704864	1.0	1.0
gene:TraesCS3B03G0958000	Chr3B	617316430	617319378	-	617317904	Chr3B	625703926	625706874	-	625705400	1.0	1.0
gene:TraesCS3B03G0958300	Chr3B	617365781	617366921	+	617366351	Chr3B	625753277	625754417	+	625753847	1.0	1.0
gene:TraesCS3B03G0958400	Chr3B	617369421	617373752	-	617371586	Chr3B	625756917	625761248	-	625759082	1.0	1.0
gene:TraesCS3B03G0958500	Chr3B	617374179	617377911	+	617376045	Chr3B	625761675	625765407	+	625763541	1.0	1.0
gene:TraesCS3B03G0958600	Chr3B	617377768	617380647	-	617379207	Chr3B	625765264	625768143	-	625766703	1.0	1.0
gene:TraesCS3B03G0958800	Chr3B	617447867	617452304	-	617450085	Chr3B	625835368	625839805	-	625837586	1.0	1.0
gene:TraesCS3B03G0958900	Chr3B	617482413	617485009	-	617483711	Chr3B	625869951	625872547	-	625871249	1.0	1.0
gene:TraesCS3B03G0959100	Chr3B	617595689	617601090	+	617598389	Chr3B	625983253	625988654	+	625985953	1.0	1.0
gene:TraesCS3B03G0959300	Chr3B	617794265	617794903	-	617794584	Chr3B	626181444	626182082	-	626181763	1.0	1.0
gene:TraesCS3B03G0959600	Chr3B	618042416	618043856	-	618043136	Chr3B	626429600	626431040	-	626430320	1.0	1.0
gene:TraesCS3B03G0959700	Chr3B	618383245	618383790	+	618383517	Chr3B	626770194	626770739	+	626770466	1.0	1.0
gene:TraesCS3B03G0959800	Chr3B	618456689	618460228	+	618458458	Chr3B	626842999	626846538	+	626844768	1.0	1.0
gene:TraesCS3B03G0959900	Chr3B	618460376	618462372	-	618461374	Chr3B	626846686	626848682	-	626847684	1.0	1.0
gene:TraesCS3B03G0960100	Chr3B	618472909	618476750	-	618474829	Chr3B	626858971	626862779	-	626860875	1.0	1.0
gene:TraesCS3B03G0960400	Chr3B	618497669	618500171	+	618498920	Chr3B	626883699	626886201	+	626884950	1.0	1.0
gene:TraesCS3B03G0960600	Chr3B	618578540	618582416	-	618580478	Chr3B	626964570	626968445	-	626966507	1.0	1.0
gene:TraesCS3B03G0960700	Chr3B	618609355	618615911	+	618612633	Chr3B	626995384	627001940	+	626998662	1.0	1.0
gene:TraesCS3B03G0961300	Chr3B	618835747	618839348	+	618837547	Chr3B	627221940	627225541	+	627223740	1.0	1.0
gene:TraesCS3B03G0961500	Chr3B	618861245	618866314	+	618863779	Chr3B	627247460	627252529	+	627249994	1.0	1.0
gene:TraesCS3B03G0961700	Chr3B	619145657	619146439	-	619146048	Chr3B	627530173	627530955	-	627530564	1.0	1.0
gene:TraesCS3B03G0961800	Chr3B	619270185	619270448	-	619270316	Chr3B	627654259	627654522	-	627654390	1.0	1.0
gene:TraesCS3B03G0962000	Chr3B	619274405	619276674	+	619275539	Chr3B	627658479	627660748	+	627659613	1.0	1.0
gene:TraesCS3B03G0962100	Chr3B	619276693	619280085	-	619278389	Chr3B	627660767	627664159	-	627662463	1.0	1.0
gene:TraesCS3B03G0962300	Chr3B	619795396	619803064	+	619799230	Chr3B	628176616	628184284	+	628180450	1.0	1.0
gene:TraesCS3B03G0962400	Chr3B	620029709	620041844	+	620035776	Chr3B	628404454	628416575	+	628410514	1.0	1.0
gene:TraesCS3B03G0962600	Chr3B	620040849	620041461	+	620041155	Chr3B	628415580	628416192	+	628415886	1.0	1.0
gene:TraesCS3B03G0962700	Chr3B	620041937	620046165	-	620044051	Chr3B	628416668	628420896	-	628418782	1.0	1.0
gene:TraesCS3B03G0962800	Chr3B	620047278	620048601	-	620047939	Chr3B	628422009	628423332	-	628422670	1.0	1.0
gene:TraesCS3B03G0962900	Chr3B	620049198	620055352	-	620052275	Chr3B	628423929	628430083	-	628427006	1.0	1.0
gene:TraesCS3B03G0963000	Chr3B	620294455	620298592	-	620296523	Chr3B	628589861	628593998	-	628591929	1.0	1.0
gene:TraesCS3B03G0963400	Chr3B	620465490	620471819	+	620468654	Chr3B	628760896	628767225	+	628764060	1.0	1.0
gene:TraesCS3B03G0963700	Chr3B	620472113	620472708	-	620472410	Chr3B	628767519	628768114	-	628767816	1.0	1.0
gene:TraesCS3B03G0964100	Chr3B	620511488	620513927	-	620512707	Chr3B	628806899	628809338	-	628808118	1.0	1.0
gene:TraesCS3B03G0964400	Chr3B	620680804	620690665	+	620685734	Chr3B	628976222	628986083	+	628981152	1.0	1.0
gene:TraesCS3B03G0964500	Chr3B	620690808	620693730	-	620692269	Chr3B	628986226	628989148	-	628987687	1.0	1.0
gene:TraesCS3B03G0964800	Chr3B	620701407	620703130	-	620702268	Chr3B	628996829	628998552	-	628997690	1.0	1.0
gene:TraesCS3B03G0965000	Chr3B	620933782	620935941	-	620934861	Chr3B	629228160	629230319	-	629229239	1.0	0.997
gene:TraesCS3B03G0965400	Chr3B	621188069	621193448	+	621190758	Chr3B	629481575	629486956	+	629484265	1.0	1.0
gene:TraesCS3B03G0965700	Chr3B	621297281	621297888	-	621297584	Chr3B	629590801	629591408	-	629591104	1.0	1.0
gene:TraesCS3B03G0965900	Chr3B	621303676	621303819	-	621303747	Chr3B	629597196	629597339	-	629597267	1.0	1.0
gene:TraesCS3B03G0966200	Chr3B	621442014	621442169	-	621442091	Chr3B	629735534	629735689	-	629735611	1.0	1.0
gene:TraesCS3B03G0966400	Chr3B	621579863	621580012	-	621579937	Chr3B	629873368	629873517	-	629873442	1.0	1.0
gene:TraesCS3B03G0966600	Chr3B	621590989	621601712	-	621596350	Chr3B	629884489	629895224	-	629889856	1.0	1.0
gene:TraesCS3B03G0966900	Chr3B	621676242	621679578	-	621677910	Chr3B	629969755	629973091	-	629971423	1.0	1.0
gene:TraesCS3B03G0967100	Chr3B	622396684	622401325	+	622399004	Chr3B	630686841	630691482	+	630689161	1.0	1.0
gene:TraesCS3B03G0967300	Chr3B	622401009	622405788	-	622403398	Chr3B	630691166	630695939	-	630693552	1.0	1.0
gene:TraesCS3B03G0967400	Chr3B	622423296	622424833	-	622424064	Chr3B	630713447	630714984	-	630714215	1.0	1.0
gene:TraesCS3B03G0967600	Chr3B	622432301	622432683	+	622432492	Chr3B	630722452	630722834	+	630722643	1.0	1.0
gene:TraesCS3B03G0967700	Chr3B	622517116	622539591	-	622528353	Chr3B	630807296	630829771	-	630818533	1.0	1.0
gene:TraesCS3B03G0968200	Chr3B	622820495	622822337	-	622821416	Chr3B	631110632	631112474	-	631111553	1.0	1.0
gene:TraesCS3B03G0968900	Chr3B	624309791	624313510	-	624311650	Chr3B	632593548	632597267	-	632595407	1.0	1.0
gene:TraesCS3B03G0969200	Chr3B	624344839	624355709	+	624350274	Chr3B	632627953	632638823	+	632633388	1.0	1.0
gene:TraesCS3B03G0969500	Chr3B	624804326	624807169	+	624805747	Chr3B	633086162	633089005	+	633087583	1.0	1.0
gene:TraesCS3B03G0969900	Chr3B	625219553	625222673	-	625221113	Chr3B	633500582	633503702	-	633502142	1.0	1.0
gene:TraesCS3B03G0970300	Chr3B	625491556	625492916	+	625492236	Chr3B	633772572	633773932	+	633773252	1.0	1.0
gene:TraesCS3B03G0970400	Chr3B	625495846	625499622	-	625497734	Chr3B	633776862	633780638	-	633778750	1.0	1.0
gene:TraesCS3B03G0970500	Chr3B	625530248	625531880	+	625531064	Chr3B	633811264	633812896	+	633812080	1.0	1.0
gene:TraesCS3B03G0970700	Chr3B	625553331	625556939	+	625555135	Chr3B	633834347	633837955	+	633836151	1.0	1.0
gene:TraesCS3B03G0970800	Chr3B	625747040	625749930	+	625748485	Chr3B	634027985	634030875	+	634029430	1.0	1.0
gene:TraesCS3B03G0971000	Chr3B	625750390	625751001	-	625750695	Chr3B	634031335	634031946	-	634031640	1.0	1.0
gene:TraesCS3B03G0971200	Chr3B	626146262	626147459	+	626146860	Chr3B	634426164	634427361	+	634426762	1.0	1.0
gene:TraesCS3B03G0971300	Chr3B	626171257	626176799	-	626174028	Chr3B	634450975	634456517	-	634453746	1.0	1.0
gene:TraesCS3B03G0971400	Chr3B	626422003	626422524	-	626422263	Chr3B	634701292	634701813	-	634701552	1.0	1.0
gene:TraesCS3B03G0971600	Chr3B	626665274	626667897	+	626666585	Chr3B	634944823	634947446	+	634946134	1.0	1.0
gene:TraesCS3B03G0971700	Chr3B	626680596	626685147	-	626682871	Chr3B	634960146	634964697	-	634962421	1.0	1.0
gene:TraesCS3B03G0971800	Chr3B	626715042	626717106	+	626716074	Chr3B	634994587	634996651	+	634995619	1.0	1.0
gene:TraesCS3B03G0972000	Chr3B	627087014	627091360	+	627089187	Chr3B	635360673	635364652	+	635362662	1.0	1.0
gene:TraesCS3B03G0972200	Chr3B	627092490	627093116	-	627092803	Chr3B	635365782	635366408	-	635366095	1.0	1.0
gene:TraesCS3B03G0972500	Chr3B	627347548	627348482	-	627348015	Chr3B	635620549	635621483	-	635621016	1.0	1.0
gene:TraesCS3B03G0972600	Chr3B	627396269	627399459	+	627397864	Chr3B	635669268	635672458	+	635670863	1.0	1.0
gene:TraesCS3B03G0972700	Chr3B	627399611	627402994	-	627401302	Chr3B	635672610	635675993	-	635674301	1.0	1.0
gene:TraesCS3B03G0972900	Chr3B	627786277	627787128	+	627786702	Chr3B	636058974	636059825	+	636059399	1.0	1.0
gene:TraesCS3B03G0973100	Chr3B	627793459	627796474	-	627794966	Chr3B	636066156	636069171	-	636067663	1.0	1.0
gene:TraesCS3B03G0973200	Chr3B	627800654	627802604	+	627801629	Chr3B	636073351	636075304	+	636074327	1.0	0.997
gene:TraesCS3B03G0973500	Chr3B	627898439	627917149	+	627907794	Chr3B	636170686	636188906	+	636179796	1.0	1.0
gene:TraesCS3B03G0973700	Chr3B	628623536	628625669	+	628624602	Chr3B	636894092	636896225	+	636895158	1.0	1.0
gene:TraesCS3B03G0973900	Chr3B	628787598	628790400	+	628788999	Chr3B	637055508	637058310	+	637056909	1.0	1.0
gene:TraesCS3B03G0974000	Chr3B	628790746	628792911	+	628791828	Chr3B	637058656	637060821	+	637059738	1.0	0.999
gene:TraesCS3B03G0974100	Chr3B	628796502	628797149	-	628796825	Chr3B	637064412	637065059	-	637064735	1.0	1.0
gene:TraesCS3B03G0974300	Chr3B	629233478	629234244	-	629233861	Chr3B	637496950	637497716	-	637497333	1.0	1.0
gene:TraesCS3B03G0974400	Chr3B	629247910	629248648	-	629248279	Chr3B	637511382	637512120	-	637511751	1.0	1.0
gene:TraesCS3B03G0974600	Chr3B	629885332	629885937	-	629885634	Chr3B	638148443	638149048	-	638148745	1.0	1.0
gene:TraesCS3B03G0974800	Chr3B	629892204	629898173	-	629895188	Chr3B	638155315	638161284	-	638158299	1.0	1.0
gene:TraesCS3B03G0975100	Chr3B	630604735	630606046	-	630605390	Chr3B	638867417	638868728	-	638868072	1.0	1.0
gene:TraesCS3B03G0975200	Chr3B	630608603	630609982	+	630609292	Chr3B	638871285	638872664	+	638871974	1.0	1.0
gene:TraesCS3B03G0975400	Chr3B	630720793	630723800	+	630722296	Chr3B	638983498	638986505	+	638985001	1.0	1.0
gene:TraesCS3B03G0975500	Chr3B	630744154	630746679	+	630745416	Chr3B	639006859	639009384	+	639008121	1.0	1.0
gene:TraesCS3B03G0976600	Chr3B	631148498	631150741	+	631149619	Chr3B	639410602	639412845	+	639411723	1.0	1.0
gene:TraesCS3B03G0976700	Chr3B	631224282	631228672	+	631226477	Chr3B	639486385	639490775	+	639488580	1.0	1.0
gene:TraesCS3B03G0977100	Chr3B	631390642	631392499	-	631391570	Chr3B	639652727	639654584	-	639653655	1.0	1.0
gene:TraesCS3B03G0977200	Chr3B	631610853	631613413	-	631612133	Chr3B	639871579	639874139	-	639872859	1.0	1.0
gene:TraesCS3B03G0977300	Chr3B	631734234	631736506	-	631735370	Chr3B	639994685	639996957	-	639995821	1.0	1.0
gene:TraesCS3B03G0977400	Chr3B	631850369	631857280	+	631853824	Chr3B	640110580	640117491	+	640114035	1.0	1.0
gene:TraesCS3B03G0977800	Chr3B	632208890	632209622	-	632209256	Chr3B	640466970	640467702	-	640467336	1.0	1.0
gene:TraesCS3B03G0977900	Chr3B	632215789	632217601	+	632216695	Chr3B	640473888	640475700	+	640474794	1.0	1.0
gene:TraesCS3B03G0978000	Chr3B	632227580	632228830	-	632228205	Chr3B	640485006	640486256	-	640485631	1.0	1.0
gene:TraesCS3B03G0978200	Chr3B	632368408	632373693	-	632371050	Chr3B	640624277	640629562	-	640626919	1.0	0.999
gene:TraesCS3B03G0978300	Chr3B	632375191	632376687	+	632375939	Chr3B	640631060	640632556	+	640631808	1.0	1.0
gene:TraesCS3B03G0978500	Chr3B	632388261	632394160	+	632391210	Chr3B	640644131	640650030	+	640647080	1.0	1.0
gene:TraesCS3B03G0978700	Chr3B	632634371	632637803	+	632636087	Chr3B	640890241	640893673	+	640891957	1.0	1.0
gene:TraesCS3B03G0978800	Chr3B	632638833	632640546	+	632639689	Chr3B	640894703	640896416	+	640895559	1.0	1.0
gene:TraesCS3B03G0979200	Chr3B	632842216	632843174	+	632842695	Chr3B	641098195	641099153	+	641098674	1.0	1.0
gene:TraesCS3B03G0979300	Chr3B	632941703	632942515	+	632942109	Chr3B	641197683	641198495	+	641198089	1.0	1.0
gene:TraesCS3B03G0979600	Chr3B	632949600	632950506	-	632950053	Chr3B	641205580	641206486	-	641206033	1.0	1.0
gene:TraesCS3B03G0979700	Chr3B	632955721	632956873	+	632956297	Chr3B	641211701	641212853	+	641212277	1.0	1.0
gene:TraesCS3B03G0980400	Chr3B	633099766	633103095	+	633101430	Chr3B	641355778	641359107	+	641357442	1.0	1.0
gene:TraesCS3B03G0980500	Chr3B	633105763	633108981	-	633107372	Chr3B	641361539	641364757	-	641363148	1.0	1.0
gene:TraesCS3B03G0980700	Chr3B	633385139	633386587	-	633385863	Chr3B	641638321	641639769	-	641639045	1.0	1.0
gene:TraesCS3B03G0981000	Chr3B	633391360	633393909	-	633392634	Chr3B	641644542	641647091	-	641645816	1.0	1.0
gene:TraesCS3B03G0981600	Chr3B	633625309	633630076	-	633627692	Chr3B	641877562	641882329	-	641879945	1.0	1.0
gene:TraesCS3B03G0981700	Chr3B	633633833	633638661	-	633636247	Chr3B	641886088	641890916	-	641888502	1.0	1.0
gene:TraesCS3B03G0981800	Chr3B	633813756	633814004	+	633813880	Chr3B	642065950	642066198	+	642066074	1.0	1.0
gene:TraesCS3B03G0981900	Chr3B	633821562	633824522	+	633823042	Chr3B	642073756	642076716	+	642075236	1.0	1.0
gene:TraesCS3B03G0982100	Chr3B	634012898	634013113	+	634013005	Chr3B	642264788	642265003	+	642264895	1.0	1.0
gene:TraesCS3B03G0983000	Chr3B	635151159	635156844	-	635154001	Chr3B	643387184	643392869	-	643390026	1.0	1.0
gene:TraesCS3B03G0983100	Chr3B	635389852	635401303	-	635395577	Chr3B	643625993	643637444	-	643631718	1.0	1.0
gene:TraesCS3B03G0983400	Chr3B	635610034	635611341	-	635610687	Chr3B	643845018	643846325	-	643845671	1.0	1.0
gene:TraesCS3B03G0983800	Chr3B	635767979	635768626	-	635768302	Chr3B	644002962	644003609	-	644003285	1.0	1.0
gene:TraesCS3B03G0983900	Chr3B	636087063	636098230	+	636092646	Chr3B	644321537	644332704	+	644327120	1.0	1.0
gene:TraesCS3B03G0984000	Chr3B	636240422	636241565	+	636240993	Chr3B	644473865	644475008	+	644474436	1.0	1.0
gene:TraesCS3B03G0984200	Chr3B	636416246	636417448	+	636416847	Chr3B	644648568	644649770	+	644649169	1.0	1.0
gene:TraesCS3B03G0984400	Chr3B	636477858	636479417	+	636478637	Chr3B	644710180	644711739	+	644710959	1.0	1.0
gene:TraesCS3B03G0984500	Chr3B	636477909	636479372	-	636478640	Chr3B	644710231	644711694	-	644710962	1.0	1.0
gene:TraesCS3B03G0984700	Chr3B	636877269	636879449	+	636878359	Chr3B	645109440	645111615	+	645110527	0.997	0.984
gene:TraesCS3B03G0984800	Chr3B	636903850	636905037	-	636904443	Chr3B	645136023	645137210	-	645136616	1.0	1.0
gene:TraesCS3B03G0985200	Chr3B	637015276	637020635	+	637017955	Chr3B	645247188	645252547	+	645249867	1.0	1.0
gene:TraesCS3B03G0985500	Chr3B	637214702	637220412	+	637217557	Chr3B	645446057	645451767	+	645448912	1.0	1.0
gene:TraesCS3B03G0985900	Chr3B	637331226	637337420	+	637334323	Chr3B	645562288	645568482	+	645565385	1.0	1.0
gene:TraesCS3B03G0986400	Chr3B	637409939	637415700	-	637412819	Chr3B	645640989	645646750	-	645643869	1.0	1.0
gene:TraesCS3B03G0986700	Chr3B	637695416	637700562	+	637697989	Chr3B	645926289	645931435	+	645928862	1.0	1.0
gene:TraesCS3B03G0986900	Chr3B	637704993	637713487	-	637709240	Chr3B	645935818	645944312	-	645940065	1.0	1.0
